Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
9104; U.CUBATAO - 230;;  5,254;  0,000;  3,152;  4,959;;;  4,959;
9105; CUBATAO - 230;;  5,254;  0,000;  3,152;  4,959;;;  4,959;
4515; CUIABA - 230;; 10,385;  3,033;  7,444;  7,399;;;  7,399;
4514; CUIABA - 500;; 10,362;  3,082;  7,450;  7,405;;;  7,405;
960; CURITIBA - 230;;  6,978;  0,000;  4,187;  4,959;;;  4,959;
959; CURITIBA - 525;;  7,747;  0,000;  4,648;  4,959;;;  4,959;
6641; CURRAL NOVO PIAUI - 230;; 10,908; 17,294; 13,463; 13,417;;; 13,417;
6640; CURRAL NOVO PIAUI - 500;; 10,547; 16,553; 12,949; 12,904;;; 12,904;
44812; VEREDA - 345;; 10,531;  7,540;  9,334;  9,289;;;  9,289;
5471; DELM. GOUVEIA - 230;;  7,645; 16,595; 11,225; 11,180;;; 11,180;
5804; D.PITUACU - 230;;  5,796; 11,687;  8,152;  8,107;;;  8,107;
420; DOMENICO RANGONI - 345;;  5,845;  0,000;  3,507;  4,959;;;  4,959;
4892; DARDANELOS - 230;; 11,694;  3,599;  8,456;  8,411;;;  8,411;
5730; DER.OLD 1- 230;;  6,475; 13,833;  9,418;  9,373;;;  9,373;
945; DESTERRO - 230;;  6,087;  0,000;  3,652;  4,959;;;  4,959;
1223; DONA FRANCISCA - 230;;  9,949;  0,000;  5,969;  5,924;;;  5,924;
818; D. INDUSTRIAL SJP - 230;;  6,333;  0,000;  3,800;  4,959;;;  4,959;
10101; DOURADOS 2 - 230;;  8,442;  1,017;  5,472;  5,427;;;  5,427;
1086; DOURADOS - 230;;  8,386;  0,911;  5,396;  5,351;;;  5,351;
5681; E. MARTIN - 230;;  9,286; 15,907; 11,934; 11,889;;; 11,889;
410; EDGARD SOUZA - 230;;  5,048;  0,000;  3,029;  4,959;;;  4,959;
3018; EDEIA - 230;; 11,077;  4,565;  8,472;  8,427;;;  8,427;
1212; ELDORADO - 230;;  7,402;  0,000;  4,441;  4,959;;;  4,959;
5872; EMBASA - 230;;  6,526; 10,713;  8,201;  8,156;;;  8,156;
320; EMBORCACAO - 500;;  9,402;  5,364;  7,787;  7,742;;;  7,742;
582; EMBU-GUACU - 345;;  5,814;  0,000;  3,489;  4,959;;;  4,959;
581; EMBU-GUACU - 440;;  5,856;  0,086;  3,548;  4,959;;;  4,959;
6001; ENCRUZO - 230;;  6,385; 13,959;  9,415;  9,369;;;  9,369;
41413; ENSEAD-SC2 - 30;;  6,700;  0,000;  4,020;  4,959;;;  4,959;
3012; ESTREITO - 345;;  8,306;  3,382;  6,336;  6,291;;;  6,291;
3010; ESTREITO - 500;;  8,285;  3,608;  6,414;  6,369;;;  6,369;
