BARRA;NOME;TUST-RB
5325; QUEIMADA NOVA II - 500;   12,732
1246; QUINTA---230;    5,067
9450; QUIRINOPOLIS - 230;    9,020
5428; QUIXADA--500;   13,046
5337; QUIXERE - 230;   13,757
6950; R.BRANCO - 230;    6,717
8171; RIO DAS EGUAS - 230;   10,560
6444; RIO DAS EGUAS - 500;   10,792
8172; RIO FORMOSO II -230;   10,480
5111; RIO LARGO II - 230;    8,449
3032; RIO NOVO SUL - 345;    6,291
3011; RIBPRETO-500;    6,053
231; R.VERDE - 230;    7,593
466; RAM REBERT F - 345;    4,958
1087; RIO BRILHANTE - 230;    5,845
3501; RIO CLARO 2 - 230;    7,517
9890; REALEZA - 230;    4,958
5140; RECIFE II - 500;   11,402
9399; REPAR - 230;    4,958
413; REPLAN - 440;    4,958
87; RESENDE - 500;    5,370
9302; RESTINGA-230;    4,958
5430; RIB.GONCALVES - 230;   12,176
5436; RIB.GONCALVES - 500;   12,116
6146; RIACHAO II - 230;   12,840
4518; RIBEIRAO-230;    7,472
4517; RIBEIRAO-500;    7,700
5281; RIBEIRAO 230;   10,017
563; RIBEIRAO PRETO - 440;    5,720
5958; RIO ALTO PB - 230;   12,451
6316; RIO GRANDE - 230;   10,688
949; RIO DO SUL - 230;    4,958
3061; RIO NOVO SUL - 500;    6,367
4522; RONDONOPOLIS - 230;    7,777
423; ROSANA SP - 230;    5,727
6541; RUROPOLIS - 230;    4,958
5431; RUSSAS II - 230;   13,206
7079; R. VERDE GO - 230;    7,281
4531; R.VERDE NORTE - 500;    7,263
9992; RATONES - 230;    4,958
