Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
836; GILBUES II - 500;;  9,507; 11,518; 10,512; 10,489;;; 10,489;
23321; GOIANIA LESTE - 230;;  6,862;  4,324;  5,593;  5,570;;;  5,570;
247; GOIANINHA - 230;;  6,341; 13,584;  9,962;  9,939;;;  9,939;
11260; Gentio do Ouro II - 230;; 10,156; 11,533; 10,844; 10,821;;; 10,821;
11560; Gentio do Ouro II - 500;;  9,685; 10,647; 10,166; 10,143;;; 10,143;
6663; PARIGOT SOUZA - 230;;  8,878;  0,792;  4,835;  4,812;;;  4,812;
7021; GUARAPUAVA OESTE - 230;;  8,827;  1,553;  5,190;  5,167;;;  5,167;
3759; GRAJAU - 500;;  7,078;  4,989;  6,034;  6,011;;;  6,011;
6664; GRALHA AZUL - 230;;  7,899;  1,174;  4,537;  4,563;;;  4,563;
7750; GRAVATAI - 525;;  8,481;  0,865;  4,673;  4,650;;;  4,650;
9110; GRAVATA2 - 230;;  7,981;  0,446;  4,214;  4,563;;;  4,563;
7924; GRAVATAI3 - 230;;  7,894;  0,313;  4,104;  4,563;;;  4,563;
50214; GUAIBA3 - 230;;  8,292;  0,536;  4,414;  4,563;;;  4,563;
50213; GUAIBA3 - 525;;  8,725;  0,946;  4,835;  4,812;;;  4,812;
9120; GUAIBA - 230;;  8,266;  0,493;  4,379;  4,563;;;  4,563;
6665; GUAIRA F -230;;  8,770;  2,615;  5,693;  5,669;;;  5,669;
6630; GUAIRA F - 525;;  8,791;  2,664;  5,727;  5,704;;;  5,704;
390; GUAMA - 230;;  7,506;  9,906;  8,706;  8,683;;;  8,683;
9130; GUARITA - 230;;  9,656;  0,928;  5,292;  5,269;;;  5,269;
3831; GUARULHOS - 345;;  3,588;  1,057;  2,322;  4,563;;;  4,563;
1638; GUILMAN - 230;;  7,761;  6,785;  7,273;  7,250;;;  7,250;
39040; GURUPI - 230;;  9,108;  9,208;  9,158;  9,135;;;  9,135;
5002; GURUPI - 500;;  9,147;  9,081;  9,114;  9,091;;;  9,091;
2720; GV - 230;;  6,141;  3,359;  4,750;  4,727;;;  4,727;
1619; VALADARES - 230;;  7,829;  6,748;  7,288;  7,265;;;  7,265;
38921; VALADARES 6 - 500;;  8,185;  7,156;  7,671;  7,647;;;  7,647;
