GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL AURA MIRIM II,0,6.613,9.096,9.201,8.977,8.461,8.146,8.139,8.352,8.364,8.344000000000001,8.324000000000002,8.304000000000002,8.284000000000002,8.264000000000003,8.244000000000003,8.224000000000004,8.204000000000004
EOL AURA MIRIM IV,0,6.613,9.096,9.201,8.977,8.461,8.146,8.139,8.352,8.364,8.344000000000001,8.324000000000002,8.304000000000002,8.284000000000002,8.264000000000003,8.244000000000003,8.224000000000004,8.204000000000004
EOL AURA MIRIM VI,0,6.613,9.096,9.201,8.977,8.461,8.146,8.139,8.352,8.364,8.344000000000001,8.324000000000002,8.304000000000002,8.284000000000002,8.264000000000003,8.244000000000003,8.224000000000004,8.204000000000004
EOL AURA MIRIM VIII,0,6.613,9.096,9.201,8.977,8.461,8.146,8.139,8.352,8.364,8.344000000000001,8.324000000000002,8.304000000000002,8.284000000000002,8.264000000000003,8.244000000000003,8.224000000000004,8.204000000000004
EOL AURA QUEIMADA NOVA 01,0,10.859,10.181,10.115,10.309,11.096,11.099,11.544,11.415,11.431,11.411,11.391,11.371,11.351,11.331000000000001,11.311000000000002,11.291000000000002,11.271000000000003
EOL AURA QUEIMADA NOVA 02,0,10.859,10.181,10.115,10.309,11.096,11.099,11.544,11.415,11.431,11.411,11.391,11.371,11.351,11.331000000000001,11.311000000000002,11.291000000000002,11.271000000000003
EOL AURA QUEIMADA NOVA 03,0,10.859,10.181,10.115,10.309,11.279,11.286,11.739,11.613,11.629,11.609,11.589,11.569,11.549000000000001,11.529000000000002,11.509000000000002,11.489000000000003,11.469000000000003
EOL AURA TANQUE NOVO 01,0,10.456,10.787,10.559,10.873,11.436,11.497,11.919,11.705,11.722,11.702,11.682,11.662,11.642000000000001,11.622000000000002,11.602000000000002,11.582000000000003,11.562000000000003
EOL AURA TANQUE NOVO 02,0,10.456,10.787,10.559,10.873,11.436,11.497,11.919,11.705,11.722,11.702,11.682,11.662,11.642000000000001,11.622000000000002,11.602000000000002,11.582000000000003,11.562000000000003
EOL AURA TANQUE NOVO 03,0,10.456,10.787,10.559,10.873,11.436,11.497,11.919,11.705,11.722,11.702,11.682,11.662,11.642000000000001,11.622000000000002,11.602000000000002,11.582000000000003,11.562000000000003
