GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL DOIS RIACHOS,0,10.807,11.019,11.122,11.697,11.829,11.84,12.241,11.972,11.99,11.97,11.950000000000001,11.930000000000001,11.910000000000002,11.890000000000002,11.870000000000003,11.850000000000003,11.830000000000004
EOL DOS ARACAS,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL DOS INDIOS 2,0,5.738,6.668,5.888,4.963,5.189,5.183,5.349,5.364,5.372,5.352,5.332000000000001,5.312000000000001,5.292000000000002,5.272000000000002,5.2520000000000024,5.232000000000003,5.212000000000003
EOL DOS INDIOS 3,0,5.738,6.668,5.888,4.963,5.189,5.183,5.349,5.364,5.372,5.352,5.332000000000001,5.312000000000001,5.292000000000002,5.272000000000002,5.2520000000000024,5.232000000000003,5.212000000000003
EOL DOS INDIOS(V.DO SUL),0,5.738,6.668,5.888,4.963,5.189,5.183,5.349,5.364,5.372,5.352,5.332000000000001,5.312000000000001,5.292000000000002,5.272000000000002,5.2520000000000024,5.232000000000003,5.212000000000003
EOL DOURADOS,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL DREEN BOA VISTA,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL DREEN CUTIA,0,10.804,11.572,12.516,13.661,15.162,15.265,15.806,15.647,15.67,15.65,15.63,15.610000000000001,15.590000000000002,15.570000000000002,15.550000000000002,15.530000000000003,15.510000000000003
EOL DREEN GUAJIRU,0,10.804,11.572,12.516,13.661,15.162,15.265,15.806,15.647,15.67,15.65,15.63,15.610000000000001,15.590000000000002,15.570000000000002,15.550000000000002,15.530000000000003,15.510000000000003
EOL DREEN OLHO DAGUA,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL DUNAS DE PARACURU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL ELEBRAS CIDREIRA 1,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL EMBUACA,0,10.282,10.98,12.126,13.167,13.889,13.932,14.393,14.278,14.299,14.279,14.259,14.239,14.219000000000001,14.199000000000002,14.179000000000002,14.159000000000002,14.139000000000003
EOL EMILIANA,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL ENACEL(VENTOS),0,10.135,10.996,12.137,13.237,14.946,15.025,15.52,15.369,15.391,15.371,15.351,15.331000000000001,15.311000000000002,15.291000000000002,15.271000000000003,15.251000000000003,15.231000000000003
EOL EOLICA DE TAIBA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL ESPERANCA,0,10.807,11.019,11.122,11.697,11.829,11.84,12.241,11.972,11.99,11.97,11.950000000000001,11.930000000000001,11.910000000000002,11.890000000000002,11.870000000000003,11.850000000000003,11.830000000000004
EOL ESPERANCA DO NORDESTE,0,10.804,11.572,12.516,13.661,15.162,15.265,15.806,15.647,15.67,15.65,15.63,15.610000000000001,15.590000000000002,15.570000000000002,15.550000000000002,15.530000000000003,15.510000000000003
EOL ESPIGAO,0,10.528,10.863,10.503,10.875,11.123,11.117,11.496,11.201,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003,11.097000000000003,11.077000000000004,11.057000000000004
EOL ESTRELA,0,10.282,10.98,12.126,13.167,13.987,14.033,14.498,14.384,14.405,14.385,14.365,14.345,14.325000000000001,14.305000000000001,14.285000000000002,14.265000000000002,14.245000000000003
EOL EURUS I,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL EURUS II,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL EURUS III,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL EURUS IV,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL EURUS VI,0,10.764,11.555,12.491,13.6,15.053,15.153,15.694,15.536,15.559,15.539,15.519,15.499,15.479000000000001,15.459000000000001,15.439000000000002,15.419000000000002,15.399000000000003
EOL FACHEIO,0,10.165,10.516,10.112,10.451,10.92,10.911,11.28,10.98,10.996,10.976,10.956000000000001,10.936000000000002,10.916000000000002,10.896000000000003,10.876000000000003,10.856000000000003,10.836000000000004
EOL FAISA I,0,10.282,10.98,12.126,13.167,13.889,13.932,14.393,14.278,14.299,14.279,14.259,14.239,14.219000000000001,14.199000000000002,14.179000000000002,14.159000000000002,14.139000000000003
EOL FAISA II,0,10.282,10.98,12.126,13.167,13.889,13.932,14.393,14.278,14.299,14.279,14.259,14.239,14.219000000000001,14.199000000000002,14.179000000000002,14.159000000000002,14.139000000000003
EOL FAISA III,0,10.282,10.98,12.126,13.167,13.889,13.932,14.393,14.278,14.299,14.279,14.259,14.239,14.219000000000001,14.199000000000002,14.179000000000002,14.159000000000002,14.139000000000003
EOL FAISA IV,0,10.282,10.98,12.126,13.167,13.889,13.932,14.393,14.278,14.299,14.279,14.259,14.239,14.219000000000001,14.199000000000002,14.179000000000002,14.159000000000002,14.139000000000003
EOL FAISA V,0,10.282,10.98,12.126,13.167,13.889,13.932,14.393,14.278,14.299,14.279,14.259,14.239,14.219000000000001,14.199000000000002,14.179000000000002,14.159000000000002,14.139000000000003
EOL FAROL,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL FAROL DE TOUROS,0,10.804,11.572,12.516,13.661,15.293,15.4,15.947,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL FAZENDA ROSARIO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL FAZENDA ROSARIO 2,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL FAZENDA ROSARIO 3,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL FAZENDA VERA CRUZ,0,0,6.888,6.087,5.048,5.189,5.183,5.349,5.364,5.372,5.352,5.332000000000001,5.312000000000001,5.292000000000002,5.272000000000002,5.2520000000000024,5.232000000000003,5.212000000000003
EOL FIGUEIRA BRANCA,0,10.804,11.572,12.516,13.661,15.293,15.4,15.947,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL FILGUEIRA I,0,10.794,11.66,12.809,13.957,15.582,15.683,16.159,16.01,16.034,16.014,15.994,15.974,15.954,15.934000000000001,15.914000000000001,15.894000000000002,15.874000000000002
EOL FILGUEIRA II,0,10.794,11.66,12.809,13.957,15.582,15.683,16.159,16.01,16.034,16.014,15.994,15.974,15.954,15.934000000000001,15.914000000000001,15.894000000000002,15.874000000000002
EOL FLEIXEIRAS I,0,10.282,10.98,12.126,13.167,13.889,13.932,14.393,14.278,14.299,14.279,14.259,14.239,14.219000000000001,14.199000000000002,14.179000000000002,14.159000000000002,14.139000000000003
EOL FLORES I,0,0,0,0,0,13.502,13.517,13.942,13.682,13.702,13.682,13.662,13.642000000000001,13.622000000000002,13.602000000000002,13.582000000000003,13.562000000000003,13.542000000000003
EOL FLORES II,0,0,0,0,0,13.502,13.517,13.942,13.682,13.702,13.682,13.662,13.642000000000001,13.622000000000002,13.602000000000002,13.582000000000003,13.562000000000003,13.542000000000003
EOL FLORES III,0,0,0,0,0,13.502,13.517,13.942,13.682,13.702,13.682,13.662,13.642000000000001,13.622000000000002,13.602000000000002,13.582000000000003,13.562000000000003,13.542000000000003
EOL FLORES IV,0,0,0,0,0,13.502,13.517,13.942,13.682,13.702,13.682,13.662,13.642000000000001,13.622000000000002,13.602000000000002,13.582000000000003,13.562000000000003,13.542000000000003
EOL FOLHA DE SERRA,0,10.528,10.863,10.503,10.875,11.123,11.117,11.496,11.201,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003,11.097000000000003,11.077000000000004,11.057000000000004
EOL FOZ DO RIO CHORO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL FRANCISCO RIBEIRO ALVES,0,0,0,0,0,15.38,15.488,16.046,15.892,15.915,15.895,15.875,15.855,15.835,15.815000000000001,15.795000000000002,15.775000000000002,15.755000000000003
EOL GALPOES,0,6.31,7.703,6.849,5.702,5.189,5.183,5.349,5.364,5.372,5.352,5.332000000000001,5.312000000000001,5.292000000000002,5.272000000000002,5.2520000000000024,5.232000000000003,5.212000000000003
EOL GAMELEIRA,0,10.804,11.572,12.516,13.661,15.293,15.4,15.947,15.789,15.812,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003
EOL GARGAU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL GARROTE,0,10.502,11.395,12.535,13.647,15.411,15.504,16.016,15.873,15.896,15.876000000000001,15.856000000000002,15.836000000000002,15.816000000000003,15.796000000000003,15.776000000000003,15.756000000000004,15.736000000000004
EOL GE JANGADA,0,10.804,11.572,12.516,13.661,15.162,15.265,15.806,15.647,15.67,15.65,15.63,15.610000000000001,15.590000000000002,15.570000000000002,15.550000000000002,15.530000000000003,15.510000000000003
EOL GE MARIA HELENA,0,10.804,11.572,12.516,13.661,15.162,15.265,15.806,15.647,15.67,15.65,15.63,15.610000000000001,15.590000000000002,15.570000000000002,15.550000000000002,15.530000000000003,15.510000000000003
EOL GOIABEIRA,0,10.135,10.996,12.137,13.237,15.084,15.167,15.668,15.519,15.541,15.521,15.501000000000001,15.481000000000002,15.461000000000002,15.441000000000003,15.421000000000003,15.401000000000003,15.381000000000004
EOL GRAVATA FRUITRADE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL GRAVIER,0,10.502,11.395,12.535,13.647,5.189,5.183,5.349,5.368,5.375,5.355,5.335000000000001,5.315000000000001,5.295000000000002,5.275000000000002,5.255000000000003,5.235000000000003,5.215000000000003
EOL GUAJIRU,0,10.282,10.98,12.126,13.167,13.889,13.932,14.393,14.278,14.299,14.279,14.259,14.239,14.219000000000001,14.199000000000002,14.179000000000002,14.159000000000002,14.139000000000003
EOL GUANAMBI,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL GUIRAPA,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL IBIRAPUITA I,0,6.31,7.703,6.849,5.702,5.189,5.183,5.349,5.364,5.372,5.352,5.332000000000001,5.312000000000001,5.292000000000002,5.272000000000002,5.2520000000000024,5.232000000000003,5.212000000000003
EOL ICARAI,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL ICARAI I,0,9.808,10.381,11.454,12.46,13.251,13.271,13.693,13.582,13.602,13.582,13.562000000000001,13.542000000000002,13.522000000000002,13.502000000000002,13.482000000000003,13.462000000000003,13.442000000000004
EOL ICARAI II,0,9.808,10.381,11.454,12.46,13.251,13.271,13.693,13.582,13.602,13.582,13.562000000000001,13.542000000000002,13.522000000000002,13.502000000000002,13.482000000000003,13.462000000000003,13.442000000000004
EOL ICARAIZINHO,0,9.808,10.381,11.454,12.46,13.251,13.271,13.693,13.582,13.602,13.582,13.562000000000001,13.542000000000002,13.522000000000002,13.502000000000002,13.482000000000003,13.462000000000003,13.442000000000004
EOL IGAPORA,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL ILHA GRANDE (EOLOS),0,9.808,10.381,11.454,12.46,13.251,13.271,13.693,13.582,13.602,13.582,13.562000000000001,13.542000000000002,13.522000000000002,13.502000000000002,13.482000000000003,13.462000000000003,13.442000000000004
EOL ILHEUS,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL IMBURANA MACHO,0,10.165,10.516,10.112,10.451,10.944,10.935,11.305,11.005,11.021,11.001000000000001,10.981000000000002,10.961000000000002,10.941000000000003,10.921000000000003,10.901000000000003,10.881000000000004,10.861000000000004
EOL INHAMBU,0,10.528,10.863,10.503,10.875,11.123,11.117,11.496,11.201,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003,11.097000000000003,11.077000000000004,11.057000000000004
EOL INHAMBU 2,0,10.528,10.863,10.503,10.875,11.123,11.117,11.496,11.201,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003,11.097000000000003,11.077000000000004,11.057000000000004
EOL ITAREMA I,0,9.957,10.52,11.576,12.568,13.359,13.383,13.813,13.707,13.727,13.707,13.687000000000001,13.667000000000002,13.647000000000002,13.627000000000002,13.607000000000003,13.587000000000003,13.567000000000004
EOL ITAREMA II,0,9.957,10.52,11.576,12.568,13.359,13.383,13.813,13.707,13.727,13.707,13.687000000000001,13.667000000000002,13.647000000000002,13.627000000000002,13.607000000000003,13.587000000000003,13.567000000000004
EOL ITAREMA III,0,9.957,10.52,11.576,12.568,13.359,13.383,13.813,13.707,13.727,13.707,13.687000000000001,13.667000000000002,13.647000000000002,13.627000000000002,13.607000000000003,13.587000000000003,13.567000000000004
EOL ITAREMA IV,0,9.957,10.52,11.576,12.568,13.359,13.383,13.813,13.707,13.727,13.707,13.687000000000001,13.667000000000002,13.647000000000002,13.627000000000002,13.607000000000003,13.587000000000003,13.567000000000004
EOL ITAREMA IX,0,9.957,10.52,11.576,12.568,13.359,13.383,13.813,13.707,13.727,13.707,13.687000000000001,13.667000000000002,13.647000000000002,13.627000000000002,13.607000000000003,13.587000000000003,13.567000000000004
EOL ITAREMA V,0,9.957,10.52,11.576,12.568,13.359,13.383,13.813,13.707,13.727,13.707,13.687000000000001,13.667000000000002,13.647000000000002,13.627000000000002,13.607000000000003,13.587000000000003,13.567000000000004
EOL ITAREMA VI,0,9.957,10.52,11.576,12.568,13.359,13.383,13.813,13.707,13.727,13.707,13.687000000000001,13.667000000000002,13.647000000000002,13.627000000000002,13.607000000000003,13.587000000000003,13.567000000000004
EOL ITAREMA VII,0,9.957,10.52,11.576,12.568,13.359,13.383,13.813,13.707,13.727,13.707,13.687000000000001,13.667000000000002,13.647000000000002,13.627000000000002,13.607000000000003,13.587000000000003,13.567000000000004
EOL ITAREMA VIII,0,9.957,10.52,11.576,12.568,13.359,13.383,13.813,13.707,13.727,13.707,13.687000000000001,13.667000000000002,13.647000000000002,13.627000000000002,13.607000000000003,13.587000000000003,13.567000000000004
EOL ITAUNA I,0,0,11.471,12.41,13.489,15.154,15.244,15.791,15.643,15.666,15.646,15.626000000000001,15.606000000000002,15.586000000000002,15.566000000000003,15.546000000000003,15.526000000000003,15.506000000000004
EOL ITAUNA II,0,0,11.471,12.41,13.489,15.154,15.244,15.791,15.643,15.666,15.646,15.626000000000001,15.606000000000002,15.586000000000002,15.566000000000003,15.546000000000003,15.526000000000003,15.506000000000004
EOL ITAUNA III,0,0,11.471,12.41,13.489,15.154,15.244,15.791,15.643,15.666,15.646,15.626000000000001,15.606000000000002,15.586000000000002,15.566000000000003,15.546000000000003,15.526000000000003,15.506000000000004
EOL JABUTICABA,0,10.528,10.863,10.503,10.875,11.123,11.117,11.496,11.201,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003,11.097000000000003,11.077000000000004,11.057000000000004
EOL JACARANDA DO CERRADO,0,10.528,10.863,10.503,10.875,11.123,11.117,11.496,11.201,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003,11.097000000000003,11.077000000000004,11.057000000000004
EOL JANDAIA,0,10.135,10.996,12.137,13.237,16.387,16.502,17.069,16.929,16.953,16.933,16.913,16.893,16.873,16.853,16.833000000000002,16.813000000000002,16.793000000000003
EOL JANDAIA I,0,10.135,10.996,12.137,13.237,16.387,16.502,17.069,16.929,16.953,16.933,16.913,16.893,16.873,16.853,16.833000000000002,16.813000000000002,16.793000000000003
EOL JANDAIRA I,0,10.756,11.555,12.491,13.592,15.212,15.316,15.865,15.709,15.732,15.712,15.692,15.672,15.652000000000001,15.632000000000001,15.612000000000002,15.592000000000002,15.572000000000003
EOL JANDAIRA II,0,10.756,11.555,12.491,13.592,15.212,15.316,15.865,15.709,15.732,15.712,15.692,15.672,15.652000000000001,15.632000000000001,15.612000000000002,15.592000000000002,15.572000000000003
EOL JANDAIRA III,0,10.756,11.555,12.491,13.592,15.212,15.316,15.865,15.709,15.732,15.712,15.692,15.672,15.652000000000001,15.632000000000001,15.612000000000002,15.592000000000002,15.572000000000003
EOL JANDAIRA IV,0,10.756,11.555,12.491,13.592,15.212,15.316,15.865,15.709,15.732,15.712,15.692,15.672,15.652000000000001,15.632000000000001,15.612000000000002,15.592000000000002,15.572000000000003
EOL JATAI,0,10.165,10.516,10.112,10.451,10.964,10.956,11.327,11.027,11.043,11.023,11.003,10.983,10.963000000000001,10.943000000000001,10.923000000000002,10.903000000000002,10.883000000000003
EOL JERICO,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL JERUSALEM I,0,10.651,11.471,12.41,13.489,15.171,15.262,15.81,15.662,15.685,15.665000000000001,15.645000000000001,15.625000000000002,15.605000000000002,15.585000000000003,15.565000000000003,15.545000000000003,15.525000000000004
EOL JERUSALEM II,0,10.651,11.471,12.41,13.489,15.171,15.262,15.81,15.662,15.685,15.665000000000001,15.645000000000001,15.625000000000002,15.605000000000002,15.585000000000003,15.565000000000003,15.545000000000003,15.525000000000004
EOL JERUSALEM III,0,10.651,11.471,12.41,13.489,15.171,15.262,15.81,15.662,15.685,15.665000000000001,15.645000000000001,15.625000000000002,15.605000000000002,15.585000000000003,15.565000000000003,15.545000000000003,15.525000000000004
EOL JERUSALEM IV,0,10.651,11.471,12.41,13.489,15.171,15.262,15.81,15.662,15.685,15.665000000000001,15.645000000000001,15.625000000000002,15.605000000000002,15.585000000000003,15.565000000000003,15.545000000000003,15.525000000000004
EOL JERUSALEM V,0,10.651,11.471,12.41,13.489,15.171,15.262,15.81,15.662,15.685,15.665000000000001,15.645000000000001,15.625000000000002,15.605000000000002,15.585000000000003,15.565000000000003,15.545000000000003,15.525000000000004
EOL JERUSALEM VI,0,10.651,11.471,12.41,13.489,15.171,15.262,15.81,15.662,15.685,15.665000000000001,15.645000000000001,15.625000000000002,15.605000000000002,15.585000000000003,15.565000000000003,15.545000000000003,15.525000000000004
EOL JOANA,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL JUAZEIRO,0,10.165,10.516,10.112,10.451,10.964,10.956,11.327,11.027,11.043,11.023,11.003,10.983,10.963000000000001,10.943000000000001,10.923000000000002,10.903000000000002,10.883000000000003
EOL JUNCO I,0,10.794,11.66,12.809,13.957,15.359,15.455,15.919,15.769,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003,15.632000000000003
EOL JUNCO II,0,10.794,11.66,12.809,13.957,15.359,15.455,15.919,15.769,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003,15.632000000000003
EOL JUREMAS,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL KAIROS WIND 1,0,10.502,11.395,12.535,13.647,15.097,15.182,15.679,15.533,15.556,15.536,15.516,15.496,15.476,15.456000000000001,15.436000000000002,15.416000000000002,15.396000000000003
EOL KAIROS WIND 2,0,10.502,11.395,12.535,13.647,15.097,15.182,15.679,15.533,15.556,15.536,15.516,15.496,15.476,15.456000000000001,15.436000000000002,15.416000000000002,15.396000000000003
EOL KAIROS WIND 6,0,10.502,11.395,12.535,13.647,15.097,15.182,15.679,15.533,15.556,15.536,15.516,15.496,15.476,15.456000000000001,15.436000000000002,15.416000000000002,15.396000000000003
EOL LAGOA 1,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL LAGOA 2,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL LAGOA 3,0,10.427,11.158,11.973,13.001,14.451,14.539,15.051,14.886,14.908,14.888,14.868,14.848,14.828000000000001,14.808000000000002,14.788000000000002,14.768000000000002,14.748000000000003
EOL LAGOA 4,0,10.427,11.158,11.973,13.001,14.451,14.539,15.051,14.886,14.908,14.888,14.868,14.848,14.828000000000001,14.808000000000002,14.788000000000002,14.768000000000002,14.748000000000003
EOL LAGOA DO MATO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL LANCHINHA,0,10.986,11.816,12.935,14.075,15.364,15.469,15.929,15.776,15.799,15.779,15.759,15.739,15.719000000000001,15.699000000000002,15.679000000000002,15.659000000000002,15.639000000000003
EOL LARANJEIRAS I,0,10.918,11.076,11.183,11.826,11.849,11.859,12.26,11.992,12.01,11.99,11.97,11.950000000000001,11.930000000000001,11.910000000000002,11.890000000000002,11.870000000000003,11.850000000000003
EOL LARANJEIRAS II,0,10.918,11.076,11.183,11.826,11.849,11.859,12.26,11.992,12.01,11.99,11.97,11.950000000000001,11.930000000000001,11.910000000000002,11.890000000000002,11.870000000000003,11.850000000000003
EOL LARANJEIRAS III,0,11.069,11.714,11.722,12.293,12.772,12.789,13.243,13.015,13.034,13.014000000000001,12.994000000000002,12.974000000000002,12.954000000000002,12.934000000000003,12.914000000000003,12.894000000000004,12.874000000000004
EOL LARANJEIRAS IX,0,11.069,11.714,11.722,12.293,12.772,12.789,13.243,13.015,13.034,13.014000000000001,12.994000000000002,12.974000000000002,12.954000000000002,12.934000000000003,12.914000000000003,12.894000000000004,12.874000000000004
EOL LARANJEIRAS V,0,10.918,11.076,11.183,11.826,11.849,11.859,12.26,11.992,12.01,11.99,11.97,11.950000000000001,11.930000000000001,11.910000000000002,11.890000000000002,11.870000000000003,11.850000000000003
EOL LICINIO DE ALMEIDA,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL MACACOS,0,10.64,11.454,12.387,13.469,14.82,14.914,15.445,15.288,15.31,15.290000000000001,15.270000000000001,15.250000000000002,15.230000000000002,15.210000000000003,15.190000000000003,15.170000000000003,15.150000000000004
EOL MACAMBIRA I,0,10.986,11.816,12.935,14.075,15.364,15.469,15.929,15.776,15.799,15.779,15.759,15.739,15.719000000000001,15.699000000000002,15.679000000000002,15.659000000000002,15.639000000000003
EOL MACAMBIRA II,0,10.986,11.816,12.935,14.075,15.364,15.469,15.929,15.776,15.799,15.779,15.759,15.739,15.719000000000001,15.699000000000002,15.679000000000002,15.659000000000002,15.639000000000003
EOL MACAUBAS,0,11.197,11.566,11.612,12.198,12.008,12.01,12.425,12.167,12.184,12.164,12.144,12.124,12.104000000000001,12.084000000000001,12.064000000000002,12.044000000000002,12.024000000000003
EOL MALHADINHA I,0,9.491,9.973,11.089,12.144,13.156,13.17,13.586,13.485,13.505,13.485000000000001,13.465000000000002,13.445000000000002,13.425000000000002,13.405000000000003,13.385000000000003,13.365000000000004,13.345000000000004
EOL MANGUE SECO I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANGUE SECO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANGUE SECO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANGUE SECO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANICOBA,0,10.807,11.019,11.122,11.697,11.829,11.84,12.241,11.972,11.99,11.97,11.950000000000001,11.930000000000001,11.910000000000002,11.890000000000002,11.870000000000003,11.850000000000003,11.830000000000004
EOL MANINEIRO,0,10.165,10.516,10.112,10.451,10.92,10.911,11.28,10.98,10.996,10.976,10.956000000000001,10.936000000000002,10.916000000000002,10.896000000000003,10.876000000000003,10.856000000000003,10.836000000000004
EOL MAR E TERRA,0,10.794,11.66,12.809,13.957,15.359,15.455,15.919,15.769,15.792,15.772,15.752,15.732000000000001,15.712000000000002,15.692000000000002,15.672000000000002,15.652000000000003,15.632000000000003
EOL MARGARIDA I,0,0,0,0,0,15.38,15.488,16.046,15.892,15.915,15.895,15.875,15.855,15.835,15.815000000000001,15.795000000000002,15.775000000000002,15.755000000000003
EOL MARON,0,10.554,10.886,10.546,10.926,11.176,11.171,11.553,11.261,11.277,11.257,11.237,11.217,11.197000000000001,11.177000000000001,11.157000000000002,11.137000000000002,11.117000000000003
EOL MATARACA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MEL 02,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MIASSABA II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
