BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
147; CAMPOS - 345;    7,946;    7,714;;
4684; CANARANA CMT - 230;    8,189;    8,122;;
4683; CANARANA CMT - 138;    8,051;    7,959;;
9591; CANDELARIA 2 - 69;    8,944;    9,679;;
9590; CANDELARIA 2 - 230;    8,944;    9,679;;
9952; CANDIOTA 2 - 230;    8,918;    9,596;;
9951; CANDIOTA 2 - 525;    9,029;    9,698;;
9785; CANDIOTA - 230;    8,611;    9,273;;
9786; CANDIOTA - 525;    8,611;    9,273;;
1324; CANOAS 1 - 23;    9,521;   10,286;;
1190; CANOA 1 - 230;    9,521;   10,286;;
1248; CANOAS 2 - 230;    9,323;   10,060;;
2725; CANOINHAS ESU - 138;    9,854;   10,539;;
943; CANOINHA - 230;    9,865;   10,547;;
1038; CAPIVARI SUL - 138;    9,458;   10,198;;
1037; CAPIVARI-230;    9,458;   10,198;;
1036; CAPIVARI-525;    9,117;    9,790;;
549; CAPIVARA - 440;    8,151;    8,180;;
550; CAPIVARA - 138;    8,167;    8,198;;
3885; CARDOSO - 138;    7,931;    7,870;;
3057; CARAGUATATUBA - 88;    9,089;    9,178;;
3715; CARAJAS GO - 138;    8,062;    7,966;;
3714; CARAJAS GO - 230;    8,062;    7,966;;
6397; CARAJAS PA - 138;    5,752;    5,239;;
6407; CARAJAS PA - 230;    5,752;    5,239;;
7182; CARAUBAS II - 69;    4,284;    4,009;;
477; CARBOCLORO - 230;    9,643;    9,793;;
45467; CARGILL - 138;    7,911;    7,867;;
840; CASCAVEL - 138;    9,076;    9,514;;
839; CASCAVEL - 230;    9,051;    9,492;;
9538; CASCAVEL NORT - 230;    9,093;    9,522;;
2458; CASCAVEL OESTE - 230;    8,899;    9,291;;
896; CASCAVOE - 525;    8,520;    8,817;;
9539; CASCAVEL NORT - 138;    9,061;    9,490;;
9332; CAMPO ASSOBIO - 13,8;    9,708;   10,345;;
10355; CASSILANDIA - 230;    7,746;    7,670;;
2354; CAMPO ASSOBIO - 138;    9,685;   10,313;;
2353; CAMPO ASSOBIO - 230;    9,708;   10,345;;
6489; CASTANHA - 230;    6,716;    6,315;;
6485; CASTANHAL - 138;    6,716;    6,315;;
9278; CASTERTECH - 230;    9,167;    9,846;;
3886; CASTILHO - 138;    7,898;    7,850;;
7640; CASTILHO 2 - 138;    7,881;    7,830;;
10138; CASTRO NORTE - 230;    9,546;   10,063;;
2418; CASTRO NORTE - 138;    9,644;   10,162;;
638; CATANDUVA - 138;    8,343;    8,352;;
5786; CATU - 69;    6,970;    6,992;;
5782; CATU - 230;    6,970;    6,992;;
5653; CAUIPE - 69;    5,110;    4,524;;
5651; CAIUPE - 230;    5,110;    4,524;;
9279; CAXIAS SUL 5 - 13,8;    9,212;    9,915;;
1201; CAXIAS SUL 2 - 69;    9,182;    9,872;;
1200; CAXIAS SUL 2 - 230;    9,146;    9,823;;
1193; CAXIAS SUL 5 - 69;    9,195;    9,890;;
1192; CAXIAS 5 -230;    9,212;    9,915;;
1387; CAXIAS 6 - 69;    9,163;    9,841;;
1386; CAXIAS 6 - 230;    9,163;    9,841;;
965; CAXIAS - 230;    9,099;    9,761;;
964; CAXIAS RS - 525;    8,917;    9,527;;
5529; CAXIAS II - 69;    6,524;    6,082;;
10217; CAXIAS NORTE - 138;    9,026;    9,673;;
10216; CAXIAS NORTE - 230;    9,026;    9,673;;
10215; CAXIAS NORTE - 525;    8,870;    9,467;;
607; CBA - 230;    9,439;    9,595;;
608; CBA TERM - 440;    9,250;    9,361;;
603; CBA 2 - 440;    9,250;    9,361;;
10033; CURITIBA CENTRO - 138 (69kV);    9,680;   10,333;;
9543; CBA LESTE - 230;    9,558;   10,189;;
9542; CBA LESTE - 525;    9,083;    9,624;;
9698; CURITIBA NORT - 138;    9,510;   10,150;;
9697; CURITIBA NORT - 230;    9,554;   10,221;;
9201; CAMPO BOM - 23;    9,336;   10,066;;
624; CAPAO BONITO - 138;   10,284;   10,689;;
623; CAPAO BONITO - 230;   10,661;   11,135;;
6603; CASA BRANCA 5 - 138;    8,625;    8,655;;
3132; CASA BRANCA - 138;    8,625;    8,655;;
3964; CANA BRAVA - 230;    5,973;    5,459;;
