Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
4533; GERDAU SP - 440;;  5,840;;  5,840;  5,822;;;  5,822;
2675; GETULINA - 440;;  7,970;;  7,970;  7,952;;;  7,952;
11051; GILBUES - 230;; 11,081;; 11,081; 11,063;;; 11,063;
836; GILBUES II - 500;; 11,246;; 11,246; 11,228;;; 11,228;
23321; GOIANIA LESTE - 230;;  8,493;;  8,493;  8,474;;;  8,474;
247; GOIANINHA - 230;;  8,757;;  8,757;  8,739;;;  8,739;
11260; Gentio do Ouro II - 230;; 11,821;; 11,821; 11,803;;; 11,803;
11560; Gentio do Ouro II - 500;; 11,419;; 11,419; 11,401;;; 11,401;
6663; PARIGOT SOUZA - 230;;  8,185;;  8,185;  8,167;;;  8,167;
7021; GUARAPUAVA OESTE - 230;;  7,717;;  7,717;  7,699;;;  7,699;
3759; GRAJAU - 500;;  8,271;;  8,271;  8,253;;;  8,253;
6664; GRALHA AZUL - 230;;  6,959;;  6,959;  6,941;;;  6,941;
7750; GRAVATAI - 525;;  7,570;;  7,570;  7,552;;;  7,552;
9110; GRAVATA2 - 230;;  7,087;;  7,087;  7,068;;;  7,068;
7924; GRAVATAI3 - 230;;  6,992;;  6,992;  6,973;;;  6,973;
50214; GUAIBA3 - 230;;  7,367;;  7,367;  7,348;;;  7,348;
50213; GUAIBA3 - 525;;  7,795;;  7,795;  7,777;;;  7,777;
9120; GUAIBA - 230;;  7,351;;  7,351;  7,333;;;  7,333;
6665; GUAIRA F -230;;  7,712;;  7,712;  7,694;;;  7,694;
6630; GUAIRA F - 525;;  7,757;;  7,757;  7,739;;;  7,739;
390; GUAMA - 230;;  8,881;;  8,881;  8,862;;;  8,862;
9130; GUARITA - 230;;  8,243;;  8,243;  8,225;;;  8,225;
3831; GUARULHOS - 345;;  4,225;;  4,225;  5,180;;;  5,180;
1638; GUILMAN - 230;;  9,426;;  9,426;  9,407;;;  9,407;
39040; GURUPI - 230;; 10,565;; 10,565; 10,547;;; 10,547;
5002; GURUPI - 500;; 10,903;; 10,903; 10,885;;; 10,885;
2720; GV - 230;;  7,183;;  7,183;  7,165;;;  7,165;
1619; VALADARES - 230;;  9,677;;  9,677;  9,659;;;  9,659;
38921; VALADARES 6 - 500;; 10,184;; 10,184; 10,166;;; 10,166;
3384; HENRY BORDEN - 230;;  4,446;;  4,446;  5,180;;;  5,180;
44652; HUBNER - 230;;  6,022;;  6,022;  6,003;;;  6,003;
38856; ILHA SOLTEIRA 2 - 230;;  9,498;;  9,498;  9,480;;;  9,480;
38876; ILHA SOLTEIRA 2 - 440;;  9,366;;  9,366;  9,348;;;  9,348;
2611; ILHA SOLTEIRA - 440;;  9,363;;  9,363;  9,345;;;  9,345;
365; IBIAPINA II – 230;; 10,147;; 10,147; 10,129;;; 10,129;
288; IBICOARA - 230;;  9,638;;  9,638;  9,620;;;  9,620;
588; IBICOARA - 500;; 10,350;; 10,350; 10,332;;; 10,332;
6680; IBIPORA - 230;;  6,474;;  6,474;  6,456;;;  6,456;
3691; IBIUNA - 345;;  4,684;;  4,684;  5,180;;;  5,180;
3690; IBIUNA - 500;;  5,958;;  5,958;  5,940;;;  5,940;
217; ICO - 230;;  9,679;;  9,679;  9,661;;;  9,661;
394; IGAPORA II - 230;; 11,528;; 11,528; 11,509;;; 11,509;
11394; IGAPORA III - 230;; 11,455;; 11,455; 11,436;;; 11,436;
11594; IGAPORA III - 500;; 11,285;; 11,285; 11,267;;; 11,267;
7714; IGUATEMI 2 MS - 230;;  7,586;;  7,586;  7,567;;;  7,567;
9264; IJUI 2 - 230;;  7,533;;  7,533;  7,515;;;  7,515;
7918; CAIACA-SC - 230;;  5,673;;  5,673;  5,654;;;  5,654;
7755; IMBIRUSSU - 230;;  8,310;;  8,310;  8,292;;;  8,292;
239; IMPERATRIZ - 230;;  9,915;;  9,915;  9,897;;;  9,897;
539; IMPERATRIZ - 500;; 10,588;; 10,588; 10,570;;; 10,570;
7904; INDAIAL - 230;;  6,381;;  6,381;  6,362;;;  6,362;
38855; INOCENCIA - 230;;  9,508;;  9,508;  9,490;;;  9,490;
936; INTEGRADORA - 500;;  9,902;;  9,902;  9,884;;;  9,884;
2930; INTERNATIONAL 2 - 230;;  4,767;;  4,767;  5,180;;;  5,180;
2929; INTERNATIONAL - 345;;  4,473;;  4,473;  5,180;;;  5,180;
1623; IPATINGA I - 230;;  9,175;;  9,175;  9,157;;;  9,157;
6649; F.IGUACU - 500;;  7,725;;  7,725;  7,707;;;  7,707;
1521; IRAPE - 230;; 12,454;; 12,454; 12,436;;; 12,436;
1510; IRAPE - 345;; 12,735;; 12,735; 12,717;;; 12,717;
7022; IRATI NORTE - 230;;  7,147;;  7,147;  7,128;;;  7,128;
283; IRECE - 230;; 10,604;; 10,604; 10,586;;; 10,586;
7827; ITA SC - 230;;  8,597;;  8,597;  8,578;;;  8,578;
7722; ITA - 525;;  8,325;;  8,325;  8,307;;;  8,307;
271; ITABAIANA - 230;;  8,652;;  8,652;  8,634;;;  8,634;
3664; ITABERA - 765;;  6,619;;  6,619;  6,601;;;  6,601;
1626; ITABIRA 2 - 230;;  9,037;;  9,037;  9,019;;;  9,019;
1484; ITABIRITO - 345;;  8,650;;  8,650;  8,632;;;  8,632;
1483; ITABIRITO - 500;;  9,549;;  9,549;  9,531;;;  9,531;
1620; ITABIRA 4 - 230;;  8,680;;  8,680;  8,662;;;  8,662;
26513; ITABIRA 5 - 230;;  9,452;;  9,452;  9,434;;;  9,434;
26510; ITABIRA 5 - 500;; 10,033;; 10,033; 10,015;;; 10,015;
345; ITABUNA - 230;;  2,382;;  2,382;  5,180;;;  5,180;
913; ITACAIUNAS - 230;;  9,908;;  9,908;  9,889;;;  9,889;
912; ITACAIUNAS - 500;; 10,556;; 10,556; 10,537;;; 10,537;
