Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
12244; CAMPINA GRANDE III - 230;; 10,423; 19,519; 14,971; 14,639;;; 14,639;
544; CAMPINA GRANDE III - 500;; 10,829; 19,471; 15,150; 14,817;;; 14,817;
58208; CHAPADA 1 PI - 230;; 11,718; 17,963; 14,841; 14,508;;; 14,508;
58217; CHAPADA 2 PI - 230;; 11,638; 18,288; 14,963; 14,631;;; 14,631;
58227; CHAPADA 3 PI - 230;; 11,782; 18,697; 15,240; 14,907;;; 14,907;
13020; CHAPADINHA II - 230;;  8,655; 14,695; 11,675; 11,342;;; 11,342;
38853; CHAPADAO - 230;;  9,790;  3,753;  6,771;  6,439;;;  6,439;
7882; CHARQUEADAS 3 - 230;;  6,978;  0,000;  3,489;  5,354;;;  5,354;
7780; CHARQUEADAS (SE) - 230;;  6,785;  0,000;  3,392;  5,354;;;  5,354;
2773; CHAVANTES - 230;;  6,526;  0,105;  3,316;  5,354;;;  5,354;
6617; C.IND. CURITIBA - 230;;  6,321;  0,000;  3,160;  5,354;;;  5,354;
4582; CLAUDIA - 500;; 11,996;  5,668;  8,832;  8,499;;;  8,499;
274; CAMACARI II - 230;;  8,584; 14,046; 11,315; 10,983;;; 10,983;
7776; C.MOURAO - 230;;  7,620;  0,000;  3,810;  5,354;;;  5,354;
11246; CEAMIRIM - 230;; 11,051; 20,357; 15,704; 15,371;;; 15,371;
11546; CEA.MIRIM II - 500;; 11,220; 20,105; 15,662; 15,330;;; 15,330;
12201; CURRAL NOVO PIAUI - 230;; 11,870; 17,710; 14,790; 14,457;;; 14,457;
12501; CURRAL NOVO PIAUI - 500;; 11,772; 17,291; 14,532; 14,199;;; 14,199;
7723; CAMPOS NOVOS - 230;;  8,360;  0,000;  4,180;  5,354;;;  5,354;
7736; CAMPOS NOVOS - 525;;  7,643;  0,000;  3,822;  5,354;;;  5,354;
40663; CODEMI GO- 230;; 12,114; 10,169; 11,141; 10,808;;; 10,808;
5201; C.PORTO VELHO - 500;; 18,997;  9,212; 14,104; 13,772;;; 13,772;
7850; CERRO CHATO - 230;;  7,547;  0,000;  3,774;  5,354;;;  5,354;
5199; C.PORTO VELHO - 230;;  3,978;  0,000;  1,989;  5,354;;;  5,354;
41172; COLIDER - 500;; 11,996;  5,668;  8,832;  8,499;;;  8,499;
591; COLINAS - 500;; 11,193; 14,200; 12,697; 12,364;;; 12,364;
4320; COMPERJ - 345;;  8,720;  5,305;  7,012;  6,680;;;  6,680;
7917; ENSEAD-SC2 - 30;;  5,679;  0,000;  2,840;  5,354;;;  5,354;
233; SE COREMAS II - 230;; 10,417; 19,371; 14,894; 14,561;;; 14,561;
3908; CORUMBA - 345;; 10,544;  6,971;  8,758;  8,425;;;  8,425;
38851; CORUMBA 2 - 30;;  7,691;  1,828;  4,760;  5,354;;;  5,354;
279; COTEGIPE - 230;;  8,285; 13,835; 11,060; 10,727;;; 10,727;
11033; COTEMINAS - 230;; 10,042; 19,151; 14,596; 14,264;;; 14,264;
3276; COXIPO - 230;;  7,962;  2,288;  5,125;  5,354;;;  5,354;
1616; CONSE. PENA - 230;; 10,254;  8,325;  9,290;  8,957;;;  8,957;
11217; CRATO 2 - 230;; 11,008; 18,497; 14,752; 14,420;;; 14,420;
10405; CRISTIANO ROCHA - 230;;  7,720; 12,434; 10,077;  9,744;;;  9,744;
4283; CUIABA - 230;;  8,148;  2,435;  5,291;  5,354;;;  5,354;
4284; CUIABA - 500;;  8,525;  2,831;  5,678;  5,354;;;  5,354;
7739; CURITIBA - 230;;  6,467;  0,000;  3,233;  5,354;;;  5,354;
7732; CURITIBA - 525;;  7,184;  0,000;  3,592;  5,354;;;  5,354;
219; DELM. GOUVEIA - 230;;  8,921; 17,700; 13,311; 12,978;;; 12,978;
281; D.PITUACU - 230;;  8,110; 13,737; 10,924; 10,591;;; 10,591;
4361; DARDANELOS - 230;; 10,486;  3,295;  6,890;  6,558;;;  6,558;
7745; DESTERRO - 230;;  4,896;  0,000;  2,448;  5,354;;;  5,354;
9090; DONA FRANCISCA - 230;;  8,550;  0,000;  4,275;  5,354;;;  5,354;
6761; D. INDUSTRIAL SJP - 230;;  6,213;  0,000;  3,106;  5,354;;;  5,354;
2664; JANDIRA - 440;;  5,523;  0,743;  3,133;  5,354;;;  5,354;
7771; DOURADOS 2 - 230;;  8,740;  2,119;  5,429;  5,354;;;  5,354;
7757; DOURADOS - 230;;  8,679;  2,034;  5,356;  5,354;;;  5,354;
