Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
584; CAMACARI IV - 500;;  9,322; 14,486; 11,904; 11,572;;; 11,572;
9030; CAMAQUA - 230;;  6,910;  0,000;  3,455;  5,351;;;  5,351;
3701; CAMPINAS - 345;;  6,254;  1,270;  3,762;  5,351;;;  5,351;
3700; CAMPINAS - 500;;  7,453;  2,120;  4,786;  5,351;;;  5,351;
38951; CAMPOS 2 - 500;;  9,725;  6,995;  8,360;  8,027;;;  8,027;
9015; CAMPO BOM - 230;;  6,050;  0,000;  3,025;  5,351;;;  5,351;
3785; CAMPOS - 345;;  9,892;  6,637;  8,264;  7,932;;;  7,932;
38873; CANARANA CMT - 230;;  6,767;  4,458;  5,612;  5,351;;;  5,351;
9283; CANDELARIA 2 - 230;;  7,739;  0,000;  3,870;  5,351;;;  5,351;
9040; CANDIOTA 2 - 230;;  7,603;  0,000;  3,801;  5,351;;;  5,351;
7753; CANDIOTA 2 - 525;;  7,557;  0,000;  3,779;  5,351;;;  5,351;
50209; CANDIOTA - 230;;  7,603;  0,000;  3,802;  5,351;;;  5,351;
9045; CANOA 1 - 230;;  6,566;  0,000;  3,283;  5,351;;;  5,351;
9050; CANOAS 2 - 230;;  7,396;  0,000;  3,698;  5,351;;;  5,351;
7778; CANOINHA - 230;;  5,309;  0,000;  2,655;  5,351;;;  5,351;
50215; CAPIVARI-230;;  7,050;  0,000;  3,525;  5,351;;;  5,351;
50212; CAPIVARI-525;;  7,179;  0,000;  3,589;  5,351;;;  5,351;
2622; CAPIVARA - 440;;  8,760;  2,239;  5,499;  5,351;;;  5,351;
1202; CARAJAS GO - 230;;  9,132;  4,791;  6,962;  6,629;;;  6,629;
916; CARAJAS PA - 230;; 10,171; 13,792; 11,982; 11,649;;; 11,649;
2966; CARBOCLORO - 230;;  4,355;  0,000;  2,177;  5,351;;;  5,351;
6624; CASCAVEL - 230;;  7,374;  0,000;  3,687;  5,351;;;  5,351;
44900; CASCAVEL NORT - 230;;  7,281;  0,000;  3,640;  5,351;;;  5,351;
6625; CASCAVEL OESTE - 230;;  7,602;  0,000;  3,801;  5,351;;;  5,351;
6626; CASCAVOE - 525;;  7,945;  0,461;  4,203;  5,351;;;  5,351;
6762; CAMPO ASSOBIO - 230;;  6,049;  0,000;  3,024;  5,351;;;  5,351;
235; CASTANHA - 230;;  8,305; 12,807; 10,556; 10,223;;; 10,223;
51704; CASTERTECH - 230;;  6,461;  0,000;  3,231;  5,351;;;  5,351;
7023; CASTRO NORTE - 230;;  6,068;  0,000;  3,034;  5,351;;;  5,351;
272; CATU - 230;;  7,994; 13,727; 10,861; 10,528;;; 10,528;
218; CAIUPE - 230;;  9,502; 18,414; 13,958; 13,625;;; 13,625;
9062; CAXIAS SUL 2 - 230;;  6,453;  0,000;  3,226;  5,351;;;  5,351;
9065; CAXIAS 5 -230;;  6,533;  0,000;  3,267;  5,351;;;  5,351;
9066; CAXIAS 6 - 230;;  6,481;  0,000;  3,240;  5,351;;;  5,351;
46948; CAXIAS - 230;;  6,833;  0,000;  3,416;  5,351;;;  5,351;
46947; CAXIAS NORTE - 525;;  7,218;  0,000;  3,609;  5,351;;;  5,351;
9060; CAXIAS NORTE - 230;;  6,635;  0,000;  3,317;  5,351;;;  5,351;
7751; CAXIAS RS - 525;;  7,116;  0,000;  3,558;  5,351;;;  5,351;
4532; CBA - 230;;  5,104;  0,447;  2,776;  5,351;;;  5,351;
2672; CBA TERM - 440;;  5,532;  0,607;  3,069;  5,351;;;  5,351;
7299; CBA LESTE - 230;;  6,723;  0,000;  3,362;  5,351;;;  5,351;
7300; CBA LESTE - 525;;  7,153;  0,000;  3,576;  5,351;;;  5,351;
44655; CURITIBA NORT - 230;;  6,260;  0,000;  3,130;  5,351;;;  5,351;
2802; CAPAO BONITO - 230;;  3,323;  0,000;  1,662;  5,351;;;  5,351;
1153; CACHOEIRA DOURADA - 230;; 11,471;  6,198;  8,834;  8,502;;;  8,502;
2941; TR.CENTRO 1 - 230;;  3,096;  0,000;  1,548;  5,351;;;  5,351;
2942; TR.CENTRO 2 - 230;;  3,096;  0,000;  1,548;  5,351;;;  5,351;
2943; CENTRO - 230;;  2,787;  0,000;  1,394;  5,351;;;  5,351;
44906; CERQUILHO 3 - 230;;  4,299;  0,000;  2,150;  5,351;;;  5,351;
39850; CAMPO GRANDE II - 230;;  8,523;  2,392;  5,457;  5,351;;;  5,351;
11244; CAMPINA GRANDE II - 230;; 10,227; 19,351; 14,789; 14,456;;; 14,456;
12244; CAMPINA GRANDE III - 230;; 10,419; 19,509; 14,964; 14,631;;; 14,631;
544; CAMPINA GRANDE III - 500;; 10,824; 19,461; 15,143; 14,810;;; 14,810;
58208; CHAPADA 1 PI - 230;; 11,714; 17,956; 14,835; 14,502;;; 14,502;
58217; CHAPADA 2 PI - 230;; 11,634; 18,281; 14,957; 14,625;;; 14,625;
58227; CHAPADA 3 PI - 230;; 11,778; 18,689; 15,234; 14,901;;; 14,901;
13020; CHAPADINHA II - 230;;  8,652; 14,688; 11,670; 11,337;;; 11,337;
38853; CHAPADAO - 230;;  9,780;  3,754;  6,767;  6,434;;;  6,434;
7882; CHARQUEADAS 3 - 230;;  6,970;  0,000;  3,485;  5,351;;;  5,351;
7780; CHARQUEADAS (SE) - 230;;  6,777;  0,000;  3,389;  5,351;;;  5,351;
2773; CHAVANTES - 230;;  6,516;  0,105;  3,310;  5,351;;;  5,351;
6617; C.IND. CURITIBA - 230;;  6,313;  0,000;  3,157;  5,351;;;  5,351;
4582; CLAUDIA - 500;; 11,984;  5,668;  8,826;  8,493;;;  8,493;
274; CAMACARI II - 230;;  8,580; 14,040; 11,310; 10,977;;; 10,977;
7776; C.MOURAO - 230;;  7,612;  0,000;  3,806;  5,351;;;  5,351;
11246; CEAMIRIM - 230;; 11,047; 20,347; 15,697; 15,364;;; 15,364;
11546; CEA.MIRIM II - 500;; 11,216; 20,095; 15,655; 15,323;;; 15,323;
12201; CURRAL NOVO PIAUI - 230;; 11,865; 17,703; 14,784; 14,451;;; 14,451;
12501; CURRAL NOVO PIAUI - 500;; 11,768; 17,285; 14,526; 14,194;;; 14,194;
7723; CAMPOS NOVOS - 230;;  8,353;  0,000;  4,176;  5,351;;;  5,351;
7736; CAMPOS NOVOS - 525;;  7,636;  0,000;  3,818;  5,351;;;  5,351;
40663; CODEMI GO- 230;; 12,107; 10,168; 11,138; 10,805;;; 10,805;
5201; C.PORTO VELHO - 500;; 18,979;  9,211; 14,095; 13,762;;; 13,762;
7850; CERRO CHATO - 230;;  7,540;  0,000;  3,770;  5,351;;;  5,351;
5199; C.PORTO VELHO - 230;;  3,945;  0,000;  1,973;  5,351;;;  5,351;
41172; COLIDER - 500;; 11,984;  5,668;  8,826;  8,493;;;  8,493;
591; COLINAS - 500;; 11,190; 14,196; 12,693; 12,360;;; 12,360;
4320; COMPERJ - 345;;  8,720;  5,309;  7,014;  6,682;;;  6,682;
7917; ENSEAD-SC2 - 30;;  5,672;  0,000;  2,836;  5,351;;;  5,351;
233; SE COREMAS II - 230;; 10,412; 19,361; 14,887; 14,554;;; 14,554;
3908; CORUMBA - 345;; 10,541;  6,973;  8,757;  8,425;;;  8,425;
38851; CORUMBA 2 - 30;;  7,680;  1,828;  4,754;  5,351;;;  5,351;
279; COTEGIPE - 230;;  8,280; 13,829; 11,055; 10,722;;; 10,722;
11033; COTEMINAS - 230;; 10,038; 19,141; 14,589; 14,257;;; 14,257;
3276; COXIPO - 230;;  7,946;  2,287;  5,116;  5,351;;;  5,351;
1616; CONSE. PENA - 230;; 10,254;  8,328;  9,291;  8,958;;;  8,958;
11217; CRATO 2 - 230;; 11,004; 18,488; 14,746; 14,413;;; 14,413;
10405; CRISTIANO ROCHA - 230;;  7,717; 12,428; 10,073;  9,740;;;  9,740;
4283; CUIABA - 230;;  8,132;  2,433;  5,283;  5,351;;;  5,351;
4284; CUIABA - 500;;  8,510;  2,830;  5,670;  5,351;;;  5,351;
7739; CURITIBA - 230;;  6,459;  0,000;  3,229;  5,351;;;  5,351;
7732; CURITIBA - 525;;  7,177;  0,000;  3,588;  5,351;;;  5,351;
219; DELM. GOUVEIA - 230;;  8,917; 17,691; 13,304; 12,971;;; 12,971;
281; D.PITUACU - 230;;  8,106; 13,731; 10,918; 10,586;;; 10,586;
