CONCESSIONÁRIA;Cód. ANEEL;Cód. ONS;BARRA;NOME;PONTO DE CONEXÃO;TUST RB Ponta;TUST RB Fora Ponta;TUST FR Ponta;TUST FR Fora Ponta;MUST RB Ponta;MUST RB Fora Ponta
AMAZONAS ENERGIA;7019;60;8512;J.TEIX-AM138; JORG.TEIXEIRA - 138;  6,555;  6,162;       ;       ;262,1;273,0
AMAZONAS ENERGIA;7019;60;8751;LECHUG-AM138; LECHUGA - 138;  6,456;  6,053;       ;       ;193,9;202,0
AMAZONAS ENERGIA;7019;60;8523;MANAU2-AM069; MANAUS - 69;  6,712;  6,357;       ;       ;340,8;355,0
AMAZONAS ENERGIA;7019;60;8532;MAUA 3-AM138; MAUA III - 138;  6,589;  6,198;       ;       ;520,3;542,0
AMAZONAS ENERGIA;7019;60;8544;P.FIGU-AM013; PR.FIGUEIREDO - 13,8;  6,273;  5,846;       ;       ;14,50;15,10
AMAZONAS ENERGIA;7019;60;8332;PARINTIN-138; PARINTINS - 138;  5,797;  5,298;       ;       ;34,20;32,50
AMAZONAS ENERGIA;7019;60;8451;SILVES-AM138; SILVES - 138;  5,666;  5,161;       ;       ;46,90;43,00
CEA;31;61;8271;LARANJ-AP069; LARANJAL - 69;  5,225;  4,652;       ;       ; 2,39; 2,40
CEA;31;61;8281;MACAP1-AP069; MACAPA - 69;  5,294;  4,717;       ;       ;190,4;190,4
CEEE-D;5707;23;1331;ATLAN2-RS069; ATLANTIDA 2 - 69;  9,633; 10,411;       ;       ;80,00;80,00
CEEE-D;5707;23;1189;BAGE2--RS069; BAGE2 - 69;  8,979;  9,691;       ;       ;60,00;60,00
CEEE-D;5707;23;9570;CAMAQ3-RS069; CAMAQUA 3 - 69;  9,215;  9,937;       ;       ;18,00;20,00
CEEE-D;5707;23;1195;CAMAQU-RS069; CAMAQUA - 69;  9,220;  9,943;       ;       ;60,00;70,00
CEEE-D;5707;23;1038;CAPIVA-RS138; CAPIVARI SUL - 138;  9,455; 10,195;       ;       ; 6,00;20,00
CEEE-D;5707;23;1203;CHARQU-RS069; CHARQUEADAS - 69;  9,367; 10,090;       ;       ;23,20;23,20
CEEE-D;5707;23;9241;ELDORA-RS023; ELDORADO SUL - 23;  9,440; 10,184;       ;       ;21,00;23,00
CEEE-D;5707;23;1209;GRAVA2-RS069; GRAVATAI2 - 69;  9,466; 10,219;       ;       ;97,50;106,6
CEEE-D;5707;23;1197;GUAIB2-RS069; GUAIBA 2 - 69;  9,258;  9,967;       ;       ;45,00;45,00
CEEE-D;5707;23;1232;OSORI2-RS069; OSORIO 2 - 69;  9,293; 10,035;       ;       ;80,00;80,00
CEEE-D;5707;23;9247;PAL12--RS069; JARDIM BOTANICO - 69;  9,837; 10,657;       ;       ;60,00;60,00
CEEE-D;5707;23;9246;PAL13A-RS013; PORTOALEGRE13 - 13,8;  9,938; 10,742;       ;       ;55,00;55,00
CEEE-D;5707;23;9245;PALE10-RS013; PORTOALEGRE10 - 13,8;  9,899; 10,733;       ;       ;30,00;30,00
CEEE-D;5707;23;9234;PALE1A-RS069; PORTO ALEGRE 1 - 69;  9,684; 10,482;       ;       ;50,00;50,00
CEEE-D;5707;23;9243;PALE4A-RS013; PORTOALEGRE 4 - 13,8;  9,794; 10,614;       ;       ;80,00;80,00
CEEE-D;5707;23;9244;PALEG6-RS013; PORTOALEGRE6 - 13,8;  9,765; 10,560;       ;       ;30,00;30,00
CEEE-D;5707;23;1352;PALEG9-RS013; PORTO ALEGRE9 - 13,8;  9,558; 10,334;       ;       ;25,00;30,00
CEEE-D;5707;23;1269;PALG10-RS069; PORTOALEGRE10 - 69;  9,846; 10,667;       ;       ;60,00;60,00
CEEE-D;5707;23;1262;PALGR6-RS069; PORTOALEGRE6 - 69;  9,819; 10,633;       ;       ;65,00;70,00
CEEE-D;5707;23;1271;PALGR8-RS069; PORTO ALEGRE8 - 69;  9,636; 10,424;       ;       ;60,00;60,00
CEEE-D;5707;23;1266;PALGR9-RS069; PORTO ALEGRE9 - 69;  9,618; 10,405;       ;       ; 9,70;10,20
CEEE-D;5707;23;1240;PELOT3-RS138; PELOTAS3 - 138;  9,078;  9,794;       ;       ;130,0;140,0
CEEE-D;5707;23;1238;PMEDIC-RS138; P.MEDICI - 138;  8,745;  9,423;       ;       ;30,00;40,00
CEEE-D;5707;23;1245;QUINTA-RS069; QUINTA - 69;  9,022;  9,715;       ;       ;80,00;80,00
CEEE-D;5707;23;1247;QUINTA-RS138; QUINTA - 138;  9,033;  9,730;       ;       ;30,00;35,00
CEEE-D;5707;23;9303;RESTIN-RS069; RESTINGA - 69;  9,972; 10,773;       ;       ;80,00;80,00
CEEE-D;5707;23;9559;SJERUT-RS069; N.S. JERONIMO - 69;  9,367; 10,090;       ;       ; 5,00; 5,00
CEEE-D;5707;23;9823;SVPAL2-RS138; S V PALMAR 2 - 138;  8,738;  9,392;       ;       ;15,00;40,00
CEEE-D;5707;23;9694;TORRE2-RS069; TORRES 2- 69;  9,635; 10,422;       ;       ;20,00;22,00
CEEE-D;5707;23;9264;VIAMA3-RS069; VIAMAO 3 - 69;  9,668; 10,441;       ;       ;80,00;80,00
CELESC-DIS;5697;25;948;BIGUAC-SC138; BIGUACU - 138;  9,450; 10,150;       ;       ;425,0;487,0
CELESC-DIS;5697;25;940;BLUMEN-SC138; BLUMENAU - 138;  9,456; 10,136;       ;       ;309,0;381,0
CELESC-DIS;5697;25;2725;CANOIN-SC138; CANOINHAS ESU - 138;  9,851; 10,536;       ;       ;250,0;280,0
CELESC-DIS;5697;25;958;CNOVOE-SC138; C.NOVOS - 138;  8,714;  9,309;       ;       ;268,0;290,0
CELESC-DIS;5697;25;2706;DESTER-SC138; DESTERRO - 138;  9,773; 10,540;       ;       ;123,0;140,0
CELESC-DIS;5697;25;2749;FORQUI-SC069; FORQUILHINHA - 69;  9,489; 10,258;       ;       ;56,00;72,00
CELESC-DIS;5697;25;9534;GASPA2-SC138; GASPAR-2-138;  9,667; 10,492;       ;       ;301,0;379,0
CELESC-DIS;5697;25;2780;INDAIA-SC138; INDAIAL - 138;  9,647; 10,460;       ;       ;147,0;190,0
CELESC-DIS;5697;25;10071;ITAJA2-SC138; ITAJAI 2 - 138;  9,470; 10,154;       ;       ;195,0;230,0
CELESC-DIS;5697;25;2775;ITAJFZ-SC138; ITAJAI - 138;  9,467; 10,153;       ;       ;375,0;321,0
CELESC-DIS;5697;25;2783;JARAGU-SC138; JARAGUA DO SUL - 138;  9,543; 10,235;       ;       ;133,0;179,0
CELESC-DIS;5697;25;1008;JLAC-A-SC069; U.JLACERDA-A - 69;  9,122;  9,831;       ;       ;102,0;108,0
CELESC-DIS;5697;25;1007;JLAC-A-SC138; U.JLACERDA-A - 138;  9,149;  9,859;       ;       ;113,0;114,0
CELESC-DIS;5697;25;2724;JOINOR-SC138; JOINV.NORTE - 138;  9,757; 10,482;       ;       ;394,0;319,0
CELESC-DIS;5697;25;1017;JOINVI-SC069; JOINVILLE - 69;  9,755; 10,480;       ;       ;81,00;104,0
CELESC-DIS;5697;25;1016;JOINVI-SC138; JOINVILLE - 138;  9,730; 10,449;       ;       ;337,0;394,0
CELESC-DIS;5697;25;10057;JOISUL-SC138; JOINVILLE SUL - 138;  9,498; 10,169;       ;       ;178,0;211,0
CELESC-DIS;5697;25;2805;LAGES--SC138; LAGES - 138;  9,122;  9,817;       ;       ;198,0;223,0
CELESC-DIS;5697;25;1035;PALH-E-SC138; PALHOCA ESU - 138;  9,594; 10,333;       ;       ;336,0;369,0
CELESC-DIS;5697;25;9841;PINHA2-SC138; PINHALZINHO 2 - 138;  8,793;  9,403;       ;       ;252,0;284,0
CELESC-DIS;5697;25;2847;RIOSUL-SC138; RIO DO SUL - 138;  9,586; 10,387;       ;       ;191,0;246,0
CELESC-DIS;5697;25;9993;Ratones--138; RATONES - 138;  9,637; 10,375;       ;       ;205,0;215,0
CELESC-DIS;5697;25;2857;SIDERO-SC069; SIDEROPOL.ESU - 69;  9,323; 10,042;       ;       ;17,51;21,63
CELESC-DIS;5697;25;1065;TUBARAOS--69; TUBARAO SUL - 69;  9,236;  9,962;       ;       ;50,00;58,00
CELESC-DIS;5697;25;1064;TUBARAOS-138; TUBARAO SUL – 138;  9,292; 10,018;       ;       ;88,00;107,0
CELESC-DIS;5697;25;2891;VIDEI2-SC138; VIDEIRA - 138;  8,976;  9,618;       ;       ;245,0;263,0
CELESC-DIS;5697;25;2896;XANXER-SC138; XANXERE ESU - 138;  8,721;  9,318;       ;       ;400,0;445,0
CEMIG-D;4950;2;4081;ARACUA-MG138; ARACUAI 2 - 138;  5,795;  5,271;       ;       ;239,0;239,0
CEMIG-D;4950;2;7411;ARAXA3-MG138; ARAXA 3 - 138;  7,420;  7,201;       ;       ;147,0;162,0
CEMIG-D;4950;2;309;BARBA-PCH138; BARBACENA 2 - 138;  8,488;  8,399;       ;       ;209,0;266,0
CEMIG-D;4950;2;314;BARREI-MG138; BARREIRO 1 - 138;  8,040;  7,834;       ;       ;690,0;690,0
CEMIG-D;4950;2;4339;BETIM6---138; BETIM 6 - 138;  7,881;  7,661;       ;       ;347,0;363,0
CEMIG-D;4950;2;9064;BRAUNA-MG138; BRAUNAS - 138;  7,950;  7,695;       ;       ;137,0;137,0
CEMIG-D;4950;2;9063;BRAUNA-MG161; BRAUNAS - 161;  7,961;  7,700;       ;       ;26,00;26,00
CEMIG-D;4950;2;9014;C.PENA-MG069; CONSE. PENA - 69;  7,705;  7,459;       ;       ;30,00;29,00
CEMIG-D;4950;2;9009;CPENA--MG013; CONSE. PENA - 13,8;  7,705;  7,459;       ;       ;30,00;29,00
CEMIG-D;4950;2;321;EMBORC-MG138; EMBORCACAO - 138;  7,207;  6,949;       ;       ;128,2;133,5
CEMIG-D;4950;2;9007;GVA-T9-MG013; G.VALADARES 2 - 13,8;  7,702;  7,451;       ;       ;66,00;65,00
CEMIG-D;4950;2;1532;IPATD-PCH161; IPATINGA 1 - 161;  7,997;  7,759;       ;       ;120,0;120,0
CEMIG-D;4950;2;9011;IPATI1-MG013; IPATINGA 1 - 13,8;  7,996;  7,758;       ;       ;44,00;44,00
CEMIG-D;4950;2;1535;IPATIN-MG138; IPATINGA 1 - 138;  8,002;  7,764;       ;       ;210,0;210,0
CEMIG-D;4950;2;1537;ITABI2-MG069; ITABIRA 2 - 69;  8,045;  7,815;       ;       ;58,50;58,50
CEMIG-D;4950;2;9020;ITABI2PCH013; ITABIRA 2 - 13,8;  7,886;  7,634;       ;       ;32,00;32,00
CEMIG-D;4950;2;1504;ITAJU3PCH138; ITAJUBA 3 - 138;  8,379;  8,337;       ;       ;340,0;340,0
CEMIG-D;4950;2;323;ITUTIN-MG138; ITUTINGA-SE - 138;  8,422;  8,315;       ;       ;270,0;270,0
CEMIG-D;4950;2;332;J.FORAPCH138; JUIZ DE FORA1 - 138;  8,531;  8,454;       ;       ;313,0;375,0
CEMIG-D;4950;2;330;JAGUAR-MG138; JAGUARA-SE - 138;  7,561;  7,368;       ;       ;185,0;197,0
CEMIG-D;4950;2;4391;JAIBA--MG138; JAIBA - 138;  4,971;  4,357;       ;       ;100,0;112,0
CEMIG-D;4950;2;4312;JANAU3-MG138; JANAUBA 3 - 138;  5,367;  4,816;       ;       ;137,0;137,0
CEMIG-D;4950;2;4326;JMONLEV4--69; J. MONLEVADE 4 - 69;  8,155;  7,940;       ;       ;50,00;50,00
CEMIG-D;4950;2;337;LAFAIE-MG138; LAFAIETE 1 - 138;  8,355;  8,230;       ;       ;331,0;340,0
CEMIG-D;4950;2;187;M.MORA-MG138; M. MORAES - 138;  8,007;  7,899;       ;       ;281,4;314,9
CEMIG-D;4950;2;7409;MALGR2-MG138; M A DE MINAS 2 -138;  7,464;  7,256;       ;       ;203,0;213,0
CEMIG-D;4950;2;342;MCLAR2-MG138; MONTESCLAROS2 - 138;  6,076;  5,615;       ;       ;288,0;292,0
CEMIG-D;4950;2;353;NEVES-BIO138; NEVES 1 - 138;  7,538;  7,280;       ;       ;750,0;750,0
CEMIG-D;4950;2;386;OPRET2-MG138; OURO PRETO 2 - 138;  7,908;  7,705;       ;       ;461,0;461,0
CEMIG-D;4950;2;4066;PARAC4-MG138; PARACATU 4 - 138;  6,877;  6,560;       ;       ;280,0;349,0
CEMIG-D;4950;2;368;PIMENT-MG138; PIMENTA - 138;  8,097;  7,951;       ;       ;251,0;251,0
CEMIG-D;4950;2;1569;PIRAP2-MG138; PIRAPORA 2 - 138;  6,427;  6,018;       ;       ;353,0;399,0
CEMIG-D;4950;2;4095;SDUMO2-MG138; SANT.DUMONT 2 - 138;  8,513;  8,431;       ;       ;261,0;287,0
CEMIG-D;4950;2;377;SGONC-PCH138; S. G. DO PARA - 138;  7,745;  7,525;       ;       ;630,0;630,0
CEMIG-D;4950;2;9049;SGOTA2-MG138; SAO GOTARDO 2 - 138;  6,988;  6,672;       ;       ;175,0;175,0
CEMIG-D;4950;2;1478;SLAGO4-MG138; SETE LAGOAS 4 - 138;  7,519;  7,251;       ;       ;289,0;291,0
CEMIG-D;4950;2;376;TAQUAR-MG138; TAQUARIL - 138;  7,930;  7,722;       ;       ;287,0;303,0
CEMIG-D;4950;2;9031;TIMOT1-MG013; TIMOTEO 1 - 13,8;  8,452;  8,307;       ;       ;43,00;41,00
CEMIG-D;4950;2;4313;TIMOT2-MG069; TIMOTEO 2 - 69;  8,160;  7,958;       ;       ;40,00;40,00
CEMIG-D;4950;2;382;TMARIA-MG138; TRES MARIAS - 138;  6,473;  6,084;       ;       ; 0,00; 0,00
CEMIG-D;4950;2;7343;UBER10-MG138; UBERLANDIA 10 - 138;  7,368;  7,144;       ;       ;     ;
CEMIG-D;4950;2;348;VALADAPCH138; G.VALADARES 2 - 138;  7,721;  7,470;       ;       ;250,0;250,0
CEMIG-D;4950;2;4361;VARGI4-MG138; VARGINHA 4 - 138;  8,420;  8,314;       ;       ;220,0;220,0
CEMIG-D;4950;2;4028;VESPA2-MG500; VESPASIANO 2 - 500;  7,530;  7,270;       ;       ;429,0;439,0
CEMIG-D;4950;2;399;VPALM-PCH138; VARZEA PALMA 1 - 138;  6,433;  6,026;       ;       ;179,0;209,0
CEMIRIM;7467;68;3138;HOLAM1-SP138; CEMIRIM - 138;  8,844;  8,911;       ;       ;21,00;28,50
CERILUZ;2763;80;9674;IJUI1--RS023; IJUI 1 - 23;  9,123;  9,890;       ;       ;36,00;36,38
CERTEL ENERGIA;7371;53;9782;Lajeado3-069; LAJEADO 3 - 69;  9,707; 10,488;       ;       ;100,0;100,0
COPEL-DIS;2866;21;879;APUCAR-PR138; APUCARANA - 138;  9,112;  9,470;       ;       ;189,0;228,0
COPEL-DIS;2866;21;9336;AREIA--PR013; AREIA - 13,8;  9,089;  9,588;       ;       ; 7,00; 9,00
COPEL-DIS;2866;21;823;AREIA--PR138; AREIA - 138;  9,091;  9,590;       ;       ;210,0;208,0
COPEL-DIS;2866;21;9891;AndiraLe-138; ANDIRA LESTE - 138;  9,150;  9,438;       ;       ;109,0;122,0
COPEL-DIS;2866;21;2359;BATEIA-PR138; BATEIAS - 138;  9,412;  9,993;       ;       ;166,0;185,0
COPEL-DIS;2866;21;840;CASCAV-PR138; CASCAVEL - 138;  9,073;  9,511;       ;       ;305,0;339,0
COPEL-DIS;2866;21;9539;CASNOR-PR138; CASCAVEL NORT - 138;  9,058;  9,487;       ;       ;189,0;217,0
COPEL-DIS;2866;21;9332;CASS-A-PR013; CAMPO ASSOBIO - 13,8;  9,705; 10,342;       ;       ;26,00;26,00
COPEL-DIS;2866;21;2354;CASSOB-PR138; CAMPO ASSOBIO - 138;  9,683; 10,310;       ;       ;121,0;121,0
COPEL-DIS;2866;21;2418;CASTRO-PR138; CASTRO NORTE - 138;  9,641; 10,159;       ;       ;120,0;120,0
COPEL-DIS;2866;21;10033;CBACEN-PR069; CURITIBA CENTRO - 138 (69kV);  9,678; 10,330;       ;       ;135,0;151,0
COPEL-DIS;2866;21;9698;CBANOR-PR138; CURITIBA NORT - 138;  9,508; 10,147;       ;       ;57,00;77,00
COPEL-DIS;2866;21;9321;CCOM-A-PR013; C.COMPRIDO - 13,8;  9,498; 10,109;       ;       ;32,00;36,00
COPEL-DIS;2866;21;2363;CCOMPR-PR069; C.COMPRIDO - 69;  9,598; 10,235;       ;       ;115,0;127,0
COPEL-DIS;2866;21;9342;CINDUA-PR013; C.I.CURITIBA - 13,8;  9,587; 10,224;       ;       ;50,00;64,00
COPEL-DIS;2866;21;2368;CINDUS-PR069; C.I.CURITIBA - 69;  9,599; 10,238;       ;       ;146,0;165,0
COPEL-DIS;2866;21;860;CMOURA-PR138; C.MOURAO - 138;  9,088;  9,529;       ;       ;194,0;205,0
COPEL-DIS;2866;21;9320;DISJP--PR069; D.S.J.PINHAIS - 69;  9,688; 10,341;       ;       ;147,0;157,0
COPEL-DIS;2866;21;9322;DISJPA-PR013; D.S.J.PINHAIS - 13,8;  9,673; 10,316;       ;       ;21,00;21,00
COPEL-DIS;2866;21;848;FCHOPI-PR138; FOZ DO CHOPIM - 138;  8,948;  9,424;       ;       ;180,0;196,0
COPEL-DIS;2866;21;2447;FIGUAN-PR138; F.IGUACUNORTE - 138;  9,766; 10,336;       ;       ;187,0;204,0
COPEL-DIS;2866;21;9334;FIGUEI-PR013; FIGUEIRA - 13,8;  9,232;  9,607;       ;       ;18,00;22,00
COPEL-DIS;2866;21;2485;FIGUEI-PR138; FIGUEIRA - 138;  9,233;  9,609;       ;       ;136,0;129,0
COPEL-DIS;2866;21;9338;GPSOUZ-PR013; PARIGOT SOUZA - 13,8;  9,822; 10,568;       ;       ; 9,00; 9,00
COPEL-DIS;2866;21;2373;GPSOUZ-PR138; PARIGOT SOUZA - 138;  9,833; 10,579;       ;       ;88,00;94,00
COPEL-DIS;2866;21;847;GUAIRA-PR138; GUAIRA - 138;  8,745;  9,041;       ;       ;66,00;61,00
COPEL-DIS;2866;21;10137;GUAOES-PR138; GUARAPUAVA OESTE - 138;  9,105;  9,599;       ;       ;99,00;98,00
COPEL-DIS;2866;21;887;IBIPOR-PR138; IBIPORA - 138;  9,252;  9,612;       ;       ;264,0;299,0
COPEL-DIS;2866;21;10259;IGUAT2-MS138; IGUATEMI 2 - 138;  8,692;  8,950;       ;       ;     ;
COPEL-DIS;2866;21;10141;IRATIN-PR138; IRATI NORTE - 138;  9,183;  9,664;       ;       ;     ;
COPEL-DIS;2866;21;2423;JAGUAR-PR138; JAGUARIAIVA - 138;  9,737; 10,256;       ;       ;201,0;231,0
COPEL-DIS;2866;21;890;LONDRI-PR138; LONDRINA COT - 138;  9,180;  9,526;       ;       ;265,0;278,0
COPEL-DIS;2866;21;10002;LONSUL-PR138; LONDRINA SUL - 138;  9,138;  9,487;       ;       ;86,00;93,00
COPEL-DIS;2866;21;869;MARING-PR138; MARINGA - 138;  9,048;  9,446;       ;       ;249,0;291,0
COPEL-DIS;2866;21;850;MEDIAN-PR138; MEDIANEIRA - 138;  9,602; 10,142;       ;       ;152,0;174,0
COPEL-DIS;2866;21;853;PBRANC-PR138; PATO BRANCO - 138;  8,819;  9,344;       ;       ;146,0;146,0
COPEL-DIS;2866;21;2383;PFISCA-PR138; POSTO FISCAL - 138; 10,118; 10,888;       ;       ;152,0;161,0
COPEL-DIS;2866;21;9329;PGRON1-PR013; PONTA G NORTE - 13,8;  9,773; 10,279;       ;       ;17,00;17,00
COPEL-DIS;2866;21;9328;PGRON2-PR034; PONTA G NORTE - 34,5;  9,773; 10,279;       ;       ;30,00;37,00
COPEL-DIS;2866;21;9326;PGROS1-PR013; PONTA G SUL - 13,8;  9,827; 10,373;       ;       ; 7,00; 9,00
COPEL-DIS;2866;21;9325;PGROS3-PR034; PONTA G SUL - 34,5;  9,827; 10,373;       ;       ;56,00;57,00
COPEL-DIS;2866;21;830;PGROSN-PR138; PONTA G NORTE - 138;  9,725; 10,244;       ;       ;195,0;191,0
COPEL-DIS;2866;21;2437;PGROSS-PR138; PONTA G SUL - 138;  9,756; 10,293;       ;       ;117,0;126,0
COPEL-DIS;2866;21;2387;PILARZ-PR069; PILARZINHO - 69;  9,628; 10,272;       ;       ;126,0;142,0
COPEL-DIS;2866;21;10004;PVINOR-PR138; PARANAVAI NORTE - 138;  9,004;  9,392;       ;       ;157,0;177,0
COPEL-DIS;2866;21;855;REALEZ-PR138; REALEZA - 138;  9,051;  9,535;       ;       ;171,0;192,0
COPEL-DIS;2866;21;546;ROSANA-SP138; ROSANA - 138;  8,227;  8,254;       ;       ; 4,40; 5,80
COPEL-DIS;2866;21;2472;SARAND-PR138; SARANDI - 138;  8,954;  9,321;       ;       ;198,0;245,0
COPEL-DIS;2866;21;9330;SMATT1-PR034; S.MATEUS SUL - 34,5;  9,407;  9,971;       ;       ;26,00;24,00
COPEL-DIS;2866;21;9331;SMATT2-PR013; S.MATEUS SUL - 13,8;  9,407;  9,971;       ;       ;15,00;17,00
COPEL-DIS;2866;21;2478;SMONIC-PR069; SANTA MONICA - 69;  9,720; 10,385;       ;       ;137,0;144,0
COPEL-DIS;2866;21;9535;SQUI-A-PR013; SANTAQUITERIA - 13,8;  9,744; 10,417;       ;       ;38,00;39,00
COPEL-DIS;2866;21;2397;SQUITE-PR069; SANTAQUITERIA - 69;  9,668; 10,320;       ;       ;150,0;172,0
COPEL-DIS;2866;21;9359;UBER-A-PR013; UBERABA - 13,8;  9,722; 10,377;       ;       ;43,00;43,00
COPEL-DIS;2866;21;2401;UBERAB-PR069; UBERABA - 69;  9,674; 10,325;       ;       ;129,0;138,0
COPEL-DIS;2866;21;2402;UMBA-A-PR069; UMBARA - 69;  9,573; 10,208;       ;       ;120,0;129,0
COPEL-DIS;2866;21;821;UMBAR2-PR230; UMBARA - 230;  9,441; 10,056;       ;       ; 6,70; 0,00
COPEL-DIS;2866;21;9726;UMUSUL-PR138; UMUARAMA - 138;  9,004;  9,377;       ;       ;196,0;213,0
COPEL-DIS;2866;21;10135;UVNORT-PR138; U. VITORIA NORTE - 138;  9,223;  9,734;       ;       ;81,00;77,00
COPREL;2351;87;9675;CAL1-A-RS023; CRUZ ALTA 1 – 23;  8,906;  9,682;       ;       ;21,50;24,40
COPREL;2351;87;1333;PANAMB-RS013; PANAMBI – 13,8;  9,015;  9,799;       ;       ;14,50;14,93
COPREL;2351;87;1284;SMARTA-RS046; SANTA MARTA – 13,8;  9,511; 10,189;       ;       ; 2,00; 3,00
COPREL;2351;87;9921;VilaMari-138; VILA MARIA – 138;  9,420; 10,133;       ;       ;117,3;133,7
CPFL PAULISTA;63;7;2338;2CORRE-SP138; DOIS CORREGOS - 138;  8,949;  9,058;       ;       ;13,95;14,00
CPFL PAULISTA;63;7;2336;AMPAR1-SP138; AMPARO - 138;  8,938;  9,015;       ;       ;52,20;61,30
CPFL PAULISTA;63;7;2296;ARACAT-SP138; ARACATUBA - 138;  8,212;  8,203;       ;       ; 0,00; 0,00
CPFL PAULISTA;63;7;560;ARARAQ-SP138; ARARAQUARA CTP - 138;  8,468;  8,490;       ;       ;408,9;431,0
CPFL PAULISTA;63;7;2337;AUXILI-SP138; AUXILIADORA - 138;  9,428;  9,627;       ;       ;50,00;50,00
CPFL PAULISTA;63;7;479;BAGUAC-SP138; BAGUACU - 138;  8,212;  8,203;       ;       ;103,4;107,8
CPFL PAULISTA;63;7;633;BARIRI-SP138; BARIRI - 138;  8,748;  8,826;       ;       ;16,20;18,90
CPFL PAULISTA;63;7;562;BAURU--SP138; BAURU - 138;  8,639;  8,699;       ;       ;298,1;338,2
CPFL PAULISTA;63;7;3427;BBASSI-SP138; BADY BASSITT - 138;  8,209;  8,194;       ;       ;11,10;11,10
CPFL PAULISTA;63;7;635;BBONIT-SP138; BARRA BONITA - 138;  9,054;  9,184;       ;       ;41,40;36,20
CPFL PAULISTA;63;7;6584;BIRIG3-SP138; BIRIGUI 3 - 138;  8,139;  8,124;       ;       ;14,80;19,90
CPFL PAULISTA;63;7;2113;BNOVA-BIO138; BROTAS - 138;  9,054;  9,184;       ;       ;16,80;16,80
CPFL PAULISTA;63;7;626;BOTUCA-SP138; BOTUCATU - 138;  9,488;  9,697;       ;       ;143,6;144,1
CPFL PAULISTA;63;7;171;CAMPIN-SP138; CAMPINAS - 138;  8,912;  9,022;       ;       ;415,5;463,5
CPFL PAULISTA;63;7;498;DAMATA-SP138; DA MATA  - 138;  8,017;  7,989;       ;       ; 6,50; 6,50
CPFL PAULISTA;63;7;2339;DESCAL-SP138; DESCALVADO - 138;  8,614;  8,651;       ;       ;22,05;25,20
CPFL PAULISTA;63;7;4290;DOOSAN-SP138; DOOSAN DABO - 138;  8,803;  8,883;       ;       ; 0,10; 0,20
CPFL PAULISTA;63;7;3106;GETULI-SP138; GETULINA - 138;  8,332;  8,346;       ;       ;202,6;214,9
CPFL PAULISTA;63;7;4291;GU+TANBIO138; GUARA. TANABI - 138;  8,083;  8,047;       ;       ; 5,00; 5,00
CPFL PAULISTA;63;7;2311;GUA+BI-SP138; GUARANI - 138;  8,133;  8,117;       ;       ;34,80;41,40
CPFL PAULISTA;63;7;7686;GUARAR-SP138; GUARARAPES 2 - 138;  8,078;  8,058;       ;       ;16,30;15,60
CPFL PAULISTA;63;7;6582;IACANGBIO138; IACANGA - 138;  8,567;  8,614;       ;       ;11,70;12,70
CPFL PAULISTA;63;7;2341;IBI+IT-SP138; IBITINGA-SE - 138;  8,587;  8,637;       ;       ;44,00;48,00
CPFL PAULISTA;63;7;645;IBITIN-SP138; IBITINGA - 138;  8,571;  8,619;       ;       ; 3,50; 3,80
CPFL PAULISTA;63;7;2342;IPORA--SP138; IPORA - 138;  8,120;  8,103;       ;       ;42,90;54,90
CPFL PAULISTA;63;7;689;ITA-1Y-SP138; ITAIPAVA - 138;  8,445;  8,447;       ;       ;48,40;54,30
CPFL PAULISTA;63;7;6610;ITATIB-SP138; ITATIBA - 138;  8,656;  8,766;       ;       ;228,6;242,9
CPFL PAULISTA;63;7;2125;JA+ANT-SP138; JAU - 138;  8,886;  8,987;       ;       ;104,0;120,0
CPFL PAULISTA;63;7;7800;JBONI2-SP138; J BONIFACIO 2 - 138;  8,213;  8,200;       ;       ;15,60;17,10
CPFL PAULISTA;63;7;3111;MAGUDO---138; MORRO AGUDO - 138;  8,045;  7,979;       ;       ;414,4;437,1
CPFL PAULISTA;63;7;596;MIRAS2-SP138; MIRASSOL II - 138;  8,213;  8,196;       ;       ;384,0;421,2
CPFL PAULISTA;63;7;2291;ORIEN1-SP138; AJINOMOTO VAL - 138;  8,046;  8,026;       ;       ; 6,50; 7,50
CPFL PAULISTA;63;7;3112;PCOLO-DEF138; P. COLOMBIA - 138;  7,750;  7,602;       ;       ;400,0;400,0
CPFL PAULISTA;63;7;2345;PENAP--SP138; PENAPOLIS - 138;  8,270;  8,270;       ;       ;29,50;31,50
CPFL PAULISTA;63;7;654;PENAPO-SP138; PENAPOLIS 1 - 138;  8,262;  8,261;       ;       ;17,10;18,00
CPFL PAULISTA;63;7;2314;PINHAL-SP138; PINHAL - 138;  8,777;  8,826;       ;       ;18,20;17,80
CPFL PAULISTA;63;7;577;PIRACI-SP138; PIRACICABA - 138;  8,674;  8,746;       ;       ;341,1;437,1
CPFL PAULISTA;63;7;661;PROMIS-SP138; PROMISSAO - 138;  8,303;  8,309;       ;       ;210,0;210,0
CPFL PAULISTA;63;7;2182;QAMPAR-SP138; QUIMICA AMPAR - 138;  8,939;  9,016;       ;       ;18,50;18,50
CPFL PAULISTA;63;7;564;RIBPRE-SP138; RIBEIRAOPRETO - 138;  8,300;  8,281;       ;       ;499,2;553,2
CPFL PAULISTA;63;7;568;SBARBA-SP138; SANTA BARBARA - 138;  8,799;  8,880;       ;       ;599,2;655,4
