GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL MANGUE SECO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANGUE SECO III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANGUE SECO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MANICOBA,0,0,0,9.238,9.509,9.656,9.662,9.815,9.857,9.858,9.838000000000001,9.818000000000001,9.798000000000002,9.778000000000002,9.758000000000003,9.738000000000003,9.718000000000004,9.698000000000004
EOL MANINEIRO,0,0,0,9.994,9.249,9.709,9.684,10.062,10.075,10.104,10.084,10.064,10.044,10.024000000000001,10.004000000000001,9.984000000000002,9.964000000000002,9.944000000000003
EOL MAR E TERRA,0,0,0,11.805,12.293,12.52,12.653,12.911,13.027,13.087,13.067,13.047,13.027000000000001,13.007000000000001,12.987000000000002,12.967000000000002,12.947000000000003,12.927000000000003
EOL MARGARIDA I,0,0,0,11.454,12.207,12.469,12.591,12.825,12.929,12.989,12.969000000000001,12.949000000000002,12.929000000000002,12.909000000000002,12.889000000000003,12.869000000000003,12.849000000000004,12.829000000000004
EOL MARON,0,0,0,10.161,9.456,9.915,9.862,10.268,10.284,10.321,10.301,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003
EOL MATARACA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MEL 02,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MIASSABA II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MIASSABA III,0,0,0,11.543,12.024,12.338,12.465,12.643,12.748,12.802,12.782,12.762,12.742,12.722000000000001,12.702000000000002,12.682000000000002,12.662000000000003,12.642000000000003
EOL MILLENNIUM,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MINUANO I,0,0,0,5.167,5.031,5.349,5.275,5.67,5.807,5.663,5.643000000000001,5.623000000000001,5.6030000000000015,5.583000000000002,5.563000000000002,5.543000000000003,5.523000000000003,5.503000000000004
EOL MINUANO II,0,0,0,5.167,5.031,5.349,5.275,5.67,5.807,5.663,5.643000000000001,5.623000000000001,5.6030000000000015,5.583000000000002,5.563000000000002,5.543000000000003,5.523000000000003,5.503000000000004
EOL MODELO I,0,0,0,11.175,11.654,11.897,12.005,12.209,12.301,12.342,12.322000000000001,12.302000000000001,12.282000000000002,12.262000000000002,12.242000000000003,12.222000000000003,12.202000000000004,12.182000000000004
EOL MODELO II,0,0,0,11.175,11.654,11.897,12.005,12.209,12.301,12.342,12.322000000000001,12.302000000000001,12.282000000000002,12.262000000000002,12.242000000000003,12.222000000000003,12.202000000000004,12.182000000000004
EOL MONTE VERDE I,0,0,0,11.151,11.579,11.774,11.876,12.087,12.175,12.214,12.194,12.174000000000001,12.154000000000002,12.134000000000002,12.114000000000003,12.094000000000003,12.074000000000003,12.054000000000004
EOL MONTE VERDE II,0,0,0,11.151,11.579,11.774,11.876,12.087,12.175,12.214,12.194,12.174000000000001,12.154000000000002,12.134000000000002,12.114000000000003,12.094000000000003,12.074000000000003,12.054000000000004
EOL MONTE VERDE III,0,0,0,11.151,11.579,11.774,11.876,12.087,12.175,12.214,12.194,12.174000000000001,12.154000000000002,12.134000000000002,12.114000000000003,12.094000000000003,12.074000000000003,12.054000000000004
EOL MONTE VERDE IV,0,0,0,11.151,11.579,11.774,11.876,12.087,12.175,12.214,12.194,12.174000000000001,12.154000000000002,12.134000000000002,12.114000000000003,12.094000000000003,12.074000000000003,12.054000000000004
EOL MONTE VERDE V,0,0,0,11.151,11.579,11.774,11.876,12.087,12.175,12.214,12.194,12.174000000000001,12.154000000000002,12.134000000000002,12.114000000000003,12.094000000000003,12.074000000000003,12.054000000000004
EOL MONTE VERDE VI,0,0,0,11.151,11.579,11.774,11.876,12.087,12.175,12.214,12.194,12.174000000000001,12.154000000000002,12.134000000000002,12.114000000000003,12.094000000000003,12.074000000000003,12.054000000000004
EOL MORRAO,0,0,0,10.161,9.456,9.915,9.862,10.268,10.284,10.321,10.301,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003
EOL MORRO 1,0,0,0,11.225,11.145,11.441,11.48,11.779,11.829,11.906,11.886000000000001,11.866000000000001,11.846000000000002,11.826000000000002,11.806000000000003,11.786000000000003,11.766000000000004,11.746000000000004
EOL MORRO 2,0,0,0,11.225,11.145,11.441,11.48,11.779,11.829,11.906,11.886000000000001,11.866000000000001,11.846000000000002,11.826000000000002,11.806000000000003,11.786000000000003,11.766000000000004,11.746000000000004
EOL MORRO BRANCO I,0,0,0,10.762,11.015,11.509,11.561,11.765,11.806,11.84,11.82,11.8,11.780000000000001,11.760000000000002,11.740000000000002,11.720000000000002,11.700000000000003,11.680000000000003
EOL MORRO BRANCO II,0,0,0,10.319,10.449,10.901,10.945,11.147,11.178,11.204,11.184000000000001,11.164000000000001,11.144000000000002,11.124000000000002,11.104000000000003,11.084000000000003,11.064000000000004,11.044000000000004
EOL MORRO DOS VENTOS I,0,0,0,11.175,11.654,11.897,12.005,12.209,12.301,12.342,12.322000000000001,12.302000000000001,12.282000000000002,12.262000000000002,12.242000000000003,12.222000000000003,12.202000000000004,12.182000000000004
EOL MORRO DOS VENTOS II,0,0,0,11.072,11.51,11.702,11.802,12.001,12.087,12.123,12.103,12.083,12.063,12.043000000000001,12.023000000000001,12.003000000000002,11.983000000000002,11.963000000000003
EOL MORRO DOS VENTOS III,0,0,0,11.175,11.654,11.897,12.005,12.209,12.301,12.342,12.322000000000001,12.302000000000001,12.282000000000002,12.262000000000002,12.242000000000003,12.222000000000003,12.202000000000004,12.182000000000004
EOL MORRO DOS VENTOS IV,0,0,0,11.175,11.654,11.897,12.005,12.209,12.301,12.342,12.322000000000001,12.302000000000001,12.282000000000002,12.262000000000002,12.242000000000003,12.222000000000003,12.202000000000004,12.182000000000004
EOL MORRO DOS VENTOS IX,0,0,0,11.175,11.654,11.897,12.005,12.209,12.301,12.342,12.322000000000001,12.302000000000001,12.282000000000002,12.262000000000002,12.242000000000003,12.222000000000003,12.202000000000004,12.182000000000004
EOL MORRO DOS VENTOS VI,0,0,0,11.175,11.654,11.897,12.005,12.209,12.301,12.342,12.322000000000001,12.302000000000001,12.282000000000002,12.262000000000002,12.242000000000003,12.222000000000003,12.202000000000004,12.182000000000004
EOL MUCURIPE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL MULUNGU,0,0,0,10.181,9.457,9.925,9.869,10.287,10.304,10.34,10.32,10.3,10.280000000000001,10.260000000000002,10.240000000000002,10.220000000000002,10.200000000000003,10.180000000000003
EOL MUNDAU,0,0,0,10.542,10.789,11.264,11.346,11.708,11.799,11.829,11.809000000000001,11.789000000000001,11.769000000000002,11.749000000000002,11.729000000000003,11.709000000000003,11.689000000000004,11.669000000000004
EOL MUNDO NOVO V,0,0,0,11.177,11.665,11.985,12.101,12.301,12.397,12.439,12.419,12.399000000000001,12.379000000000001,12.359000000000002,12.339000000000002,12.319000000000003,12.299000000000003,12.279000000000003
EOL MUNDO NOVO VI,0,0,0,11.177,11.665,11.985,12.101,12.301,12.397,12.439,12.419,12.399000000000001,12.379000000000001,12.359000000000002,12.339000000000002,12.319000000000003,12.299000000000003,12.279000000000003
EOL MUNDO NOVO VII,0,0,0,11.177,11.665,11.985,12.101,12.301,12.397,12.439,12.419,12.399000000000001,12.379000000000001,12.359000000000002,12.339000000000002,12.319000000000003,12.299000000000003,12.279000000000003
EOL MUSSAMBE,0,0,0,10.762,11.015,11.509,11.561,11.765,11.806,11.84,11.82,11.8,11.780000000000001,11.760000000000002,11.740000000000002,11.720000000000002,11.700000000000003,11.680000000000003
EOL MUTAMBA I,0,0,0,11.611,12.079,12.31,12.429,12.719,12.828,12.883,12.863,12.843,12.823,12.803,12.783000000000001,12.763000000000002,12.743000000000002,12.723000000000003
EOL MUTAMBA II,0,0,0,10.818,11.219,11.521,11.613,11.664,11.731,11.762,11.742,11.722000000000001,11.702000000000002,11.682000000000002,11.662000000000003,11.642000000000003,11.622000000000003,11.602000000000004
EOL MUTAMBA III,0,0,0,11.611,12.079,12.31,12.429,12.719,12.828,12.883,12.863,12.843,12.823,12.803,12.783000000000001,12.763000000000002,12.743000000000002,12.723000000000003
EOL MUTAMBA IV,0,0,0,11.611,12.079,12.31,12.429,12.719,12.828,12.883,12.863,12.843,12.823,12.803,12.783000000000001,12.763000000000002,12.743000000000002,12.723000000000003
EOL MUTAMBA V,0,0,0,11.611,12.079,12.31,12.429,12.719,12.828,12.883,12.863,12.843,12.823,12.803,12.783000000000001,12.763000000000002,12.743000000000002,12.723000000000003
EOL MUTAMBA VII,0,0,0,11.611,12.079,12.31,12.429,12.719,12.828,12.883,12.863,12.843,12.823,12.803,12.783000000000001,12.763000000000002,12.743000000000002,12.723000000000003
EOL MUTAMBA VIII,0,0,0,11.611,12.079,12.31,12.429,12.719,12.828,12.883,12.863,12.843,12.823,12.803,12.783000000000001,12.763000000000002,12.743000000000002,12.723000000000003
EOL MVEN01EOL034,0,0,0,0,9.12,9.714,9.736,9.956,10.003,10.023,10.003,9.983,9.963000000000001,9.943000000000001,9.923000000000002,9.903000000000002,9.883000000000003,9.863000000000003
EOL MVEN02EOL034,0,0,0,0,9.12,9.714,9.736,9.956,10.003,10.023,10.003,9.983,9.963000000000001,9.943000000000001,9.923000000000002,9.903000000000002,9.883000000000003,9.863000000000003
EOL N.S.DA CONCEICAO,0,0,0,10.161,9.456,9.915,9.862,10.268,10.284,10.321,10.301,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003
EOL NOSSA SENHORA DE FATIMA,0,0,0,11.527,12.037,12.151,12.265,12.544,12.649,12.698,12.678,12.658000000000001,12.638000000000002,12.618000000000002,12.598000000000003,12.578000000000003,12.558000000000003,12.538000000000004
EOL NOVO HORIZONTE,0,0,0,11.225,11.145,11.441,11.48,11.779,11.829,11.906,11.886000000000001,11.866000000000001,11.846000000000002,11.826000000000002,11.806000000000003,11.786000000000003,11.766000000000004,11.746000000000004
EOL OESTE SERIDO I,0,0,0,10.834,11.235,11.538,11.63,11.683,11.75,11.781,11.761000000000001,11.741000000000001,11.721000000000002,11.701000000000002,11.681000000000003,11.661000000000003,11.641000000000004,11.621000000000004
EOL OESTE SERIDO II,0,0,0,10.834,11.235,11.538,11.63,11.683,11.75,11.781,11.761000000000001,11.741000000000001,11.721000000000002,11.701000000000002,11.681000000000003,11.661000000000003,11.641000000000004,11.621000000000004
EOL OESTE SERIDO III,0,0,0,10.834,11.235,11.538,11.63,11.683,11.75,11.781,11.761000000000001,11.741000000000001,11.721000000000002,11.701000000000002,11.681000000000003,11.661000000000003,11.641000000000004,11.621000000000004
EOL OESTE SERIDO IV,0,0,0,10.834,11.235,11.538,11.63,11.683,11.75,11.781,11.761000000000001,11.741000000000001,11.721000000000002,11.701000000000002,11.681000000000003,11.661000000000003,11.641000000000004,11.621000000000004
EOL OESTE SERIDO IX,0,0,0,10.834,11.235,11.538,11.63,11.683,11.75,11.781,11.761000000000001,11.741000000000001,11.721000000000002,11.701000000000002,11.681000000000003,11.661000000000003,11.641000000000004,11.621000000000004
EOL OESTE SERIDO V,0,0,0,10.834,11.235,11.538,11.63,11.683,11.75,11.781,11.761000000000001,11.741000000000001,11.721000000000002,11.701000000000002,11.681000000000003,11.661000000000003,11.641000000000004,11.621000000000004
EOL OESTE SERIDO VI,0,0,0,10.818,11.219,11.521,11.613,11.664,11.731,11.762,11.742,11.722000000000001,11.702000000000002,11.682000000000002,11.662000000000003,11.642000000000003,11.622000000000003,11.602000000000004
EOL OESTE SERIDO X,0,0,0,10.818,11.219,11.521,11.613,11.664,11.731,11.762,11.742,11.722000000000001,11.702000000000002,11.682000000000002,11.662000000000003,11.642000000000003,11.622000000000003,11.602000000000004
EOL OESTE SERIDO XI,0,0,0,10.834,11.235,11.538,11.63,11.683,11.75,11.781,11.761000000000001,11.741000000000001,11.721000000000002,11.701000000000002,11.681000000000003,11.661000000000003,11.641000000000004,11.621000000000004
EOL OESTE SERIDO XII,0,0,0,10.818,11.219,11.521,11.613,11.664,11.731,11.762,11.742,11.722000000000001,11.702000000000002,11.682000000000002,11.662000000000003,11.642000000000003,11.622000000000003,11.602000000000004
EOL OITIS 1,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 10,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 2,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 21,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 22,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 3,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 4,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 5,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 6,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 7,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 8,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OITIS 9,0,0,0,10.753,10.802,11.051,11.088,11.307,11.316,11.353,11.333,11.313,11.293000000000001,11.273000000000001,11.253000000000002,11.233000000000002,11.213000000000003,11.193000000000003
EOL OSORIO 2 (V.LITORAL),0,0,0,4.383,4.347,4.561,4.563,4.738,4.861,4.744,4.724,4.704000000000001,4.684000000000001,4.6640000000000015,4.644000000000002,4.624000000000002,4.604000000000003,4.584000000000003
EOL OSORIO 3 (V.LITORAL),0,0,0,4.383,4.347,4.561,4.563,4.738,4.861,4.744,4.724,4.704000000000001,4.684000000000001,4.6640000000000015,4.644000000000002,4.624000000000002,4.604000000000003,4.584000000000003
EOL OSORIO(V.DO SUL),0,0,0,4.383,4.347,4.561,4.563,4.738,4.861,4.744,4.724,4.704000000000001,4.684000000000001,4.6640000000000015,4.644000000000002,4.624000000000002,4.604000000000003,4.584000000000003
EOL OURO BRANCO 1,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL OURO BRANCO 2,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL OURO VERDE,0,0,0,10.686,10.935,11.419,11.506,11.875,11.97,12.005,11.985000000000001,11.965000000000002,11.945000000000002,11.925000000000002,11.905000000000003,11.885000000000003,11.865000000000004,11.845000000000004
EOL PAJEU DO VENTO,0,0,0,10.161,9.456,9.915,9.862,10.268,10.284,10.321,10.301,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003
EOL PALMARES,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PALMAS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PALMAS (B. DO CORREGO),0,0,0,10.029,10.217,10.741,10.805,11.121,11.202,11.212,11.192,11.172,11.152000000000001,11.132000000000001,11.112000000000002,11.092000000000002,11.072000000000003,11.052000000000003
EOL PAPAGAIO,0,0,0,10.275,9.57,10.045,0.0,10.416,10.436,10.476,10.456000000000001,10.436000000000002,10.416000000000002,10.396000000000003,10.376000000000003,10.356000000000003,10.336000000000004,10.316000000000004
EOL PARACURU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PARAISO VENTOS DO NE,0,0,0,11.098,11.585,11.9,12.014,12.209,12.303,12.343,12.323,12.303,12.283000000000001,12.263000000000002,12.243000000000002,12.223000000000003,12.203000000000003,12.183000000000003
EOL PASSAGEM,0,0,0,11.08,11.615,11.992,12.116,12.29,12.39,12.43,12.41,12.39,12.370000000000001,12.350000000000001,12.330000000000002,12.310000000000002,12.290000000000003,12.270000000000003
EOL PAU D'AGUA,0,0,0,10.071,9.326,9.791,9.769,10.15,10.166,10.197,10.177,10.157,10.137,10.117,10.097000000000001,10.077000000000002,10.057000000000002,10.037000000000003
EOL PAU FERRO,0,0,0,11.053,11.46,11.167,11.242,11.481,11.538,11.566,11.546000000000001,11.526000000000002,11.506000000000002,11.486000000000002,11.466000000000003,11.446000000000003,11.426000000000004,11.406000000000004
EOL PAU FERRO II,0,0,0,11.044,11.451,11.161,11.235,11.474,11.532,11.559,11.539,11.519,11.499,11.479000000000001,11.459000000000001,11.439000000000002,11.419000000000002,11.399000000000003
EOL PAU SANTO,0,0,0,10.222,9.5,9.971,9.874,10.336,10.354,10.392,10.372,10.352,10.332,10.312000000000001,10.292000000000002,10.272000000000002,10.252000000000002,10.232000000000003
EOL PEDRA BRANCA,0,0,0,10.762,11.015,11.509,11.561,11.765,11.806,11.84,11.82,11.8,11.780000000000001,11.760000000000002,11.740000000000002,11.720000000000002,11.700000000000003,11.680000000000003
EOL PEDRA CHEIROSA,0,0,0,10.071,10.259,10.786,10.852,11.17,11.251,11.263,11.243,11.223,11.203000000000001,11.183000000000002,11.163000000000002,11.143000000000002,11.123000000000003,11.103000000000003
EOL PEDRA CHEIROSA II,0,0,0,10.071,10.259,10.786,10.852,11.17,11.251,11.263,11.243,11.223,11.203000000000001,11.183000000000002,11.163000000000002,11.143000000000002,11.123000000000003,11.103000000000003
EOL PEDRA DO GERONIMO,0,0,0,11.053,11.46,11.167,11.242,11.481,11.538,11.566,11.546000000000001,11.526000000000002,11.506000000000002,11.486000000000002,11.466000000000003,11.446000000000003,11.426000000000004,11.406000000000004
EOL PEDRA DO REINO,0,0,0,10.934,11.303,11.83,11.881,12.076,12.12,12.152,12.132,12.112,12.092,12.072000000000001,12.052000000000001,12.032000000000002,12.012000000000002,11.992000000000003
EOL PEDRA DO REINO III,0,0,0,10.934,11.303,11.83,11.881,12.076,12.12,12.152,12.132,12.112,12.092,12.072000000000001,12.052000000000001,12.032000000000002,12.012000000000002,11.992000000000003
EOL PEDRA DO REINO IV,0,0,0,10.934,11.303,11.83,11.881,12.076,12.12,12.152,12.132,12.112,12.092,12.072000000000001,12.052000000000001,12.032000000000002,12.012000000000002,11.992000000000003
EOL PEDRA DO REINO V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PEDRA DO SAL,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PEDRA PINTADA I,0,0,0,9.84,9.909,10.061,10.076,9.993,10.021,10.039,10.019,9.999,9.979000000000001,9.959000000000001,9.939000000000002,9.919000000000002,9.899000000000003,9.879000000000003
EOL PEDRA PINTADA II,0,0,0,9.84,9.909,10.061,10.076,9.993,10.021,10.039,10.019,9.999,9.979000000000001,9.959000000000001,9.939000000000002,9.919000000000002,9.899000000000003,9.879000000000003
EOL PEDRA PINTADA III,0,0,0,9.84,9.909,10.061,10.076,9.993,10.021,10.039,10.019,9.999,9.979000000000001,9.959000000000001,9.939000000000002,9.919000000000002,9.899000000000003,9.879000000000003
EOL PEDRA PINTADA IV,0,0,0,9.84,9.909,10.061,10.076,9.993,10.021,10.039,10.019,9.999,9.979000000000001,9.959000000000001,9.939000000000002,9.919000000000002,9.899000000000003,9.879000000000003
EOL PEDRA PRETA,0,0,0,11.072,11.51,11.702,11.802,12.001,12.087,12.123,12.103,12.083,12.063,12.043000000000001,12.023000000000001,12.003000000000002,11.983000000000002,11.963000000000003
EOL PEDRA RAJADA,0,0,0,11.237,11.742,12.106,12.229,12.407,12.506,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004,12.390000000000004
EOL PEDRA RAJADA II,0,0,0,11.237,11.742,12.106,12.229,12.407,12.506,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004,12.390000000000004
EOL PEDRANOPOLIS 2,0,0,0,0,11.77,11.981,12.092,12.366,12.467,12.512,12.492,12.472000000000001,12.452000000000002,12.432000000000002,12.412000000000003,12.392000000000003,12.372000000000003,12.352000000000004
EOL PEDRANOPOLIS 3,0,0,0,0,11.77,11.981,12.092,12.366,12.467,12.512,12.492,12.472000000000001,12.452000000000002,12.432000000000002,12.412000000000003,12.392000000000003,12.372000000000003,12.352000000000004
EOL PELADO,0,0,0,11.237,11.742,12.106,12.229,12.407,12.506,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004,12.390000000000004
EOL PELOURINHO,0,0,0,10.134,9.412,9.877,9.777,10.235,10.251,10.286,10.266,10.246,10.226,10.206000000000001,10.186000000000002,10.166000000000002,10.146000000000003,10.126000000000003
EOL PILOES,0,0,0,10.161,9.456,9.915,9.862,10.268,10.284,10.321,10.301,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003
EOL PINDAI,0,0,0,10.161,9.456,9.915,9.862,10.268,10.284,10.321,10.301,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003
EOL PIRAUA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PITOMBEIRA,0,0,0,11.538,12.092,12.209,12.325,12.607,12.713,12.765,12.745000000000001,12.725000000000001,12.705000000000002,12.685000000000002,12.665000000000003,12.645000000000003,12.625000000000004,12.605000000000004
EOL PLANALTINA,0,0,0,10.161,9.456,9.915,9.862,10.268,10.284,10.321,10.301,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003
EOL PONTAL 2A,0,0,0,4.261,4.231,4.561,4.563,4.72,4.762,4.744,4.724,4.704000000000001,4.684000000000001,4.6640000000000015,4.644000000000002,4.624000000000002,4.604000000000003,4.584000000000003
EOL PONTAL 2B,0,0,0,4.261,4.231,4.561,4.563,4.72,4.762,4.744,4.724,4.704000000000001,4.684000000000001,4.6640000000000015,4.644000000000002,4.624000000000002,4.604000000000003,4.584000000000003
EOL PONTAL 3B,0,0,0,4.261,4.231,4.561,4.563,4.72,4.762,4.744,4.724,4.704000000000001,4.684000000000001,4.6640000000000015,4.644000000000002,4.624000000000002,4.604000000000003,4.584000000000003
EOL PORTO DAS BARCAS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PORTO DO DELTA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PORTO SALGADO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PORTO SEGURO,0,0,0,10.161,9.456,9.915,9.862,10.268,10.284,10.321,10.301,10.281,10.261000000000001,10.241000000000001,10.221000000000002,10.201000000000002,10.181000000000003,10.161000000000003
EOL POTIGUAR,0,0,0,11.098,11.585,11.9,12.014,12.209,12.303,12.343,12.323,12.303,12.283000000000001,12.263000000000002,12.243000000000002,12.223000000000003,12.203000000000003,12.183000000000003
EOL POTIGUAR B 26,0,0,0,11.417,11.846,12.05,12.158,12.407,12.501,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004,12.390000000000004
EOL POTIGUAR B31,0,0,0,11.417,11.846,12.05,12.158,12.407,12.501,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004,12.390000000000004
EOL POTIGUAR B32,0,0,0,11.417,11.846,12.05,12.158,12.407,12.501,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004,12.390000000000004
EOL POTIGUAR B33,0,0,0,11.417,11.846,12.05,12.158,12.407,12.501,12.55,12.530000000000001,12.510000000000002,12.490000000000002,12.470000000000002,12.450000000000003,12.430000000000003,12.410000000000004,12.390000000000004
EOL POVO NOVO,0,0,0,4.696,4.639,4.837,4.754,5.126,5.248,5.096,5.0760000000000005,5.056000000000001,5.036000000000001,5.016000000000002,4.996000000000002,4.976000000000003,4.956000000000003,4.9360000000000035
EOL PRAIA DO MORGADO,0,0,0,10.151,10.323,10.845,10.911,11.229,11.31,11.325,11.305,11.285,11.265,11.245000000000001,11.225000000000001,11.205000000000002,11.185000000000002,11.165000000000003
EOL PRAIA FORMOSA,0,0,0,10.029,10.217,10.741,10.805,11.121,11.202,11.212,11.192,11.172,11.152000000000001,11.132000000000001,11.112000000000002,11.092000000000002,11.072000000000003,11.052000000000003
EOL PRAIAS DE PARAJURU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PRAINHA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PRESIDENTE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL PRIMAVERA,0,0,0,9.238,9.509,9.656,9.662,9.815,9.857,9.858,9.838000000000001,9.818000000000001,9.798000000000002,9.778000000000002,9.758000000000003,9.738000000000003,9.718000000000004,9.698000000000004
EOL PULPITO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
