DE,NOME_DE,PARA,NOME_PARA,CIRC,EST
92120,fpan-2-fi088,92117,cba--2-fi088, 1, 
92118,P_CBA----088,92116,cba--1-fi088, 1, 
92116,cba--1-fi088,92118,P_CBA----088, 1, 
92119,fpan-1-fi088,92121,mair-1-fi088, 1, 
92121,mair-1-fi088,92119,fpan-1-fi088, 1, 
92120,fpan-2-fi088,92122,mair-2-fi088, 1, 
92122,mair-2-fi088,92120,fpan-2-fi088, 1, 
92121,mair-1-fi088,92124,carg-1-fi088, 1, 
92124,carg-1-fi088,92121,mair-1-fi088, 1, 
92122,mair-2-fi088,92125,carg-2-fi088, 1, 
92125,carg-2-fi088,92122,mair-2-fi088, 1, 
92123,Mairinque088,92122,mair-2-fi088, 1, 
92122,mair-2-fi088,92123,Mairinque088, 1, 
92124,carg-1-fi088,92127,ent15-1fi088, 1, 
92127,ent15-1fi088,92124,carg-1-fi088, 1, 
92125,carg-2-fi088,92128,ent16-2fi088, 1, 
92128,ent16-2fi088,92125,carg-2-fi088, 1, 
92126,P_Cargil-088,92125,carg-2-fi088, 1, 
92125,carg-2-fi088,92126,P_Cargil-088, 1, 
92127,ent15-1fi088,92129,sroq-1-fi088, 1, 
92129,sroq-1-fi088,92127,ent15-1fi088, 1, 
92128,ent16-2fi088,92130,sroq-2-fi088, 1, 
92130,sroq-2-fi088,92128,ent16-2fi088, 1, 
92129,sroq-1-fi088,92132,SaoRoq1SH088, 1, 
92132,SaoRoq1SH088,92129,sroq-1-fi088, 1, 
92130,sroq-2-fi088,92133,SaoRoq2SH088, 1, 
92133,SaoRoq2SH088,92130,sroq-2-fi088, 1, 
92131,SaoRoque-088,92129,sroq-1-fi088, 1, 
92129,sroq-1-fi088,92131,SaoRoque-088, 1, 
92134,t317-1-fi088,92106,vcel-1-fi088, 1, 
92106,vcel-1-fi088,92134,t317-1-fi088, 1, 
92135,t317-2-fi088,92107,vcel-2-fi088, 1, 
92107,vcel-2-fi088,92135,t317-2-fi088, 1, 
92137,sben-1-fi088,92013,simu-1-fi088, 1, 
92013,simu-1-fi088,92137,sben-1-fi088, 1, 
92137,sben-1-fi088,92017,ent5-1-fi088, 1, 
92017,ent5-1-fi088,92137,sben-1-fi088, 1, 
92138,sben-2-fi088,92014,simu-2-fi088, 1, 
92014,simu-2-fi088,92138,sben-2-fi088, 1, 
92138,sben-2-fi088,92018,ent6-2-fi088, 1, 
92018,ent6-2-fi088,92138,sben-2-fi088, 1, 
92139,SaoBentN-088,92137,sben-1-fi088, 1, 
92137,sben-1-fi088,92139,SaoBentN-088, 1, 
92140,falp-fi-1088,92009,voto-2-fi088, 1, 
92009,voto-2-fi088,92140,falp-fi-1088, 1, 
92140,falp-fi-1088,92141,P_FAlpina088, 1, 
92141,P_FAlpina088,92140,falp-fi-1088, 1, 
  576,B.JARD-SP088,92200,ent1-1-fi088, 1, 
92200,ent1-1-fi088,  576,B.JARD-SP088, 1, 
  576,B.JARD-SP088,92201,ent2-2-fi088, 1, 
92201,ent2-2-fi088,  576,B.JARD-SP088, 1, 
92200,ent1-1-fi088,92202,ent3-1-fi088, 1, 
92202,ent3-1-fi088,92200,ent1-1-fi088, 1, 
92200,ent1-1-fi088,92207,siem-1-fi088, 1, 
92207,siem-1-fi088,92200,ent1-1-fi088, 1, 
92201,ent2-2-fi088,92203,ent4-2-fi088, 1, 
92203,ent4-2-fi088,92201,ent2-2-fi088, 1, 
92201,ent2-2-fi088,92208,siem-2-fi088, 1, 
92208,siem-2-fi088,92201,ent2-2-fi088, 1, 
92203,ent4-2-fi088,92204,P_AmbevIn088, 1, 
92204,P_AmbevIn088,92203,ent4-2-fi088, 1, 
92203,ent4-2-fi088,92205,eka--1-fi088, 1, 
92205,eka--1-fi088,92203,ent4-2-fi088, 1, 
92205,eka--1-fi088,92206,P_EkaAirl088, 1, 
92206,P_EkaAirl088,92205,eka--1-fi088, 1, 
92207,siem-1-fi088,92210,tibg-1-fi088, 1, 
92210,tibg-1-fi088,92207,siem-1-fi088, 1, 
92208,siem-2-fi088,92211,tibg-2-fi088, 1, 
92211,tibg-2-fi088,92208,siem-2-fi088, 1, 
92209,P_Siemens088,92208,siem-2-fi088, 1, 
92208,siem-2-fi088,92209,P_Siemens088, 1, 
92210,tibg-1-fi088,92213,ent5-1-fi088, 1, 
92213,ent5-1-fi088,92210,tibg-1-fi088, 1, 
92211,tibg-2-fi088,92212,P_CollIBG088, 1, 
92212,P_CollIBG088,92211,tibg-2-fi088, 1, 
92211,tibg-2-fi088,92214,ent6-2-fi088, 1, 
92214,ent6-2-fi088,92211,tibg-2-fi088, 1, 
92215,ent7-1-fi088,92218,louv-1-fi088, 1, 
92218,louv-1-fi088,92215,ent7-1-fi088, 1, 
92216,ent8-2-fi088,92219,louv-2-fi088, 1, 
92219,louv-2-fi088,92216,ent8-2-fi088, 1, 
92217,VideiraSH088,92216,ent8-2-fi088, 1, 
92216,ent8-2-fi088,92217,VideiraSH088, 1, 
92218,louv-1-fi088,92220,Louveira1088, 1, 
92220,Louveira1088,92218,louv-1-fi088, 1, 
92218,louv-1-fi088,92222,flou-1-fi088, 1, 
92222,flou-1-fi088,92218,louv-1-fi088, 1, 
92219,louv-2-fi088,92221,Louveira2088, 1, 
92221,Louveira2088,92219,louv-2-fi088, 1, 
92219,louv-2-fi088,92223,flou-2-fi088, 1, 
92223,flou-2-fi088,92219,louv-2-fi088, 1, 
92222,flou-1-fi088,92224,vinh-1-fi088, 1, 
92224,vinh-1-fi088,92222,flou-1-fi088, 1, 
92223,flou-2-fi088,92225,vinh-2-fi088, 1, 
92225,vinh-2-fi088,92223,flou-2-fi088, 1, 
92224,vinh-1-fi088,92227,Vinhedo--088, 1, 
92227,Vinhedo--088,92224,vinh-1-fi088, 1, 
92228,trev-1-fi088,92230,TerraUva1088, 1, 
92230,TerraUva1088,92228,trev-1-fi088, 1, 
92228,trev-1-fi088,92232,vram-1-fi088, 1, 
92232,vram-1-fi088,92228,trev-1-fi088, 1, 
92229,trev-2-fi088,92231,TerraUva2088, 1, 
92231,TerraUva2088,92229,trev-2-fi088, 1, 
92229,trev-2-fi088,92233,vram-2-fi088, 1, 
92233,vram-2-fi088,92229,trev-2-fi088, 1, 
92233,vram-2-fi088,92235,Jundiai--088, 1, 
92235,Jundiai--088,92233,vram-2-fi088, 1, 
92234,VilaRamSH088,92232,vram-1-fi088, 1, 
92232,vram-1-fi088,92234,VilaRamSH088, 1, 
92236,itup-1-fi088,  576,B.JARD-SP088, 1, 
  576,B.JARD-SP088,92236,itup-1-fi088, 1, 
92236,itup-1-fi088,92238,Itupeva3-088, 1, 
92238,Itupeva3-088,92236,itup-1-fi088, 1, 
92236,itup-1-fi088,92240,ent9-1-fi088, 1, 
92240,ent9-1-fi088,92236,itup-1-fi088, 1, 
92237,itup-2-fi088,  576,B.JARD-SP088, 1, 
  576,B.JARD-SP088,92237,itup-2-fi088, 1, 
92237,itup-2-fi088,92239,Itupeva4-088, 1, 
92239,Itupeva4-088,92237,itup-2-fi088, 1, 
92237,itup-2-fi088,92241,ent102-fi088, 1, 
92241,ent102-fi088,92237,itup-2-fi088, 1, 
92240,ent9-1-fi088,92242,ent111-fi088, 1, 
92242,ent111-fi088,92240,ent9-1-fi088, 1, 
92241,ent102-fi088,92243,ent122-fi088, 1, 
92243,ent122-fi088,92241,ent102-fi088, 1, 
92242,ent111-fi088,92244,varz-1-fi088, 1, 
92244,varz-1-fi088,92242,ent111-fi088, 1, 
92242,ent111-fi088,92261,ent151-fi088, 1, 
92261,ent151-fi088,92242,ent111-fi088, 1, 
92243,ent122-fi088,92245,varz-2-fi088, 1, 
92245,varz-2-fi088,92243,ent122-fi088, 1, 
92243,ent122-fi088,92262,ent162-fi088, 1, 
92262,ent162-fi088,92243,ent122-fi088, 1, 
92244,varz-1-fi088,92248,edur-1-fi088, 1, 
92248,edur-1-fi088,92244,varz-1-fi088, 1, 
92244,varz-1-fi088,92485,advance1-000, 1, 
92485,advance1-000,92244,varz-1-fi088, 1, 
92485,advance1-000,92246,VarzeaPa3088, 1, 
92246,VarzeaPa3088,92485,advance1-000, 1, 
92485,advance1-000,92299,P_Advance088, 1, 
92299,P_Advance088,92485,advance1-000, 1, 
92244,varz-1-fi088,92246,VarzeaPa3088, 1, 
92246,VarzeaPa3088,92244,varz-1-fi088, 1, 
92244,varz-1-fi088,92299,P_Advance088, 1, 
92299,P_Advance088,92244,varz-1-fi088, 1, 
92245,varz-2-fi088,92247,VarzeaPa4088, 1, 
92247,VarzeaPa4088,92245,varz-2-fi088, 1, 
92245,varz-2-fi088,92249,edur-2-fi088, 1, 
92249,edur-2-fi088,92245,varz-2-fi088, 1, 
92248,edur-1-fi088,92251,ent131-fi088, 1, 
92251,ent131-fi088,92248,edur-1-fi088, 1, 
92249,edur-2-fi088,92252,ent142-fi088, 1, 
92252,ent142-fi088,92249,edur-2-fi088, 1, 
92250,AlvoradSH088,92249,edur-2-fi088, 1, 
92249,edur-2-fi088,92250,AlvoradSH088, 1, 
92251,ent131-fi088,92253,elek-1-fi088, 1, 
92253,elek-1-fi088,92251,ent131-fi088, 1, 
92251,ent131-fi088,92257,dura-1-fi088, 1, 
92257,dura-1-fi088,92251,ent131-fi088, 1, 
92252,ent142-fi088,92254,elek-2-fi088, 1, 
92254,elek-2-fi088,92252,ent142-fi088, 1, 
92252,ent142-fi088,92258,dura-2-fi088, 1, 
92258,dura-2-fi088,92252,ent142-fi088, 1, 
92253,elek-1-fi088,92302,plas-fi-1088, 1, 
92302,plas-fi-1088,92253,elek-1-fi088, 1, 
92254,elek-2-fi088,92256,P_Elekeir088, 1, 
92256,P_Elekeir088,92254,elek-2-fi088, 1, 
92255,P_ContTev088,92254,elek-2-fi088, 1, 
92254,elek-2-fi088,92255,P_ContTev088, 1, 
92258,dura-2-fi088,92260,P_DuratJu088, 1, 
92260,P_DuratJu088,92258,dura-2-fi088, 1, 
92259,P_Sifco--088,92258,dura-2-fi088, 1, 
92258,dura-2-fi088,92259,P_Sifco--088, 1, 
92261,ent151-fi088,92263,ent171-fi088, 1, 
92263,ent171-fi088,92261,ent151-fi088, 1, 
92262,ent162-fi088,92264,ent182-fi088, 1, 
92264,ent182-fi088,92262,ent162-fi088, 1, 
92263,ent171-fi088,92265,clim-1-fi088, 1, 
92265,clim-1-fi088,92263,ent171-fi088, 1, 
92263,ent171-fi088,92269,krup-1-fi088, 1, 
92269,krup-1-fi088,92263,ent171-fi088, 1, 
92264,ent182-fi088,92266,clim-2-fi088, 1, 
92266,clim-2-fi088,92264,ent182-fi088, 1, 
92264,ent182-fi088,92270,krup-1-fi088, 1, 
92270,krup-1-fi088,92264,ent182-fi088, 1, 
92267,CampoLiSH088,92265,clim-1-fi088, 1, 
92265,clim-1-fi088,92267,CampoLiSH088, 1, 
92268,CampoLimp088,92265,clim-1-fi088, 1, 
92265,clim-1-fi088,92268,CampoLimp088, 1, 
92269,krup-1-fi088,92272,P_Krup2--088, 1, 
92272,P_Krup2--088,92269,krup-1-fi088, 1, 
92271,P_Krupp--088,92270,krup-1-fi088, 1, 
92270,krup-1-fi088,92271,P_Krupp--088, 1, 
92287,vdon-1-fi088,92224,vinh-1-fi088, 1, 
92224,vinh-1-fi088,92287,vdon-1-fi088, 1, 
92288,vdon-2-fi088,92225,vinh-2-fi088, 1, 
92225,vinh-2-fi088,92288,vdon-2-fi088, 1, 
92288,vdon-2-fi088,92226,P_HopyHar088, 1, 
92226,P_HopyHar088,92288,vdon-2-fi088, 1, 
92288,vdon-2-fi088,92289,VinhedoN-088, 1, 
92289,VinhedoN-088,92288,vdon-2-fi088, 1, 
92290,itpn-1-fi088,  576,B.JARD-SP088, 1, 
  576,B.JARD-SP088,92290,itpn-1-fi088, 1, 
92291,itpn-2-fi088,  576,B.JARD-SP088, 1, 
  576,B.JARD-SP088,92291,itpn-2-fi088, 1, 
92292,ItupevaN-088,92291,itpn-2-fi088, 1, 
92291,itpn-2-fi088,92292,ItupevaN-088, 1, 
92293,ent211-fi088,92213,ent5-1-fi088, 1, 
92213,ent5-1-fi088,92293,ent211-fi088, 1, 
92293,ent211-fi088,92228,trev-1-fi088, 1, 
92228,trev-1-fi088,92293,ent211-fi088, 1, 
92294,ent222-f1088,92214,ent6-2-fi088, 1, 
92214,ent6-2-fi088,92294,ent222-f1088, 1, 
92294,ent222-f1088,92229,trev-2-fi088, 1, 
92229,trev-2-fi088,92294,ent222-f1088, 1, 
92296,ent191-f1088,92215,ent7-1-fi088, 1, 
92215,ent7-1-fi088,92296,ent191-f1088, 1, 
92296,ent191-f1088,92290,itpn-1-fi088, 1, 
92290,itpn-1-fi088,92296,ent191-f1088, 1, 
92297,ent202-f1088,92216,ent8-2-fi088, 1, 
92216,ent8-2-fi088,92297,ent202-f1088, 1, 
92297,ent202-f1088,92291,itpn-2-fi088, 1, 
92291,itpn-2-fi088,92297,ent202-f1088, 1, 
92298,caxa-1-f1088,92295,Caxambu--088, 1, 
92295,Caxambu--088,92298,caxa-1-f1088, 1, 
92298,caxa-1-f1088,92296,ent191-f1088, 1, 
92296,ent191-f1088,92298,caxa-1-f1088, 1, 
92302,plas-fi-1088,92301,P_Plasinc088, 1, 
92301,P_Plasinc088,92302,plas-fi-1088, 1, 
  473,BAIXAD-SP088,92402,dowq-1-fi088, 1, 
92402,dowq-1-fi088,  473,BAIXAD-SP088, 1, 
  473,BAIXAD-SP088,92403,dowq-2-fi088, 1, 
92403,dowq-2-fi088,  473,BAIXAD-SP088, 1, 
  473,BAIXAD-SP088,92423,bshb-1-fi088, 1, 
92423,bshb-1-fi088,  473,BAIXAD-SP088, 1, 
  473,BAIXAD-SP088,92424,bshb-2-fi088, 1, 
92424,bshb-2-fi088,  473,BAIXAD-SP088, 1, 
  473,BAIXAD-SP088,92425,carb-4-fi088, 1, 
92425,carb-4-fi088,  473,BAIXAD-SP088, 1, 
  473,BAIXAD-SP088,92426,carb-3-fi088, 1, 
92426,carb-3-fi088,  473,BAIXAD-SP088, 1, 
  481,HBONOR-SP088,92433,ultr-1-fi088, 1, 
92433,ultr-1-fi088,  481,HBONOR-SP088, 1, 
  481,HBONOR-SP088,92434,ultr-2-fi088, 1, 
92434,ultr-2-fi088,  481,HBONOR-SP088, 1, 
  481,HBONOR-SP088,92453,ripa-1-fi088, 1, 
92453,ripa-1-fi088,  481,HBONOR-SP088, 1, 
  481,HBONOR-SP088,92470,cuba-3-fi088, 1, 
92470,cuba-3-fi088,  481,HBONOR-SP088, 1, 
  482,HBOSUL-SP088,92439,hbor-1-fi088, 1, 
92439,hbor-1-fi088,  482,HBOSUL-SP088, 1, 
  482,HBOSUL-SP088,92440,hbor-2-fi088, 1, 
92440,hbor-2-fi088,  482,HBOSUL-SP088, 1, 
  482,HBOSUL-SP088,92454,ripa-2-fi088, 1, 
92454,ripa-2-fi088,  482,HBOSUL-SP088, 1, 
  482,HBOSUL-SP088,92471,cuba-4-fi088, 1, 
92471,cuba-4-fi088,  482,HBOSUL-SP088, 1, 
92400,Bar1Jab-1088,92401,Bar2Jab-2088, 1, 
92401,Bar2Jab-2088,92400,Bar1Jab-1088, 1, 
92400,Bar1Jab-1088,92480,P_Boque--088, 1, 
92480,P_Boque--088,92400,Bar1Jab-1088, 1, 
92401,Bar2Jab-2088,92482,P_VNova--088, 1, 
92482,P_VNova--088,92401,Bar2Jab-2088, 1, 
92401,Bar2Jab-2088,92483,P_Jabaq--088, 1, 
92483,P_Jabaq--088,92401,Bar2Jab-2088, 1, 
92402,dowq-1-fi088,92405,pari-1-fi088, 1, 
92405,pari-1-fi088,92402,dowq-1-fi088, 1, 
92403,dowq-2-fi088,92404,P_DowQuim088, 1, 
92404,P_DowQuim088,92403,dowq-2-fi088, 1, 
92403,dowq-2-fi088,92406,pari-2-fi088, 1, 
92406,pari-2-fi088,92403,dowq-2-fi088, 1, 
92405,pari-1-fi088,92409,colu-1-fi088, 1, 
92409,colu-1-fi088,92405,pari-1-fi088, 1, 
92406,pari-2-fi088,92410,colu-2-fi088, 1, 
92410,colu-2-fi088,92406,pari-2-fi088, 1, 
92409,colu-1-fi088,92412,ufer-1-fi088, 1, 
92412,ufer-1-fi088,92409,colu-1-fi088, 1, 
92410,colu-2-fi088,92411,P_Columbi088, 1, 
92411,P_Columbi088,92410,colu-2-fi088, 1, 
92410,colu-2-fi088,92413,ufer-2-fi088, 1, 
92413,ufer-2-fi088,92410,colu-2-fi088, 1, 
92412,ufer-1-fi088,92415,mrsl-1-fi088, 1, 
92415,mrsl-1-fi088,92412,ufer-1-fi088, 1, 
92413,ufer-2-fi088,92414,P_UltrPia088, 1, 
92414,P_UltrPia088,92413,ufer-2-fi088, 1, 
92413,ufer-2-fi088,92416,mrsl-2-fi088, 1, 
92416,mrsl-2-fi088,92413,ufer-2-fi088, 1, 
92415,mrsl-1-fi088,92418,EP_Solva2088, 1, 
92418,EP_Solva2088,92415,mrsl-1-fi088, 1, 
92416,mrsl-2-fi088,92417,P_MRSLogi088, 1, 
92417,P_MRSLogi088,92416,mrsl-2-fi088, 1, 
92416,mrsl-2-fi088,92419,EP_Solva1088, 1, 
92419,EP_Solva1088,92416,mrsl-2-fi088, 1, 
92420,crbr-2-fi088,92406,pari-2-fi088, 1, 
92406,pari-2-fi088,92420,crbr-2-fi088, 1, 
92420,crbr-2-fi088,92408,Parisi-1-088, 1, 
92408,Parisi-1-088,92420,crbr-2-fi088, 1, 
92420,crbr-2-fi088,92422,P_VotoCub088, 1, 
92422,P_VotoCub088,92420,crbr-2-fi088, 1, 
92421,crbr-1-fi088,92405,pari-1-fi088, 1, 
92405,pari-1-fi088,92421,crbr-1-fi088, 1, 
92421,crbr-1-fi088,92407,Parisi-2-088, 1, 
92407,Parisi-2-088,92421,crbr-1-fi088, 1, 
92423,bshb-1-fi088,  481,HBONOR-SP088, 1, 
  481,HBONOR-SP088,92423,bshb-1-fi088, 1, 
92424,bshb-2-fi088,  481,HBONOR-SP088, 1, 
  481,HBONOR-SP088,92424,bshb-2-fi088, 1, 
92425,carb-4-fi088,92437,pref-2-fi088, 1, 
92437,pref-2-fi088,92425,carb-4-fi088, 1, 
92426,carb-3-fi088,92436,pref-1-fi088, 1, 
92436,pref-1-fi088,92426,carb-3-fi088, 1, 
92427,aga--4-fi088,  473,BAIXAD-SP088, 1, 
  473,BAIXAD-SP088,92427,aga--4-fi088, 1, 
92427,aga--4-fi088,92429,P_Aga----088, 1, 
92429,P_Aga----088,92427,aga--4-fi088, 1, 
92427,aga--4-fi088,92430,pcoq-4-fi088, 1, 
92430,pcoq-4-fi088,92427,aga--4-fi088, 1, 
92428,aga--3-fi088,  473,BAIXAD-SP088, 1, 
  473,BAIXAD-SP088,92428,aga--3-fi088, 1, 
92428,aga--3-fi088,92431,pcoq-3-fi088, 1, 
92431,pcoq-3-fi088,92428,aga--3-fi088, 1, 
92430,pcoq-4-fi088,  482,HBOSUL-SP088, 1, 
  482,HBOSUL-SP088,92430,pcoq-4-fi088, 1, 
92431,pcoq-3-fi088,  482,HBOSUL-SP088, 1, 
  482,HBOSUL-SP088,92431,pcoq-3-fi088, 1, 
92431,pcoq-3-fi088,92432,P_PetrCoq088, 1, 
92432,P_PetrCoq088,92431,pcoq-3-fi088, 1, 
92433,ultr-1-fi088,92435,P_UltrCub088, 1, 
92435,P_UltrCub088,92433,ultr-1-fi088, 1, 
92433,ultr-1-fi088,92436,pref-1-fi088, 1, 
92436,pref-1-fi088,92433,ultr-1-fi088, 1, 
92434,ultr-2-fi088,92437,pref-2-fi088, 1, 
92437,pref-2-fi088,92434,ultr-2-fi088, 1, 
92438,P_PetrRef088,92437,pref-2-fi088, 1, 
92437,pref-2-fi088,92438,P_PetrRef088, 1, 
92439,hbor-1-fi088,92441,HenryBor1088, 1, 
92441,HenryBor1088,92439,hbor-1-fi088, 1, 
92439,hbor-1-fi088,92443,pgrd-1-fi088, 1, 
92443,pgrd-1-fi088,92439,hbor-1-fi088, 1, 
92440,hbor-2-fi088,92442,HenryBor2088, 1, 
92442,HenryBor2088,92440,hbor-2-fi088, 1, 
92440,hbor-2-fi088,92444,pgrd-2-fi088, 1, 
92444,pgrd-2-fi088,92440,hbor-2-fi088, 1, 
92443,pgrd-1-fi088,92445,PraiaGra1088, 1, 
92445,PraiaGra1088,92443,pgrd-1-fi088, 1, 
92443,pgrd-1-fi088,92447,ent3-1-fi088, 1, 
92447,ent3-1-fi088,92443,pgrd-1-fi088, 1, 
92444,pgrd-2-fi088,92446,PraiaGra2088, 1, 
92446,PraiaGra2088,92444,pgrd-2-fi088, 1, 
92444,pgrd-2-fi088,92448,ent4-1-fi088, 1, 
92448,ent4-1-fi088,92444,pgrd-2-fi088, 1, 
92447,ent3-1-fi088,92449,PedroTaqu088, 1, 
92449,PedroTaqu088,92447,ent3-1-fi088, 1, 
92448,ent4-1-fi088,92450,ptaq-2-fi088, 1, 
92450,ptaq-2-fi088,92448,ent4-1-fi088, 1, 
92449,PedroTaqu088,92451,P_Ptaqu-0088, 1, 
92451,P_Ptaqu-0088,92449,PedroTaqu088, 1, 
92449,PedroTaqu088,92452,P_Mongu-0088, 1, 
92452,P_Mongu-0088,92449,PedroTaqu088, 1, 
92453,ripa-1-fi088,92456,mbri-1-fi088, 1, 
92456,mbri-1-fi088,92453,ripa-1-fi088, 1, 
92454,ripa-2-fi088,92455,P_Ripasa-088, 1, 
92455,P_Ripasa-088,92454,ripa-2-fi088, 1, 
92454,ripa-2-fi088,92457,mbri-2-fi088, 1, 
92457,mbri-2-fi088,92454,ripa-2-fi088, 1, 
92456,mbri-1-fi088,92458,MarioBri1088, 1, 
92458,MarioBri1088,92456,mbri-1-fi088, 1, 
92456,mbri-1-fi088,92460,votu-1-fi088, 1, 
92460,votu-1-fi088,92456,mbri-1-fi088, 1, 
92457,mbri-2-fi088,92459,MarioBri2088, 1, 
92459,MarioBri2088,92457,mbri-2-fi088, 1, 
92457,mbri-2-fi088,92461,votu-2-fi088, 1, 
92461,votu-2-fi088,92457,mbri-2-fi088, 1, 
92460,votu-1-fi088,92462,mara-1-fi088, 1, 
92462,mara-1-fi088,92460,votu-1-fi088, 1, 
92460,votu-1-fi088,92467,jaba-1-fi088, 1, 
92467,jaba-1-fi088,92460,votu-1-fi088, 1, 
92461,votu-2-fi088,92463,mara-2-fi088, 1, 
92463,mara-2-fi088,92461,votu-2-fi088, 1, 
92461,votu-2-fi088,92468,jaba-2-fi088, 1, 
92468,jaba-2-fi088,92461,votu-2-fi088, 1, 
92462,mara-1-fi088,92464,Marape1--088, 1, 
92464,Marape1--088,92462,mara-1-fi088, 1, 
92462,mara-1-fi088,92466,Voturua--088, 1, 
92466,Voturua--088,92462,mara-1-fi088, 1, 
92463,mara-2-fi088,92465,Marape2--088, 1, 
92465,Marape2--088,92463,mara-2-fi088, 1, 
92467,jaba-1-fi088,92400,Bar1Jab-1088, 1, 
92400,Bar1Jab-1088,92467,jaba-1-fi088, 1, 
92468,jaba-2-fi088,92400,Bar1Jab-1088, 1, 
92400,Bar1Jab-1088,92468,jaba-2-fi088, 1, 
92469,JabaquaSH088,92467,jaba-1-fi088, 1, 
92467,jaba-1-fi088,92469,JabaquaSH088, 1, 
92470,cuba-3-fi088,92472,Cubatao--088, 1, 
92472,Cubatao--088,92470,cuba-3-fi088, 1, 
92470,cuba-3-fi088,92473,pale-3-fi088, 1, 
92473,pale-3-fi088,92470,cuba-3-fi088, 1, 
92471,cuba-4-fi088,92474,pale-4-fi088, 1, 
92474,pale-4-fi088,92471,cuba-4-fi088, 1, 
92473,pale-3-fi088,92401,Bar2Jab-2088, 1, 
92401,Bar2Jab-2088,92473,pale-3-fi088, 1, 
92473,pale-3-fi088,92475,qui5-3-fi088, 1, 
92475,qui5-3-fi088,92473,pale-3-fi088, 1, 
92474,pale-4-fi088,92401,Bar2Jab-2088, 1, 
92401,Bar2Jab-2088,92474,pale-4-fi088, 1, 
92474,pale-4-fi088,92476,qui5-4-fi088, 1, 
92476,qui5-4-fi088,92474,pale-4-fi088, 1, 
92475,qui5-3-fi088,92477,Quilo5tr2088, 1, 
92477,Quilo5tr2088,92475,qui5-3-fi088, 1, 
92475,qui5-3-fi088,92479,P_PetrAle088, 1, 
92479,P_PetrAle088,92475,qui5-3-fi088, 1, 
92476,qui5-4-fi088,92478,Quilo5tr1088, 1, 
92478,Quilo5tr1088,92476,qui5-4-fi088, 1, 
92480,P_Boque--088,92481,P_Estua--088, 1, 
92481,P_Estua--088,92480,P_Boque--088, 1, 
92451,P_Ptaqu-0088,92484,PGrande3-088, 1, 
92484,PGrande3-088,92451,P_Ptaqu-0088, 1, 
  583,EMBUG--SP138,92487,SABESP-SP138, 1, 
92487,SABESP-SP138,  583,EMBUG--SP138, 1, 
  583,EMBUG--SP138,92487,SABESP-SP138, 2,D
92487,SABESP-SP138,  583,EMBUG--SP138, 2,D
92486,PETROCOQ-GER,92432,P_PetrCoq088, 1, 
92432,P_PetrCoq088,92486,PETROCOQ-GER, 1, 
99420,AVARE----138, 3150,AVARE-BIO230, 1, 
 3150,AVARE-BIO230,99420,AVARE----138, 1, 
99420,AVARE----138, 3150,AVARE-BIO230, 2, 
 3150,AVARE-BIO230,99420,AVARE----138, 2, 
99420,AVARE----138,99421,AVARE2---138, 1, 
99421,AVARE2---138,99420,AVARE----138, 1, 
99420,AVARE----138,99421,AVARE2---138, 2, 
99421,AVARE2---138,99420,AVARE----138, 2, 
99422,R.PARDO--GER,99421,AVARE2---138, 1, 
99421,AVARE2---138,99422,R.PARDO--GER, 1, 
99423,FURLAN---GER,99421,AVARE2---138, 1, 
99421,AVARE2---138,99423,FURLAN---GER, 1, 
 4111,DME---BIO138,99360,BARRA1INT138, 1, 
99360,BARRA1INT138, 4111,DME---BIO138, 1, 
 4111,DME---BIO138,99361,BARRA2INT138, 1, 
99361,BARRA2INT138, 4111,DME---BIO138, 1, 
99360,BARRA1INT138,99362,BARRA1SAT138, 1, 
99362,BARRA1SAT138,99360,BARRA1INT138, 1, 
99361,BARRA2INT138,99363,BARRA2SAT138, 1, 
99363,BARRA2SAT138,99361,BARRA2INT138, 1, 
99360,BARRA1INT138,99364,BARRA1-UC138, 1, 
99364,BARRA1-UC138,99360,BARRA1INT138, 1, 
 3455,S.JOS-BIO088,97000,JMACEDO1-000, 2,L
97000,JMACEDO1-000, 3455,S.JOS-BIO088, 2,L
 3455,S.JOS-BIO088,97001,JMACEDO2-000, 1,L
97001,JMACEDO2-000, 3455,S.JOS-BIO088, 1,L
97000,JMACEDO1-000,97002,RADICIF2-000, 2,L
97002,RADICIF2-000,97000,JMACEDO1-000, 2,L
97001,JMACEDO2-000,97003,RADICIF1-000, 1,L
97003,RADICIF1-000,97001,JMACEDO2-000, 1,L
97002,RADICIF2-000,97004,RADICIFIB088, 2,D
97004,RADICIFIB088,97002,RADICIF2-000, 2,D
97003,RADICIF1-000,97004,RADICIFIB088, 1,L
97004,RADICIFIB088,97003,RADICIF1-000, 1,L
97002,RADICIF2-000,97006,JMACEDO--088, 2,L
97006,JMACEDO--088,97002,RADICIF2-000, 2,L
97003,RADICIF1-000,97005,RADICIFIB088, 1,L
97005,RADICIFIB088,97003,RADICIF1-000, 1,L
97006,JMACEDO--088,97007,JMACEDO--088, 2,L
97007,JMACEDO--088,97006,JMACEDO--088, 2,L
97005,RADICIFIB088,97007,JMACEDO--088, 1,D
97007,JMACEDO--088,97005,RADICIFIB088, 1,D
97006,JMACEDO--088,97008,VALEDES2-000, 2,D
97008,VALEDES2-000,97006,JMACEDO--088, 2,D
97005,RADICIFIB088,97008,VALEDES2-000, 1,L
97008,VALEDES2-000,97005,RADICIFIB088, 1,L
97000,JMACEDO1-000,97010,VALEDESC-088, 2,L
