NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
50323;ALTOIRPCH013;D;;;;15,252;;;;;;1
6197;ALTONA-SC069; ;;6,215;7,6;17,666;;;;1612,82;;1
6814;ALTONI-PR138; ;;7,699;27,9;16,182;;;;5417,71;;1
23301;ALTOPA-GO138; ;;12,240;15,6;11,641;;;;2177,74;;2
308;ALTOS--PI069; ;;9,189;;14,692;;;;;;3
348;ALTOS-UTE013; ;;9,189;;14,692;;;;;;3
42587;ALTOT-UTE013;B;45,0;10,264;;13,617;;;5542,79;;;2
42554;ALTOTA-MT138; ;;10,264;;13,617;;;;;;2
21005;ALUNOR-PA230; ;;9,095;110,7;14,786;;;;19641,06;;4
9377;ALV----RS069; ;;6,774;25,1;17,107;;;;5152,66;;1
51355;ALV2---RS069; ;;6,785;26,3;17,096;;;;5397,42;;1
1992;ALVOR1-RJ138; ;;9,530;8,8;14,351;;;;1515,49;;2
1991;ALVOR2-RJ138; ;;9,530;11,1;14,351;;;;1904,68;;2
59338;ALVORA-BA069; ;;11,773;;12,108;;;;;;3
23406;ALVORA-GO138; ;;10,308;23,4;13,573;;;;3803,14;;2
4253;ALVORA-RJ138; ;;8,787;96,2;15,094;;;;17424,32;;2
20589;ALVORA-TO013; ;;10,944;3,8;12,937;;;;593,82;;2
20588;ALVORA-TO034; ;;10,944;8,8;12,937;;;;1371,30;;2
9784;ALVORA-TO138; ;;10,944;;12,937;;;;;;2
59335;ALVORAEOL034;B;8,0;11,773;;12,108;;;1130,20;;;3
27374;ALVORAUTE013;U;;;;13,233;;;;;;2
27900;ALVORAUTE013;U;;;;16,035;;;;;;2
8378;AMAMBA-MS138; ;;9,006;22,5;14,875;;;;4009,17;;2
42596;AMAND-UTE013;B;50,0;9,575;;14,306;;;5745,18;;;2
42567;AMANDI-MS138; ;;9,575;;14,306;;;;;;2
10183;AMAPA--AP013; ;;10,084;2,0;13,797;;;;338,57;;4
10184;AMAPA--AP069; ;;10,084;;13,797;;;;;;4
23511;AMARIL-GO138; ;;12,240;20,0;11,641;;;;2793,77;;2
10085;AMATPB-AP069; ;;10,084;;13,797;;;;;;4
10070;AMAZO1-AP013; ;;10,107;15,1;13,774;;;;2490,96;;4
10077;AMAZO2-AP013; ;;10,107;15,1;13,774;;;;2490,96;;4
10078;AMAZO3-AP013; ;;10,107;7,6;13,774;;;;1256,22;;4
10179;AMAZO4-AP013; ;;10,107;7,6;13,774;;;;1256,22;;4
10515;AMAZON-AM069; ;;7,150;;16,731;;;;;;4
10313;AMAZON-AM138; ;;7,421;85,3;16,460;;;;16842,32;;4
10169;AMAZON-AP069; ;;10,107;;13,774;;;;;;4
56286;AMAZON-RN230; ;;11,266;;12,615;;;;;;3
30813;AMBEAM-SP088; ;;7,174;11,5;16,707;;;;2305,60;;2
10379;AMBEV--AM069; ;;6,881;4,8;17,000;;;;975,11;;4
23330;AMBEV--GO138; ;;8,982;7,0;14,899;;;;1251,49;;2
19181;AMBEV--MA069; ;;10,176;4,7;13,705;;;;772,94;;4
7178;AMBEV--PR138; ;;6,905;5,0;16,976;;;;1018,57;;1
6300;AMBEV--SC138; ;;7,417;3,8;16,464;;;;758,47;;1
28816;AMBEV--SP138; ;;7,266;10,5;16,615;;;;2093,48;;2
30052;AMBEVA-SP138; ;;7,855;7,0;16,025;;;;1346,14;;2
2453;AMBRAS-SP138; ;;8,646;15,1;15,235;;;;2762,43;;2
46159;AMEIO--RS069; ;;5,655;14,0;18,226;;;;3059,85;;1
2244;AMERCA-SP138; ;;7,529;26,3;16,352;;;;5152,87;;2
2344;AMERCB-SP138; ;;9,152;50,6;14,729;;;;8941,47;;2
30204;AMERI-PCH006;U;;;;16,364;;;;;;2
30203;AMERI7-SP138; ;;7,522;20,4;16,359;;;;4006,67;;2
59464;AMESCLEOL034;B;13,2;11,676;;12,205;;;1843,82;;;3
59318;AMETISEOL034;B;28,1;11,773;;12,108;;;3964,17;;;3
