GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL AVENTURA II,0,10.764,9.842,9.875,10.102,10.921,10.988,11.402,11.279,11.296,11.276,11.256,11.236,11.216000000000001,11.196000000000002,11.176000000000002,11.156000000000002,11.136000000000003
EOL AVENTURA III,0,10.764,9.842,9.875,10.102,10.921,10.988,11.402,11.279,11.296,11.276,11.256,11.236,11.216000000000001,11.196000000000002,11.176000000000002,11.156000000000002,11.136000000000003
EOL AVENTURA IV,0,10.764,9.842,9.875,10.102,10.921,10.988,11.402,11.279,11.296,11.276,11.256,11.236,11.216000000000001,11.196000000000002,11.176000000000002,11.156000000000002,11.136000000000003
EOL AVENTURA V,0,10.764,9.842,9.875,10.102,10.921,10.988,11.402,11.279,11.296,11.276,11.256,11.236,11.216000000000001,11.196000000000002,11.176000000000002,11.156000000000002,11.136000000000003
EOL AW SANTA REGIA,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL AW SAO JOAO,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL B.VENTOS(VENTOS),0,10.135,9.313,9.541,9.766,10.723,10.767,11.141,11.009,11.025,11.005,10.985000000000001,10.965000000000002,10.945000000000002,10.925000000000002,10.905000000000003,10.885000000000003,10.865000000000004
EOL BAIXA DO FEIJAO I,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL BAIXA DO FEIJAO II,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL BAIXA DO FEIJAO III,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL BAIXA DO FEIJAO IV,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL BAIXA DO SITIO,0,10.986,10.064,10.232,10.463,11.02,11.057,11.486,11.351,11.367,11.347000000000001,11.327000000000002,11.307000000000002,11.287000000000003,11.267000000000003,11.247000000000003,11.227000000000004,11.207000000000004
EOL BANDA DE COURO,0,11.056,10.352,10.204,10.434,10.984,10.999,11.398,11.233,11.25,11.23,11.21,11.190000000000001,11.170000000000002,11.150000000000002,11.130000000000003,11.110000000000003,11.090000000000003
EOL BARAUNAS I,0,11.056,10.352,10.204,10.434,10.984,10.999,11.398,11.233,11.25,11.23,11.21,11.190000000000001,11.170000000000002,11.150000000000002,11.130000000000003,11.110000000000003,11.090000000000003
EOL BARAUNAS II,0,11.056,10.352,10.204,10.434,10.984,10.999,11.398,11.233,11.25,11.23,11.21,11.190000000000001,11.170000000000002,11.150000000000002,11.130000000000003,11.110000000000003,11.090000000000003
EOL BARAUNAS IV,0,10.86,10.119,10.019,10.245,11.02,11.057,11.486,11.351,11.367,11.347000000000001,11.327000000000002,11.307000000000002,11.287000000000003,11.267000000000003,11.247000000000003,11.227000000000004,11.207000000000004
EOL BARAUNAS XV,0,10.86,10.119,10.019,10.245,11.02,11.057,11.486,11.351,11.367,11.347000000000001,11.327000000000002,11.307000000000002,11.287000000000003,11.267000000000003,11.247000000000003,11.227000000000004,11.207000000000004
EOL BARAUNAS XX,0,10.86,10.119,10.019,10.245,11.02,11.057,11.486,11.351,11.367,11.347000000000001,11.327000000000002,11.307000000000002,11.287000000000003,11.267000000000003,11.247000000000003,11.227000000000004,11.207000000000004
