BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
1018; CORUMBA 2 - 30;    8,170;    8,318;;
220; CORUMBA - 345;    6,942;    6,674;;
5803; COTEGIPE - 69;    7,507;    7,405;;
5802; COTEGIPE - 230;    7,507;    7,405;;
5216; COTEMINAS - 230;    6,321;    5,912;;
4533; COXIPO - 138;    6,701;    6,473;;
4532; COXIPO - 230;    6,706;    6,479;;
27; C. PAULISTA 2 - 500;    7,880;    7,812;;
9009; CONSE. PENA - 13,8;    7,502;    7,253;;
319; CONSE. PENA - 230;    7,502;    7,253;;
7615; CPKELCCO - 138;    8,163;    8,186;;
8320; CRATO - 69;    5,952;    5,496;;
8319; CRATO 2 - 230;    5,952;    5,496;;
3838; CRESCIUMAL - 138;    8,097;    8,106;;
3870; CRUZACO - 138;    8,426;    8,469;;
5792; CATU - 13,8;    7,592;    7,737;;
9104; U.CUBATAO - 230;    8,868;    8,959;;
9105; CUBATAO - 230;    8,868;    8,959;;
4515; CUIABA - 230;    6,672;    6,443;;
4514; CUIABA - 500;    6,681;    6,448;;
960; CURITIBA - 230;    8,429;    9,002;;
959; CURITIBA - 525;    8,079;    8,552;;
6641; CURRAL NOVO PIAUI - 230;    5,333;    4,782;;
6640; CURRAL NOVO PIAUI - 500;    5,551;    5,041;;
7603; CUTRALE COL. - 138;    8,638;    8,718;;
44812; VEREDA - 345;    6,300;    5,890;;
5473; DELM. GOUVEIA- 69;    6,787;    6,520;;
5471; DELM. GOUVEIA - 230;    6,787;    6,520;;
5804; D.PITUACU - 230;    7,662;    7,579;;
420; DOMENICO RANGONI - 345;    8,622;    8,708;;
498; DA MATA  - 138;    7,283;    7,193;;
4892; DARDANELOS - 230;    6,103;    5,829;;
3401; ETC DCTA SP - 088;    8,698;    8,751;;
9112; DECASA - 88;    8,012;    8,126;;
3837; DELTA ELK - 138;    8,338;    8,412;;
5730; DER.OLD 1- 230;    7,231;    7,187;;
2339; DESCALVADO - 138;    7,990;    7,980;;
2706; DESTERRO - 138;    8,752;    9,493;;
945; DESTERRO - 230;    8,880;    9,644;;
1223; DONA FRANCISCA - 230;    7,346;    8,067;;
7228; DIANOPOLIS II - 138;    5,956;    5,667;;
9320; D.S.J.PINHAIS - 69;    8,732;    9,354;;
818; D. INDUSTRIAL SJP - 230;    8,717;    9,331;;
9322; D.S.J.PINHAIS - 13,8;    8,717;    9,331;;
4290; DOOSAN DABO - 138;    8,170;    8,203;;
10102; DOURADOS 2 - 138;    7,668;    7,695;;
10101; DOURADOS 2 - 230;    7,653;    7,675;;
1086; DOURADOS - 230;    7,676;    7,709;;
1142; DOURADOS - 138;    7,673;    7,703;;
639; DRACENA - 138;    7,344;    7,284;;
9125; D.CENTER ITAU - 138;    8,220;    8,242;;
3127; DURATEX ITAP - 138;    9,359;    9,661;;
5683; ELISEU MARTINS - 69;    6,030;    5,635;;
5681; E. MARTIN - 230;    6,030;    5,635;;
