NUMBER,OP,TYPE,NAME,VOLT,PHASE,MUST,UF,SS,CYCLE,SOURCE
  581,L, ,BJLAP-CER013,1000,32.4,     ,  2, 3,2029,EPE
  582,L, ,OLINDI-BA500,1000,31.7,     ,  2, 3,2029,EPE
  584,L, ,CAMAC4-BA500,1000,26.3,     ,  2, 3,2029,EPE
  585,L, ,BJLAP2-BA500,1000,32.4,     ,  2, 3,2029,EPE
  586,L, ,JUAZEI-BA069,1000,32.9,     ,  2, 3,2029,EPE
  587,L, ,R.EGUA-BA500,1000,32.8,     ,  2, 3,2029,EPE
  588,L, ,IBICOA-BA500,1000,24.4,     ,  2, 3,2029,EPE
  589,L, ,SAPEAC-BA500,1000,25.1,     ,  2, 3,2029,EPE
  590,L, ,ABAIXB-SE069,1000,37.4,     , 21, 3,2029,EPE
  591,L, ,COLINA-TO500,1000,40.5,     , 22, 2,2029,EPE
  592,L, ,STMRT2-PA000,1000,40.4,     , 11, 4,2029,EPE
  593,L, ,LAJEAD-TO500,1000,39.9,     , 22, 2,2029,EPE
  594,L, ,COLIN2-TO500,1000,40.5,     , 22, 2,2029,EPE
  595,L, ,SQUEBR-MA500,1000,40.2,     ,  7, 4,2029,EPE
  596,L, ,TUCR-2-PA500,1000,56.4,     , 11, 4,2029,EPE
  597,L, ,TUCR-1-PA500,1000,57.5,     , 11, 4,2029,EPE
  598,L, ,V.COND-PA500,1000,47.7,     , 11, 4,2029,EPE
  599,L, ,MARABA-PA500,1000,47.4,     , 11, 4,2029,EPE
  600,L, ,ABAIXA-BA069,1000,37.4,     ,  2, 3,2029,EPE
  601,L, ,MOXOTO-BA069,1000,37.1,     ,  2, 3,2029,EPE
  602,L, ,JUAZE2-BA069,1000, 41.,     ,  2, 3,2029,EPE
  603,L, ,S.BONF-BA069,1000,37.1,     ,  2, 3,2029,EPE
  604,L, ,M.REDU-BA069,1000,37.4,     ,  2, 3,2029,EPE
  605,L, ,ZEBU---AL069,1000,37.4,     ,  1, 3,2029,EPE
  606,L, ,MULUNG-BA069,1000,37.4,     ,  2, 3,2029,EPE
  607,L, ,BALSAS-MA069,1000,39.7,     ,  7, 4,2029,EPE
  608,L, ,ZEBU---SE069,1000,37.1,     , 21, 3,2029,EPE
  609,L, ,ZEBU---PE069,1000,37.1,     , 14, 3,2029,EPE
  610,L, ,XIINGO-SE069,1000,34.4,     , 21, 3,2029,EPE
  611,L, ,ITAPAR-BA069,1000,36.7,     ,  2, 3,2029,EPE
  612,L, ,M.REDZ-BA069,1000,37.4,     ,  2, 3,2029,EPE
  613,L, ,ZEBU---BA069,1000,37.1,     ,  2, 3,2029,EPE
  615,L, ,P.FRAN-MA069,1000,29.8,     ,  7, 4,2029,EPE
  616,L, ,TAUA2--CE069,1000,36.7,     ,  3, 3,2029,EPE
  617,L, ,ICO----CE069,1000, 39.,     ,  3, 3,2029,EPE
  618,L, ,CAUIPE-CE069,1000, 29.,     ,  3, 3,2029,EPE
  619,L, ,D.GOUV-CE069,1000,30.4,     ,  3, 3,2029,EPE
  620,L, ,B.NOME-PE069,1000,41.7,     , 14, 3,2029,EPE
  621,L, ,MILAGR-CE069,1000,42.7,     ,  3, 3,2029,EPE
  622,L, ,BANABU-CE069,1000,37.7,     ,  3, 3,2029,EPE
  623,L, ,RUSSAS-CE069,1000, 39.,     ,  3, 3,2029,EPE
  624,L, ,MOSSOR-RN069,1000,38.6,     , 17, 3,2029,EPE
  625,L, ,FORTAL-CE069,1000,31.1,     ,  3, 3,2029,EPE
  626,L, ,SOBRAL-CE069,1000, 28.,     ,  3, 3,2029,EPE
  627,L, ,PIRIPI-PI069,1000,25.6,     , 15, 3,2029,EPE
  628,L, ,TERES--PI069,1000,21.9,     , 15, 3,2029,EPE
  629,L, ,B.ESPE-PI069,1000,31.9,     , 15, 3,2029,EPE
  630,L, ,PERITO-MA069,1000,18.2,     ,  7, 4,2029,EPE
  631,L, ,MIRAND-MA069,1000,24.7,     ,  7, 4,2029,EPE
  632,L, ,SLU1S1-MA069,1000,25.8,     ,  7, 4,2029,EPE
  633,L, ,COREM2-PB069,1000,50.8,     , 12, 3,2029,EPE
  634,L, ,PICI2--CE069,1000,28.6,     ,  3, 3,2029,EPE
  635,L, ,ZEBUCH-SE069,1000,37.1,     , 21, 3,2029,EPE
  636,L, ,C.NETO-MA069,1000,21.7,     ,  7, 4,2029,EPE
  637,L, ,S.J.PI-PI069,1000,43.8,     , 15, 3,2029,EPE
  638,L, ,P.DUTR-MA069,1000,25.7,     ,  7, 4,2029,EPE
  639,L, ,IMPERA-MA069,1000,35.4,     ,  7, 4,2029,EPE
  640,L, ,ANGELI-PE069,1000,32.3,     , 14, 3,2029,EPE
  641,L, ,ANGELI-AL069,1000,32.3,     ,  1, 3,2029,EPE
  642,L, ,RIO-LA-AL069,1000, 24.,     ,  1, 3,2029,EPE
  643,L, ,BONGIA-PE069,1000, 23.,     , 14, 3,2029,EPE
  644,L, ,CGRD2A-PB069,1000,31.3,     , 12, 3,2029,EPE
  645,L, ,S.CRUZ-RN069,1000,34.9,     , 17, 3,2029,EPE
  646,L, ,NATAL2-RN069,1000,33.3,     , 17, 3,2029,EPE
  647,L, ,GOIANI-PE069,1000, 26.,     , 14, 3,2029,EPE
  648,L, ,MUSSU2-PB069,1000,24.6,     , 12, 3,2029,EPE
  649,L, ,PIRAPA-PE069,1000,28.4,     , 14, 3,2029,EPE
  650,L, ,MIRUEI-PE069,1000,20.9,     , 14, 3,2029,EPE
  651,L, ,ACU----RN069,1000,41.1,     , 17, 3,2029,EPE
  652,L, ,S.MATO-RN069,1000,29.3,     , 17, 3,2029,EPE
  653,L, ,C.NOVO-RN069,1000,37.6,     , 17, 3,2029,EPE
  654,L, ,JOAIRA-PE069,1000,27.6,     , 14, 3,2029,EPE
  655,L, ,TACAIM-PE069,1000,29.3,     , 14, 3,2029,EPE
  656,L, ,LCARRO-PE069,1000,29.3,     , 14, 3,2029,EPE
  657,L, ,RGONCA-PI069,1000,42.6,     , 15, 3,2029,EPE
  658,L, ,PENEDO-AL069,1000,21.8,     ,  1, 3,2029,EPE
  659,L, ,TABULE-AL069,1000,27.3,     ,  1, 3,2029,EPE
  660,L, ,PAU-FE-PE069,1000,28.5,     , 14, 3,2029,EPE
  661,L, ,MIRUE2-PE069,1000,27.7,     , 14, 3,2029,EPE
  662,L, ,PENEDO-SE069,1000,21.8,     , 21, 3,2029,EPE
  663,L, ,BONGIB-PE069,1000, 23.,     , 14, 3,2029,EPE
  664,L, ,S.A.JE-BA069,1000,18.6,     ,  2, 3,2029,EPE
  665,L, ,ITBANI-SE069,1000,20.9,     , 21, 3,2029,EPE
  666,L, ,TOMBA--BA069,1000,15.9,     ,  2, 3,2029,EPE
  668,L, ,NARAND-BA069,1000,16.6,     ,  2, 3,2029,EPE
  669,L, ,B.ESPE-MA069,1000,28.7,     ,  7, 4,2029,EPE
  670,L, ,C.DANT-BA069,1000, 32.,     ,  2, 3,2029,EPE
  671,L, ,ITABAI-SE069,1000,27.9,     , 21, 3,2029,EPE
  672,L, ,CATU---BA069,1000,19.5,     ,  2, 3,2029,EPE
  673,L, ,JARDIM-SE069,1000,26.5,     , 21, 3,2029,EPE
  674,L, ,CAMAC2-BA069,1000,24.6,     ,  2, 3,2029,EPE
  675,L, ,G.MANG-BA069,1000,19.5,     ,  2, 3,2029,EPE
  676,L, ,BRUMAD-BA069,1000,14.1,     ,  2, 3,2029,EPE
  677,L, ,MATATU-BA069,1000,16.4,     ,  2, 3,2029,EPE
  678,L, ,PITUAC-BA069,1000,16.6,     ,  2, 3,2029,EPE
  679,L, ,COTEGI-BA069,1000,16.5,     ,  2, 3,2029,EPE
  680,L, ,JACARA-BA069,1000,20.3,     ,  2, 3,2029,EPE
  681,L, ,POLO---BA069,1000, 18.,     ,  2, 3,2029,EPE
  682,L, ,CGRD2B-PB069,1000,31.3,     , 12, 3,2029,EPE
  683,L, ,IRECE--BA069,1000,24.1,     ,  2, 3,2029,EPE
  684,L, ,GOIANI-PB069,1000, 26.,     , 12, 3,2029,EPE
  685,L, ,BJLAPA-BA069,1000,34.5,     ,  2, 3,2029,EPE
  686,L, ,BARREI-BA069,1000,35.2,     ,  2, 3,2029,EPE
  687,L, ,E.MART-PI069,1000,38.3,     , 15, 3,2029,EPE
  688,L, ,PIRAJA-BA069,1000,19.9,     ,  2, 3,2029,EPE
  689,L, ,ICO----RN069,1000, 39.,     , 17, 3,2029,EPE
  690,L, ,GUAMA--PA069,1000,40.3,     , 11, 4,2029,EPE
  691,L, ,UTINGA-PA069,1000,39.8,     , 11, 4,2029,EPE
  692,L, ,STMARI-PA069,1000,40.5,     , 11, 4,2029,EPE
  693,L, ,MIRAMA-PA069,1000,40.6,     , 11, 4,2029,EPE
  694,L, ,S.CRUZ-PB069,1000,34.9,     , 12, 3,2029,EPE
  695,L, ,PICOS--PI069,1000,36.5,     , 15, 3,2029,EPE
  696,L, ,TUCURU-PA138,1000,52.7,     , 11, 4,2029,EPE
  697,L, ,TUCURU-PA069,1000,53.1,     , 11, 4,2029,EPE
  698,L, ,V.COND-PA069,1000,41.4,     , 11, 4,2029,EPE
  699,L, ,MARABA-PA069,1000,43.8,     , 11, 4,2029,EPE
  700,L, ,UTING4-PA000,1000,39.5,     , 11, 4,2029,EPE
  701,L, ,L.FREI-BA069,1000,16.6,     ,  2, 3,2029,EPE
  702,L, ,MOSSORCER013,1000,38.6,     , 17, 3,2029,EPE
  703,D, ,UTING5-PA000,1000,47.9,     , 11, 4,2029,EPE
  708,L, ,ZEBUII-AL069,1000,37.1,     ,  1, 3,2029,EPE
  709,L, ,RLAM---BA069,1000,22.3,     ,  2, 3,2029,EPE
  710,L, ,C.M.3-CAP500,1000,41.7,     , 22, 2,2029,EPE
  711,L, ,IM-CO1CAP500,1000,39.4,     ,  7, 4,2029,EPE
  712,L, ,CO-IM-CAP500,1000, 41.,     , 22, 2,2029,EPE
  713,L, ,MIRACE-TO000,1000,39.2,     , 22, 2,2029,EPE
  714,L, ,FERROR-BA069,1000,20.3,     ,  2, 3,2029,EPE
  715,L, ,IM-CO2CAP500,1000,39.4,     ,  7, 4,2029,EPE
  716,L, ,TAUA2-CER013,1000,38.3,     ,  3, 3,2029,EPE
  717,L, ,DIMOVC-BA069,1000,20.3,     ,  2, 3,2029,EPE
  718,L, ,MIRAC2-TO000,1000,39.2,     , 22, 2,2029,EPE
  731,L, ,MIRA2B-MA000,1000,25.9,     ,  7, 4,2029,EPE
  732,L, ,MIRAN3-MA000,1000,25.9,     ,  7, 4,2029,EPE
  733,L, ,MIRAN1-MA013,1000,25.9,     ,  7, 4,2029,EPE
  735,L, ,CO-IM2CAP500,1000, 41.,     , 22, 2,2029,EPE
  736,L, ,IP2TCS-MA500,1000,39.9,     ,  7, 4,2029,EPE
  738,L, ,PDUT-2CAP500,1000,23.8,     ,  7, 4,2029,EPE
  739,L, ,IMP-P2CAP500,1000,46.5,     ,  7, 4,2029,EPE
  741,L, ,RCDCS--PE000,1000,30.5,     , 14, 3,2029,EPE
  745,L, ,SRITA2-PB069,1000,27.9,     , 12, 3,2029,EPE
  746,L, ,NATAL3-RN069,1000,35.4,     , 17, 3,2029,EPE
  752,L, ,RIBEIR-PE069,1000,25.5,     , 14, 3,2029,EPE
  755,L, ,MORCHP-BA069,1000,28.9,     ,  2, 3,2029,EPE
  757,L, ,C.M.2-CAP500,1000,41.6,     , 22, 2,2029,EPE
  759,L, ,AC-MA1CAP500,1000,36.8,     ,  7, 4,2029,EPE
  762,L, ,ALTAMI-PA000,1000,50.3,     , 11, 4,2029,EPE
  763,L, ,RUROP1-PA000,1000,44.6,     , 11, 4,2029,EPE
  765,L, ,IBIAPI-CE069,1000,30.5,     ,  3, 3,2029,EPE
  770,D, ,B.ALTO-GO500,1000,  0.,     ,  6, 2,2029,EPE
  771,D, ,GU-MI4CAP500,1000,  0.,     , 22, 2,2029,EPE
  774,D, ,MI-GU4CAP500,1000,  0.,     , 22, 2,2029,EPE
  777,D, ,PORAN2-GO500,1000,  0.,     ,  6, 2,2029,EPE
  790,L, ,GUAMA2-PA000,1000, 40.,     , 11, 4,2029,EPE
  791,L, ,UTING2-PA000,1000,39.5,     , 11, 4,2029,EPE
  792,L, ,STMRT1-PA000,1000,40.4,     , 11, 4,2029,EPE
  794,L, ,IGAPOR-BA069,1000,32.5,     ,  2, 3,2029,EPE
  797,L, ,TUCR-A-PA000,1000,55.1,     , 11, 4,2029,EPE
  798,L, ,VCOND1-PA000,1000,41.2,     , 11, 4,2029,EPE
  799,L, ,MARAB1-PA000,1000,43.7,     , 11, 4,2029,EPE
  800,L, ,CASTAN-PA138,1000,39.4,     , 11, 4,2029,EPE
  801,L, ,P.ITAQUTE013,1000,29.8,     ,  7, 4,2029,EPE
  803,L, ,STMR-C-PA013,1000,38.7,     , 11, 4,2029,EPE
  805,L, ,SUZANO-MA230,1000, 39.,     ,  7, 4,2029,EPE
  806,L, ,SUZANO-MA034,1000,36.5,     ,  7, 4,2029,EPE
  807,L,1,SUZANOUTE013,1000,36.5,   0.,  7, 4,2029,EPE
  814,L, ,SLUIS3-MA069,1000,26.7,     ,  7, 4,2029,EPE
  815,L, ,P.FRA2-MA000,1000,33.7,     ,  7, 4,2029,EPE
  816,L, ,P.FRA3-MA000,1000,33.7,     ,  7, 4,2029,EPE
  817,L, ,PFRAN3-MA013,1000,33.7,     ,  7, 4,2029,EPE
  819,L, ,D.MAC2-CE069,1000, 31.,     ,  3, 3,2029,EPE
  820,L, ,PACATB-CE069,1000,30.3,     ,  3, 3,2029,EPE
  821,L, ,MLG-TI-CE013,1000,40.2,     ,  3, 3,2029,EPE
  822,L, ,PACATB-CE500,1000,35.4,     ,  3, 3,2029,EPE
  823,L, ,PACATB-CE230,1000,34.2,     ,  3, 3,2029,EPE
  824,L, ,MOSSOR-RN013,1000,38.6,     , 17, 3,2029,EPE
  825,L, ,FORTAA-CE013,1000,31.1,     ,  3, 3,2029,EPE
  826,L, ,D.MAC2-CE230,1000,33.4,     ,  3, 3,2029,EPE
  827,L, ,PIRIPI-PI013,1000,23.4,     , 15, 3,2029,EPE
  829,L, ,B.ESPE-PI013,1000,28.7,     , 15, 3,2029,EPE
  831,L, ,MIRNDT-MA013,1000,24.3,     ,  7, 4,2029,EPE
  832,L, ,MIRAND-MA013,1000,24.5,     ,  7, 4,2029,EPE
  833,L, ,COREM2-PB013,1000,50.8,     , 12, 3,2029,EPE
  836,L, ,GILBU2-PI500,1000,38.2,     , 15, 3,2029,EPE
  838,L, ,PDACA1CAP500,1000,24.9,     ,  7, 4,2029,EPE
  841,L,1,RCD-1-SIN013,1000,30.5,   0., 14, 3,2029,EPE
  842,L, ,BA-GILCAP500,1000,31.6,     ,  2, 3,2029,EPE
  843,L, ,BONGIB-PE013,1000,26.6,     , 14, 3,2029,EPE
  846,L, ,BARRER-BA500,1000,34.9,     ,  2, 3,2029,EPE
  847,L,1,GOIANISIN013,1000, 26.,   0., 14, 3,2029,EPE
  851,L, ,ACU----RN013,1000,41.1,     , 17, 3,2029,EPE
  852,L, ,S.MATO-RN000,1000,34.9,     , 17, 3,2029,EPE
  854,L, ,GIL-BACAP500,1000,41.6,     , 15, 3,2029,EPE
  855,L, ,BARRE1CAP500,1000,36.6,     ,  2, 3,2029,EPE
  857,L, ,RE-LUZCAP500,1000,37.4,     ,  2, 3,2029,EPE
  858,L, ,S.MAT2-RN000,1000,34.9,     , 17, 3,2029,EPE
  859,L, ,AC-MA2CAP500,1000,36.8,     ,  7, 4,2029,EPE
  860,L, ,REBAR1CAP500,1000,31.2,     ,  2, 3,2029,EPE
  862,L, ,ALTAMI-PA069,1000,50.5,     , 11, 4,2029,EPE
  863,L, ,RUROP2-PA000,1000,44.6,     , 11, 4,2029,EPE
  872,L, ,CATU-A-BA013,1000,19.5,     ,  2, 3,2029,EPE
  874,L,1,CMD-1-SIN013,1000, 25.,   0.,  2, 3,2029,EPE
  875,L, ,G.MANG-BA013,1000,19.5,     ,  2, 3,2029,EPE
  876,L, ,FUNIL--BA013,1000,14.2,     ,  2, 3,2029,EPE
  877,L,1,MATA-ASIN011,1000,12.4,   0.,  2, 3,2029,EPE
  885,L, ,BJLAPA-BA013,1000,34.2,     ,  2, 3,2029,EPE
  886,L, ,BJLT2--BA000,1000,34.2,     ,  2, 3,2029,EPE
  890,L, ,GUAMA3-PA000,1000, 40.,     , 11, 4,2029,EPE
  891,L, ,UTING3-PA000,1000,39.5,     , 11, 4,2029,EPE
  892,L, ,STMR-A-PA013,1000,38.7,     , 11, 4,2029,EPE
  893,L, ,STMARI-PA013,1000,38.7,     , 11, 4,2029,EPE
  897,L, ,TUCR-A-PA013,1000,55.1,     , 11, 4,2029,EPE
  898,L,1,VCONDESIN013,1000,45.3,   0., 11, 4,2029,EPE
  899,L, ,MARAB2-PA000,1000,43.7,     , 11, 4,2029,EPE
  900,L, ,CASTA1-PA013,1000,39.2,     , 11, 4,2029,EPE
  901,L, ,CASTA2-PA013,1000,39.2,     , 11, 4,2029,EPE
  909,L, ,POCOE2-BA138,1000,16.7,     ,  2, 3,2029,EPE
  910,L, ,MIRACE-TO013,1000,39.2,     , 22, 2,2029,EPE
  911,L, ,MIRACE-TO138,1000,39.2,     , 22, 2,2029,EPE
  912,L, ,ITACAI-PA500,1000,46.1,     , 11, 4,2029,EPE
  913,L, ,ITACAI-PA230,1000,44.4,     , 11, 4,2029,EPE
  914,L, ,SLUIS3-MA230,1000,28.6,     ,  7, 4,2029,EPE
  915,L, ,P.FRAN-MA013,1000,33.7,     ,  7, 4,2029,EPE
  916,L, ,CARAJA-PA230,1000,41.7,     , 11, 4,2029,EPE
  917,L, ,SNORTE-PA230,1000,40.6,     , 11, 4,2029,EPE
  918,L, ,PFRANC-MA013,1000,33.7,     ,  7, 4,2029,EPE
  919,L, ,MIRAC2-TO013,1000,39.2,     , 22, 2,2029,EPE
  920,D, ,GUAMA4-PA013,1000,48.9,     , 11, 4,2029,EPE
  930,L, ,PERITO-MA013,1000, 18.,     ,  7, 4,2029,EPE
  931,L, ,MIRAN2-MA013,1000,25.9,     ,  7, 4,2029,EPE
  933,L, ,MIRAN3-MA013,1000,25.9,     ,  7, 4,2029,EPE
  934,L, ,PDDCS1-MA000,1000, 28.,     ,  7, 4,2029,EPE
  935,L,1,PDUTR2SIN013,1000, 28.,   0.,  7, 4,2029,EPE
  936,L, ,INTEGR-PA230,1000,41.8,     , 11, 4,2029,EPE
  938,D,1,PDUTR1SIN013,1000,52.3,   0.,  7, 4,2029,EPE
  941,L,1,RCD-2-SIN013,1000,30.5,   0., 14, 3,2029,EPE
  942,L,1,IMPER3SIN013,1000,39.1,   0.,  7, 4,2029,EPE
  943,L, ,BONGIC-PE013,1000,27.7,     , 14, 3,2029,EPE
  944,L, ,IZ--T2-MA000,1000,39.1,     ,  7, 4,2029,EPE
  945,L, ,IZ--T2-MA013,1000,39.1,     ,  7, 4,2029,EPE
  947,L, ,IZ--T1-MA000,1000,39.1,     ,  7, 4,2029,EPE
  948,L, ,CARAJA-PA138,1000,40.9,     , 11, 4,2029,EPE
  949,L, ,VCOAT1-PA000,1000,45.1,     , 11, 4,2029,EPE
  950,L, ,VCOAT1-PA013,1000,45.1,     , 11, 4,2029,EPE
  951,L, ,VCOAT2-PA000,1000, 45.,     , 11, 4,2029,EPE
  952,L, ,VCOAT2-PA013,1000, 45.,     , 11, 4,2029,EPE
  953,L, ,VCOAT3-PA000,1000,45.1,     , 11, 4,2029,EPE
  954,L, ,VCOAT3-PA013,1000,45.1,     , 11, 4,2029,EPE
  955,L, ,VCOAT4-PA000,1000,45.1,     , 11, 4,2029,EPE
  956,L, ,VCOAT4-PA013,1000,45.1,     , 11, 4,2029,EPE
  969,L, ,URUCUI-PI230,1000,43.3,     , 15, 3,2029,EPE
  972,L, ,CATU-B-BA013,1000,16.8,     ,  2, 3,2029,EPE
  974,L,1,CMD-2-SIN013,1000, 25.,   0.,  2, 3,2029,EPE
  976,L, ,FUNIL--BA138,1000,15.9,     ,  2, 3,2029,EPE
  977,L,1,MATA-BSIN011,1000,15.1,   0.,  2, 3,2029,EPE
  978,L, ,MIRAM1-PA013,1000,40.4,     , 11, 4,2029,EPE
  984,L, ,UTINT4-PA013,1000,39.5,     , 11, 4,2029,EPE
  985,D, ,UTINT5-PA013,1000,47.9,     , 11, 4,2029,EPE
  986,L, ,VCOND2-PA013,1000,41.2,     , 11, 4,2029,EPE
  987,L, ,VCOND1-PA013,1000,41.2,     , 11, 4,2029,EPE
  988,L, ,ITACAI-PA138,1000,43.3,     , 11, 4,2029,EPE
  989,D, ,VCOND3-PA013,1000,49.8,     , 11, 4,2029,EPE
  990,L, ,GUAMA--PA013,1000, 40.,     , 11, 4,2029,EPE
  991,L, ,UTINGA-PA013,1000,39.5,     , 11, 4,2029,EPE
  992,L, ,STMR-T-PA013,1000,40.4,     , 11, 4,2029,EPE
  993,L, ,MIRAM2-PA013,1000,40.4,     , 11, 4,2029,EPE
  994,L, ,GUAMT2-PA013,1000, 40.,     , 11, 4,2029,EPE
  995,L, ,GUAMT3-PA013,1000, 40.,     , 11, 4,2029,EPE
  996,L, ,UTINT2-PA013,1000,39.5,     , 11, 4,2029,EPE
  999,L, ,MARABA-PA013,1000,43.7,     , 11, 4,2029,EPE
 1000,D, ,MARAB2-PA013,1000,  0.,     , 11, 4,2029,EPE
 1001,L,1,AVERMLUHE013,1000,.884,726.7, 20, 2,2029,EPE
 1002,L,1,AVANHAUHE013,1000,-15.,172.5, 20, 2,2029,EPE
 1003,L,1,IBITINUHE013,1000,-29., 68.4, 20, 2,2029,EPE
 1004,L,1,PROMISUHE013,1000,-22.,137.4, 20, 2,2029,EPE
 1005,L,1,LIMOEIUHE013,1000,-30.,16.66, 20, 2,2029,EPE
 1006,L,1,BBONITUHE013,1000,-37.,73.29, 20, 2,2029,EPE
 1007,L,1,CACONDUHE013,1000,-30.,41.85, 20, 2,2029,EPE
 1008,L,1,ECUNHAUHE013,1000,-29.,56.63, 20, 2,2029,EPE
 1009,L,1,BARIRIUHE013,1000,-32.,47.47, 20, 2,2029,EPE
 1010,L, ,UTINT3-PA013,1000,39.5,     , 11, 4,2029,EPE
 1013,L, ,ST.MAR-PA013,1000,40.4,     , 11, 4,2029,EPE
 1021,L, ,VILANH-SP230,1000,-36.,     , 20, 2,2029,EPE
 1022,L, ,AERGUL-SP138,1000,-36.,     , 20, 2,2029,EPE
 1023,L, ,PETROM-SP138,1000,-37.,     , 20, 2,2029,EPE
 1024,L, ,SIF22--SP138,1000,-38.,     , 20, 2,2029,EPE
 1025,L, ,CEBRAS-SP088,1000,-37.,     , 20, 2,2029,EPE
 1026,L, ,GLEBAD-SP138,1000,-41.,     , 20, 2,2029,EPE
 1027,L, ,EMBREA-SP138,1000,-32.,     , 20, 2,2029,EPE
 1028,L, ,SKOL-A-SP088,1000,-38.,     , 20, 2,2029,EPE
 1029,L, ,RPAR2A-SP138,1000,-40.,     , 20, 2,2029,EPE
 1030,L, ,P.NOVO-SP138,1000,-41.,     , 20, 2,2029,EPE
 1031,L, ,UTGCA--SP138,1000,-41.,     , 20, 2,2029,EPE
 1032,L, ,JAMBEI-SP138,1000,-32.,     , 20, 2,2029,EPE
 1033,L, ,DCTA---SP088,1000,-37.,     , 20, 2,2029,EPE
 1034,L, ,SLUZIA-SP138,1000,-32.,     , 20, 2,2029,EPE
 1035,L, ,MFOODS-SP088,1000,-37.,     , 20, 2,2029,EPE
 1036,L, ,AVPAIV-SP088,1000,-37.,     , 20, 2,2029,EPE
 1037,L, ,SJJAG1-SP088,1000,-37.,     , 20, 2,2029,EPE
 1038,L, ,SJJAG2-SP088,1000,-37.,     , 20, 2,2029,EPE
 1039,L, ,OLARIA-SP138,1000,-41.,     , 20, 2,2029,EPE
 1040,L, ,JUQUEH-SP138,1000,-41.,     , 20, 2,2029,EPE
 1051,L, ,POLIMI-SP138,1000,-36.,     , 20, 2,2029,EPE
 1052,L, ,POLIMITAP138,1000,-36.,     , 20, 2,2029,EPE
 1053,L, ,MARESI-SP138,1000,-41.,     , 20, 2,2029,EPE
 1054,L, ,S.CA-A-SP088,1000,-22.,     , 20, 2,2029,EPE
 1055,L, ,UNA----SP138,1000,-41.,     , 20, 2,2029,EPE
 1056,L, ,MAP----SP138,1000,-36.,     , 20, 2,2029,EPE
 1057,L, ,BIR----SP138,1000,-38.,     , 20, 2,2029,EPE
 1058,L, ,BOI----SP138,1000,-41.,     , 20, 2,2029,EPE
 1059,L, ,CAR-BE-SP138,1000,-41.,     , 20, 2,2029,EPE
 1060,L, ,SKOL-B-SP088,1000,-38.,     , 20, 2,2029,EPE
 1061,L, ,SSB-BE-SP138,1000,-41.,     , 20, 2,2029,EPE
 1062,L, ,MAS----SP138,1000,-42.,     , 20, 2,2029,EPE
 1063,L, ,ITAPTA-SP088,1000,-41.,     , 20, 2,2029,EPE
 1064,L, ,NOR-BE-SP088,1000,-43.,     , 20, 2,2029,EPE
 1065,L, ,NOD-BE-SP088,1000,-47.,     , 20, 2,2029,EPE
 1066,L, ,MOGI---SP088,1000,-40.,     , 20, 2,2029,EPE
 1067,L, ,SJC----SP088,1000,-37.,     , 20, 2,2029,EPE
 1068,L, ,TAU-BE-SP138,1000,-29.,     , 20, 2,2029,EPE
 1069,L, ,APA----SP088,1000,-26.,     , 20, 2,2029,EPE
 1070,L, ,S.CA-B-SP088,1000,-22.,     , 20, 2,2029,EPE
 1081,L,1,CDOU11UHE013,1000,10.3, 17.7,  6, 2,2029,EPE
 1082,L,1,CDOU13UHE013,1000,16.7,  61.,  6, 2,2029,EPE
 1083,L,1,CDO13AUHE013,1000, 19.,  30.,  6, 2,2029,EPE
 1084,L,1,CDO13NUHE013,1000,22.1, 141.,  6, 2,2029,EPE
 1085,L,1,CDO13BUHE013,1000,13.6, 121.,  6, 2,2029,EPE
 1091,L, ,SE-BG--DF034,1000,13.6,     ,  4, 2,2029,EPE
 1092,L, ,SE-BS--DF138,1000, 19.,     ,  4, 2,2029,EPE
 1151,L, ,CATALA-GO138,1000,13.1,     ,  6, 2,2029,EPE
 1152,L, ,CDOURA-GO138,1000,8.65,     ,  6, 2,2029,EPE
 1153,L, ,CDOURA-GO230,1000,10.6,     ,  6, 2,2029,EPE
 1154,L, ,PQEMAS-GO138,1000,-7.2,     ,  6, 2,2029,EPE
 1155,L, ,PLANAL-GO230,1000,8.14,     ,  6, 2,2029,EPE
 1156,L, ,QUIRIN-GO138,1000,4.29,     ,  6, 2,2029,EPE
 1157,L, ,RVERDE-GO138,1000,3.23,     ,  6, 2,2029,EPE
 1158,L, ,RCLARO-GO138,1000,-.35,     ,  6, 2,2029,EPE
 1159,L, ,R.BOIS-GO138,1000,5.16,     ,  6, 2,2029,EPE
 1160,L, ,CALTA1-GO138,1000,4.57,     ,  6, 2,2029,EPE
 1161,L, ,PERDIG-GO138,1000,2.57,     ,  6, 2,2029,EPE
 1162,L, ,PARANA-GO230,1000,9.36,     ,  6, 2,2029,EPE
 1163,L, ,ACREUN-GO138,1000,1.32,     ,  6, 2,2029,EPE
 1164,L, ,S.CALD-GO138,1000,9.67,     ,  6, 2,2029,EPE
 1166,L, ,ESPORA-GO138,1000,8.93,     ,  6, 2,2029,EPE
 1167,L, ,RCLAR2-GO230,1000,2.21,     ,  6, 2,2029,EPE
 1168,L, ,RCLAR2-GO138,1000,-.34,     ,  6, 2,2029,EPE
 1169,L,1,DIAMANPCH034,1000,-3.8, 2.85,  6, 2,2029,EPE
 1170,L, ,AEROP1-GO138,1000,3.99,     ,  6, 2,2029,EPE
 1171,L, ,ANHANG-GO138,1000,4.99,     ,  6, 2,2029,EPE
