DE,NOME_DE,PARA,NOME_PARA,CIRC,EST
58180,VSAN04EOL034,58197,LGVN-C-PI034, 1,L
58197,LGVN-C-PI034,58180,VSAN04EOL034, 1,L
58181,VSAN05EOL034,58197,LGVN-C-PI034, 1,L
58197,LGVN-C-PI034,58181,VSAN05EOL034, 1,L
58182,VSAN06EOL034,58197,LGVN-C-PI034, 1,L
58197,LGVN-C-PI034,58182,VSAN06EOL034, 1,L
58183,VSAN07EOL034,58197,LGVN-C-PI034, 1,L
58197,LGVN-C-PI034,58183,VSAN07EOL034, 1,L
58184,VSAN08EOL034,58197,LGVN-C-PI034, 1,L
58197,LGVN-C-PI034,58184,VSAN08EOL034, 1,L
58185,VSAN09EOL034,58196,LGVN-B-PI034, 1,L
58196,LGVN-B-PI034,58185,VSAN09EOL034, 1,L
58185,VSAN09EOL034,58196,LGVN-B-PI034, 2,L
58196,LGVN-B-PI034,58185,VSAN09EOL034, 2,L
58186,VSAN10EOL034,58194,LGVN-A-PI034, 1,L
58194,LGVN-A-PI034,58186,VSAN10EOL034, 1,L
58186,VSAN10EOL034,58194,LGVN-A-PI034, 2,L
58194,LGVN-A-PI034,58186,VSAN10EOL034, 2,L
58187,VSAN11EOL034,58196,LGVN-B-PI034, 1,L
58196,LGVN-B-PI034,58187,VSAN11EOL034, 1,L
58187,VSAN11EOL034,58196,LGVN-B-PI034, 2,L
58196,LGVN-B-PI034,58187,VSAN11EOL034, 2,L
58188,VSAN14EOL034,58196,LGVN-B-PI034, 1,L
58196,LGVN-B-PI034,58188,VSAN14EOL034, 1,L
58188,VSAN14EOL034,58196,LGVN-B-PI034, 2,L
58196,LGVN-B-PI034,58188,VSAN14EOL034, 2,L
58189,VSAN15EOL034,58196,LGVN-B-PI034, 1,L
58196,LGVN-B-PI034,58189,VSAN15EOL034, 1,L
58189,VSAN15EOL034,58196,LGVN-B-PI034, 2,L
58196,LGVN-B-PI034,58189,VSAN15EOL034, 2,L
58190,VSAN17EOL034,58194,LGVN-A-PI034, 1,L
58194,LGVN-A-PI034,58190,VSAN17EOL034, 1,L
58190,VSAN17EOL034,58194,LGVN-A-PI034, 2,L
58194,LGVN-A-PI034,58190,VSAN17EOL034, 2,L
58191,VSAN19EOL034,58196,LGVN-B-PI034, 1,L
58196,LGVN-B-PI034,58191,VSAN19EOL034, 1,L
58192,VSAN20EOL034,58194,LGVN-A-PI034, 1,L
58194,LGVN-A-PI034,58192,VSAN20EOL034, 1,L
58193,VSAN21EOL034,58194,LGVN-A-PI034, 1,L
58194,LGVN-A-PI034,58193,VSAN21EOL034, 1,L
58195,LGVN-E-PI500,58194,LGVN-A-PI034, 1, 
58194,LGVN-A-PI034,58195,LGVN-E-PI500, 1, 
58195,LGVN-E-PI500,  537,S.J.PI-PI500, 1, 
  537,S.J.PI-PI500,58195,LGVN-E-PI500, 1, 
58195,LGVN-E-PI500,58196,LGVN-B-PI034, 1, 
58196,LGVN-B-PI034,58195,LGVN-E-PI500, 1, 
58198,LGVN-C-PI138,58197,LGVN-C-PI034, 1, 
58197,LGVN-C-PI034,58198,LGVN-C-PI138, 1, 
58198,LGVN-C-PI138,58199,LGVN-E-PI138, 1, 
58199,LGVN-E-PI138,58198,LGVN-C-PI138, 1, 
58195,LGVN-E-PI500,58199,LGVN-E-PI138, 1, 
58199,LGVN-E-PI138,58195,LGVN-E-PI500, 1, 
58200,VSJOA2EOL034,58207,CHAPA1-PI034, 1,L
58207,CHAPA1-PI034,58200,VSJOA2EOL034, 1,L
58201,VSJOA6EOL034,58207,CHAPA1-PI034, 1,L
58207,CHAPA1-PI034,58201,VSJOA6EOL034, 1,L
58202,VSJOA8EOL034,58207,CHAPA1-PI034, 1,L
58207,CHAPA1-PI034,58202,VSJOA8EOL034, 1,L
58203,VSJO14EOL034,58207,CHAPA1-PI034, 1,L
58207,CHAPA1-PI034,58203,VSJO14EOL034, 1,L
58204,VSONO1EOL034,58207,CHAPA1-PI034, 1,L
58207,CHAPA1-PI034,58204,VSONO1EOL034, 1,L
58205,VSONO2EOL034,58207,CHAPA1-PI034, 1,L
58207,CHAPA1-PI034,58205,VSONO2EOL034, 1,L
58206,VSONO3EOL034,58207,CHAPA1-PI034, 1,L
58207,CHAPA1-PI034,58206,VSONO3EOL034, 1,L
58208,CHAPA1-PI230,58207,CHAPA1-PI034, 1, 
58207,CHAPA1-PI034,58208,CHAPA1-PI230, 1, 
58208,CHAPA1-PI230,58207,CHAPA1-PI034, 2, 
58207,CHAPA1-PI034,58208,CHAPA1-PI230, 2, 
58208,CHAPA1-PI230,12201,CNOVO2-PI230, 1, 
12201,CNOVO2-PI230,58208,CHAPA1-PI230, 1, 
58208,CHAPA1-PI230,12201,CNOVO2-PI230, 2, 
12201,CNOVO2-PI230,58208,CHAPA1-PI230, 2, 
58208,CHAPA1-PI230,15230,CHAPA1-PI138, 1, 
15230,CHAPA1-PI138,58208,CHAPA1-PI230, 1, 
58208,CHAPA1-PI230,15230,CHAPA1-PI138, 2, 
15230,CHAPA1-PI138,58208,CHAPA1-PI230, 2, 
58208,CHAPA1-PI230,58217,CHAPA2-PI230, 1, 
58217,CHAPA2-PI230,58208,CHAPA1-PI230, 1, 
58209,VSJOA9EOL034,58216,CHAPA2-PI034, 1,L
58216,CHAPA2-PI034,58209,VSJOA9EOL034, 1,L
58210,VSJO10EOL034,58216,CHAPA2-PI034, 1,L
58216,CHAPA2-PI034,58210,VSJO10EOL034, 1,L
58211,VSJO11EOL034,58216,CHAPA2-PI034, 1,L
58216,CHAPA2-PI034,58211,VSJO11EOL034, 1,L
58212,VSJO12EOL034,58216,CHAPA2-PI034, 1,L
58216,CHAPA2-PI034,58212,VSJO12EOL034, 1,L
58213,VSJO13EOL034,58216,CHAPA2-PI034, 1,L
58216,CHAPA2-PI034,58213,VSJO13EOL034, 1,L
58214,VSJO15EOL034,58216,CHAPA2-PI034, 1,L
58216,CHAPA2-PI034,58214,VSJO15EOL034, 1,L
58215,VSJO16EOL034,58216,CHAPA2-PI034, 1,L
58216,CHAPA2-PI034,58215,VSJO16EOL034, 1,L
58217,CHAPA2-PI230,58216,CHAPA2-PI034, 1, 
58216,CHAPA2-PI034,58217,CHAPA2-PI230, 1, 
58217,CHAPA2-PI230,58216,CHAPA2-PI034, 2, 
58216,CHAPA2-PI034,58217,CHAPA2-PI230, 2, 
58217,CHAPA2-PI230,  295,PICOS--PI230, 1, 
  295,PICOS--PI230,58217,CHAPA2-PI230, 1, 
58217,CHAPA2-PI230,58227,CHAPA3-PI230, 1, 
58227,CHAPA3-PI230,58217,CHAPA2-PI230, 1, 
58218,VSJOA1EOL034,58226,CHAPA3-PI034, 1,L
58226,CHAPA3-PI034,58218,VSJOA1EOL034, 1,L
58219,VSJOA3EOL034,58226,CHAPA3-PI034, 1,L
58226,CHAPA3-PI034,58219,VSJOA3EOL034, 1,L
58220,VSJOA4EOL034,58226,CHAPA3-PI034, 1,L
58226,CHAPA3-PI034,58220,VSJOA4EOL034, 1,L
58221,VSJOA5EOL034,58226,CHAPA3-PI034, 1,L
58226,CHAPA3-PI034,58221,VSJOA5EOL034, 1,L
58222,VSJOA7EOL034,58226,CHAPA3-PI034, 1,L
58226,CHAPA3-PI034,58222,VSJOA7EOL034, 1,L
58223,VSAUG3EOL034,58226,CHAPA3-PI034, 1,L
58226,CHAPA3-PI034,58223,VSAUG3EOL034, 1,L
58224,VSAUG4EOL034,58226,CHAPA3-PI034, 1,L
58226,CHAPA3-PI034,58224,VSAUG4EOL034, 1,L
58225,VSAUG5EOL034,58226,CHAPA3-PI034, 1,L
58226,CHAPA3-PI034,58225,VSAUG5EOL034, 1,L
58227,CHAPA3-PI230,58226,CHAPA3-PI034, 1, 
58226,CHAPA3-PI034,58227,CHAPA3-PI230, 1, 
58227,CHAPA3-PI230,58226,CHAPA3-PI034, 2, 
58226,CHAPA3-PI034,58227,CHAPA3-PI230, 2, 
58227,CHAPA3-PI230,12201,CNOVO2-PI230, 1, 
12201,CNOVO2-PI230,58227,CHAPA3-PI230, 1, 
58228,VSAUG1EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58228,VSAUG1EOL034, 1,L
58229,VSAUG2EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58229,VSAUG2EOL034, 1,L
58230,VSAUG6EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58230,VSAUG6EOL034, 1,L
58231,VSAUG7EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58231,VSAUG7EOL034, 1,L
58232,VSAUG8EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58232,VSAUG8EOL034, 1,L
58234,CHAPA4-PI230,58233,CHAPA4-PI034, 1, 
58233,CHAPA4-PI034,58234,CHAPA4-PI230, 1, 
58234,CHAPA4-PI230,58233,CHAPA4-PI034, 2, 
58233,CHAPA4-PI034,58234,CHAPA4-PI230, 2, 
58234,CHAPA4-PI230,12201,CNOVO2-PI230, 1, 
12201,CNOVO2-PI230,58234,CHAPA4-PI230, 1, 
58235,VSEST1EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58235,VSEST1EOL034, 1,L
58236,VSEST2EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58236,VSEST2EOL034, 1,L
58237,VSEST3EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58237,VSEST3EOL034, 1,L
58238,VSEST5EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58238,VSEST5EOL034, 1,L
58240,VEDPI2-PI230,58239,VEDPI2-PI034, 1, 
58239,VEDPI2-PI034,58240,VEDPI2-PI230, 1, 
58240,VEDPI2-PI230,12201,CNOVO2-PI230, 1, 
12201,CNOVO2-PI230,58240,VEDPI2-PI230, 1, 
58241,VSVIR1EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58241,VSVIR1EOL034, 1,L
58242,VSVIR3EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58242,VSVIR3EOL034, 1,L
58243,COREM1UFV034,58244,R.ALTO-PB034, 1,L
58244,R.ALTO-PB034,58243,COREM1UFV034, 1,L
58245,R.ALTO-PB230,58244,R.ALTO-PB034, 1, 
58244,R.ALTO-PB034,58245,R.ALTO-PB230, 1, 
58245,R.ALTO-PB230,58244,R.ALTO-PB034, 2, 
58244,R.ALTO-PB034,58245,R.ALTO-PB230, 2, 
58245,R.ALTO-PB230,  233,COREM2-PB230, 1, 
  233,COREM2-PB230,58245,R.ALTO-PB230, 1, 
58246,VSEST4EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58246,VSEST4EOL034, 1,L
58247,VSONO4EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58247,VSONO4EOL034, 1,L
58248,CDNHA1-PI230,12201,CNOVO2-PI230, 1, 
12201,CNOVO2-PI230,58248,CDNHA1-PI230, 1, 
58248,CDNHA1-PI230,58249,CDNHA1-PI034, 1, 
58249,CDNHA1-PI034,58248,CDNHA1-PI230, 1, 
58248,CDNHA1-PI230,58249,CDNHA1-PI034, 2, 
58249,CDNHA1-PI034,58248,CDNHA1-PI230, 2, 
58250,VSVIR2EOL034,58233,CHAPA4-PI034, 1,L
58233,CHAPA4-PI034,58250,VSVIR2EOL034, 1,L
58251,VSVIC8EOL034,58249,CDNHA1-PI034, 1,L
58249,CDNHA1-PI034,58251,VSVIC8EOL034, 1,L
58252,VSVIC9EOL034,58249,CDNHA1-PI034, 1,L
58249,CDNHA1-PI034,58252,VSVIC9EOL034, 1,L
58253,VSVI10EOL034,58249,CDNHA1-PI034, 1,L
58249,CDNHA1-PI034,58253,VSVI10EOL034, 1,L
58254,VSVI11EOL034,58249,CDNHA1-PI034, 1,L
58249,CDNHA1-PI034,58254,VSVI11EOL034, 1,L
58255,VSVI12EOL034,58249,CDNHA1-PI034, 1,L
58249,CDNHA1-PI034,58255,VSVI12EOL034, 1,L
58256,VSVI13EOL034,58249,CDNHA1-PI034, 1,L
58249,CDNHA1-PI034,58256,VSVI13EOL034, 1,L
58257,VSVI14EOL034,58249,CDNHA1-PI034, 1,L
58249,CDNHA1-PI034,58257,VSVI14EOL034, 1,L
58258,COREM2UFV034,58244,R.ALTO-PB034, 1,L
58244,R.ALTO-PB034,58258,COREM2UFV034, 1,L
58259,ANGIC1UFV034,58261,ANGMAL-PB034, 1,L
58261,ANGMAL-PB034,58259,ANGIC1UFV034, 1,L
58260,MALTA-UFV034,58261,ANGMAL-PB034, 1,L
58261,ANGMAL-PB034,58260,MALTA-UFV034, 1,L
58262,ANGMAL-PB069,58261,ANGMAL-PB034, 1, 
58261,ANGMAL-PB034,58262,ANGMAL-PB069, 1, 
58262,ANGMAL-PB069,  633,COREM2-PB069, 1, 
  633,COREM2-PB069,58262,ANGMAL-PB069, 1, 
58263,COREM3UFV034,58244,R.ALTO-PB034, 1,L
58244,R.ALTO-PB034,58263,COREM3UFV034, 1,L
58264,VSCAIOEOL034,58239,VEDPI2-PI034, 1,L
58239,VEDPI2-PI034,58264,VSCAIOEOL034, 1,L
58265,VSANGEEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58265,VSANGEEOL034, 1,L
58266,VSBARBEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58266,VSBARBEOL034, 1,L
58267,VSEDWIEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58267,VSEDWIEOL034, 1,L
58268,VSFATIEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58268,VSFATIEOL034, 1,L
58269,VSREGIEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58269,VSREGIEOL034, 1,L
58270,VSADRIEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58270,VSADRIEOL034, 1,L
58271,VSALBAEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58271,VSALBAEOL034, 1,L
58281,SBASIL-PI138,58272,SBASIL-PI034, 1, 
58272,SBASIL-PI034,58281,SBASIL-PI138, 1, 
58281,SBASIL-PI138,58272,SBASIL-PI034, 2, 
58272,SBASIL-PI034,58281,SBASIL-PI138, 2, 
58273,SBASIL-PI230,12201,CNOVO2-PI230, 1, 
12201,CNOVO2-PI230,58273,SBASIL-PI230, 1, 
58273,SBASIL-PI230,12201,CNOVO2-PI230, 2, 
12201,CNOVO2-PI230,58273,SBASIL-PI230, 2, 
58274,SAMAROEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58274,SAMAROEOL034, 1,L
58275,SANASTEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58275,SANASTEOL034, 1,L
58276,SBASILEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58276,SBASILEOL034, 1,L
58277,SFELIXEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58277,SFELIXEOL034, 1,L
58278,SMOISEEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58278,SMOISEEOL034, 1,L
58279,SVERIDEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58279,SVERIDEOL034, 1,L
58280,SVERONEOL034,58272,SBASIL-PI034, 1,L
58272,SBASIL-PI034,58280,SVERONEOL034, 1,L
58273,SBASIL-PI230,58281,SBASIL-PI138, 1, 
58281,SBASIL-PI138,58273,SBASIL-PI230, 1, 
58273,SBASIL-PI230,58281,SBASIL-PI138, 2, 
58281,SBASIL-PI138,58273,SBASIL-PI230, 2, 
58282,VSCIROEOL034,58239,VEDPI2-PI034, 1,L
58239,VEDPI2-PI034,58282,VSCIROEOL034, 1,L
58283,VSCRO-EOL034,58239,VEDPI2-PI034, 1,L
58239,VEDPI2-PI034,58283,VSCRO-EOL034, 1,L
58284,VSCRIPEOL034,58239,VEDPI2-PI034, 1,L
58239,VEDPI2-PI034,58284,VSCRIPEOL034, 1,L
58286,SPEPAU-PE138,58285,SPEPAU-PE034, 1, 
58285,SPEPAU-PE034,58286,SPEPAU-PE138, 1, 
58286,SPEPAU-PE138,  120,B.NOME-PE138, 1,L
  120,B.NOME-PE138,58286,SPEPAU-PE138, 1,L
58287,CANOA2EOL034,58289,NORTE--PB034, 1,L
58289,NORTE--PB034,58287,CANOA2EOL034, 1,L
58288,CANOA4EOL034,58289,NORTE--PB034, 1,L
58289,NORTE--PB034,58288,CANOA4EOL034, 1,L
58303,NORTE--PB138,58289,NORTE--PB034, 1, 
58289,NORTE--PB034,58303,NORTE--PB138, 1, 
58303,NORTE--PB138,58289,NORTE--PB034, 2, 
58289,NORTE--PB034,58303,NORTE--PB138, 2, 
58290,VSALDEEOL034,58239,VEDPI2-PI034, 1,L
58239,VEDPI2-PI034,58290,VSALDEEOL034, 1,L
58291,CHAFA1EOL034,58296,SUL2---PB034, 1,L
58296,SUL2---PB034,58291,CHAFA1EOL034, 1,L
58292,CHAFA2EOL034,58296,SUL2---PB034, 1,L
58296,SUL2---PB034,58292,CHAFA2EOL034, 1,L
58293,CHAFA3EOL034,58296,SUL2---PB034, 1,L
58296,SUL2---PB034,58293,CHAFA3EOL034, 1,L
58926,VEDPI3-PI230,58294,VEDPI3-PI034, 1, 
58294,VEDPI3-PI034,58926,VEDPI3-PI230, 1, 
58295,CHAFA7EOL034,58296,SUL2---PB034, 1,L
58296,SUL2---PB034,58295,CHAFA7EOL034, 1,L
58297,SUL2---PB138,58296,SUL2---PB034, 1, 
58296,SUL2---PB034,58297,SUL2---PB138, 1, 
58297,SUL2---PB138,58296,SUL2---PB034, 2, 
58296,SUL2---PB034,58297,SUL2---PB138, 2, 
58297,SUL2---PB138,58313,SLUZI2-PB138, 1, 
58313,SLUZI2-PB138,58297,SUL2---PB138, 1, 
58298,LAGOA3EOL034,58289,NORTE--PB034, 1,L
58289,NORTE--PB034,58298,LAGOA3EOL034, 1,L
58299,LAGOA4EOL034,58289,NORTE--PB034, 1,L
58289,NORTE--PB034,58299,LAGOA4EOL034, 1,L
58300,SPEPA1UFV034,58285,SPEPAU-PE034, 1,L
58285,SPEPAU-PE034,58300,SPEPA1UFV034, 1,L
58301,SPEPA5UFV034,58285,SPEPAU-PE034, 1,L
58285,SPEPAU-PE034,58301,SPEPA5UFV034, 1,L
58302,SPEPA6UFV034,58285,SPEPAU-PE034, 1,L
58285,SPEPAU-PE034,58302,SPEPA6UFV034, 1,L
58303,NORTE--PB138,58313,SLUZI2-PB138, 1, 
58313,SLUZI2-PB138,58303,NORTE--PB138, 1, 
58304,CHAFA6EOL034,58296,SUL2---PB034, 1,L
58296,SUL2---PB034,58304,CHAFA6EOL034, 1,L
58305,CANOA3EOL034,58289,NORTE--PB034, 1,L
58289,NORTE--PB034,58305,CANOA3EOL034, 1,L
58306,CHAFA4EOL034,58311,SUL1---PB034, 1,L
58311,SUL1---PB034,58306,CHAFA4EOL034, 1,L
58307,CHAFA5EOL034,58311,SUL1---PB034, 1,L
58311,SUL1---PB034,58307,CHAFA5EOL034, 1,L
58308,VARAP1EOL034,58311,SUL1---PB034, 1,L
58311,SUL1---PB034,58308,VARAP1EOL034, 1,L
58309,VARAP2EOL034,58311,SUL1---PB034, 1,L
58311,SUL1---PB034,58309,VARAP2EOL034, 1,L
58310,VARAP3EOL034,58311,SUL1---PB034, 1,L
58311,SUL1---PB034,58310,VARAP3EOL034, 1,L
58312,SUL1---PB138,58311,SUL1---PB034, 1, 
58311,SUL1---PB034,58312,SUL1---PB138, 1, 
58312,SUL1---PB138,58311,SUL1---PB034, 2, 
58311,SUL1---PB034,58312,SUL1---PB138, 2, 
58312,SUL1---PB138,58313,SLUZI2-PB138, 1, 
58313,SLUZI2-PB138,58312,SUL1---PB138, 1, 
11500,SLUZI2-PB500,58313,SLUZI2-PB138, 1, 
58313,SLUZI2-PB138,11500,SLUZI2-PB500, 1, 
58314,OITIS--PI500,12312,QNOVA2-PI500, 1, 
12312,QNOVA2-PI500,58314,OITIS--PI500, 1, 
58314,OITIS--PI500,58315,OITIS--PI034, 1, 
58315,OITIS--PI034,58314,OITIS--PI500, 1, 
58314,OITIS--PI500,58315,OITIS--PI034, 2, 
58315,OITIS--PI034,58314,OITIS--PI500, 2, 
58314,OITIS--PI500,58315,OITIS--PI034, 3, 
58315,OITIS--PI034,58314,OITIS--PI500, 3, 
58316,OITI01EOL034,58315,OITIS--PI034, 1,L
58315,OITIS--PI034,58316,OITI01EOL034, 1,L
58316,OITI01EOL034,58315,OITIS--PI034, 2,L
58315,OITIS--PI034,58316,OITI01EOL034, 2,L
58317,OITI08EOL034,58315,OITIS--PI034, 1,L
58315,OITIS--PI034,58317,OITI08EOL034, 1,L
58317,OITI08EOL034,58315,OITIS--PI034, 2,L
58315,OITIS--PI034,58317,OITI08EOL034, 2,L
58318,SDMAT1EOL034,58324,SDMATO-CE034, 1,L
58324,SDMATO-CE034,58318,SDMAT1EOL034, 1,L
58319,SDMAT2EOL034,58324,SDMATO-CE034, 1,L
58324,SDMATO-CE034,58319,SDMAT2EOL034, 1,L
58320,SDMAT3EOL034,58324,SDMATO-CE034, 1,L
58324,SDMATO-CE034,58320,SDMAT3EOL034, 1,L
58321,SDMAT4EOL034,58324,SDMATO-CE034, 1,L
58324,SDMATO-CE034,58321,SDMAT4EOL034, 1,L
58322,SDMAT5EOL034,58324,SDMATO-CE034, 1,L
58324,SDMATO-CE034,58322,SDMAT5EOL034, 1,L
58323,SDMAT6EOL034,58324,SDMATO-CE034, 1,L
58324,SDMATO-CE034,58323,SDMAT6EOL034, 1,L
55814,SERROT-CE230,58324,SDMATO-CE034, 1, 
58324,SDMATO-CE034,55814,SERROT-CE230, 1, 
58326,SPEPA7UFV034,58285,SPEPAU-PE034, 1,L
58285,SPEPAU-PE034,58326,SPEPA7UFV034, 1,L
58327,VSAPOLEOL034,58294,VEDPI3-PI034, 1,L
58294,VEDPI3-PI034,58327,VSAPOLEOL034, 1,L
58328,VSALEXEOL034,58294,VEDPI3-PI034, 1,L
58294,VEDPI3-PI034,58328,VSALEXEOL034, 1,L
58329,VSJOP2EOL034,58294,VEDPI3-PI034, 1,L
58294,VEDPI3-PI034,58329,VSJOP2EOL034, 1,L
58330,VSANTEEOL034,58294,VEDPI3-PI034, 1,L
58294,VEDPI3-PI034,58330,VSANTEEOL034, 1,L
58331,VSBERNEOL034,58294,VEDPI3-PI034, 1,L
58294,VEDPI3-PI034,58331,VSBERNEOL034, 1,L
58370,BLMN14UFV034,58144,BLMNTE-PE034, 1,L
58144,BLMNTE-PE034,58370,BLMN14UFV034, 1,L
58371,BLMN21UFV034,58144,BLMNTE-PE034, 1,L
58144,BLMNTE-PE034,58371,BLMN21UFV034, 1,L
58372,BLMN22UFV034,58144,BLMNTE-PE034, 1,L
58144,BLMNTE-PE034,58372,BLMN22UFV034, 1,L
58373,BLMN23UFV034,58144,BLMNTE-PE034, 1,L
58144,BLMNTE-PE034,58373,BLMN23UFV034, 1,L
58374,BLMN24UFV034,58144,BLMNTE-PE034, 1,L
58144,BLMNTE-PE034,58374,BLMN24UFV034, 1,L
58375,BLMN25UFV034,58144,BLMNTE-PE034, 1,L
58144,BLMNTE-PE034,58375,BLMN25UFV034, 1,L
58376,BLMN26UFV034,58144,BLMNTE-PE034, 1,L
58144,BLMNTE-PE034,58376,BLMN26UFV034, 1,L
58378,CIRAND-PE230,58377,CIRAND-PE034, 1, 
58377,CIRAND-PE034,58378,CIRAND-PE230, 1, 
58378,CIRAND-PE230,  220,BOM-NO-PE230, 1, 
  220,BOM-NO-PE230,58378,CIRAND-PE230, 1, 
58379,CIRAN1UFV034,58377,CIRAND-PE034, 1,L
58377,CIRAND-PE034,58379,CIRAN1UFV034, 1,L
58380,CIRAN2UFV034,58377,CIRAND-PE034, 1,L
58377,CIRAND-PE034,58380,CIRAN2UFV034, 1,L
58381,CIRAN3UFV034,58377,CIRAND-PE034, 1,L
58377,CIRAND-PE034,58381,CIRAN3UFV034, 1,L
58378,CIRAND-PE230,58382,XAXADO-PE034, 1, 
58382,XAXADO-PE034,58378,CIRAND-PE230, 1, 
58384,XAXAD1UFV034,58382,XAXADO-PE034, 1,L
58382,XAXADO-PE034,58384,XAXAD1UFV034, 1,L
58385,XAXAD2UFV034,58382,XAXADO-PE034, 1,L
58382,XAXADO-PE034,58385,XAXAD2UFV034, 1,L
58386,XAXAD3UFV034,58382,XAXADO-PE034, 1,L
58382,XAXADO-PE034,58386,XAXAD3UFV034, 1,L
58387,E17SJPUFV034,58393,ETESA--PI034, 1,L
58393,ETESA--PI034,58387,E17SJPUFV034, 1,L
58388,E18SJPUFV034,58393,ETESA--PI034, 1,L
58393,ETESA--PI034,58388,E18SJPUFV034, 1,L
58389,E19SJPUFV034,58393,ETESA--PI034, 1,L
58393,ETESA--PI034,58389,E19SJPUFV034, 1,L
58390,E20SJPUFV034,58393,ETESA--PI034, 1,L
58393,ETESA--PI034,58390,E20SJPUFV034, 1,L
58391,E21SJPUFV034,58393,ETESA--PI034, 1,L
58393,ETESA--PI034,58391,E21SJPUFV034, 1,L
58392,E22SJPUFV034,58393,ETESA--PI034, 1,L
58393,ETESA--PI034,58392,E22SJPUFV034, 1,L
58394,ETESA--PI500,58393,ETESA--PI034, 1, 
58393,ETESA--PI034,58394,ETESA--PI500, 1, 
58394,ETESA--PI500,  537,S.J.PI-PI500, 1, 
  537,S.J.PI-PI500,58394,ETESA--PI500, 1, 
58395,MAURT1UFV034,58410,MAURIT-CE034, 1,L
58410,MAURIT-CE034,58395,MAURT1UFV034, 1,L
58396,MAURT2UFV034,58410,MAURIT-CE034, 1,L
58410,MAURIT-CE034,58396,MAURT2UFV034, 1,L
58397,MAURT3UFV034,58410,MAURIT-CE034, 1,L
58410,MAURIT-CE034,58397,MAURT3UFV034, 1,L
58398,MAURT4UFV034,58410,MAURIT-CE034, 1,L
58410,MAURIT-CE034,58398,MAURT4UFV034, 1,L
58399,MAURT5UFV034,58410,MAURIT-CE034, 1,L
58410,MAURIT-CE034,58399,MAURT5UFV034, 1,L
58400,GAMEL1UFV034,58404,GAMELE-CE034, 1,L
58404,GAMELE-CE034,58400,GAMEL1UFV034, 1,L
58401,GAMEL2UFV034,58404,GAMELE-CE034, 1,L
58404,GAMELE-CE034,58401,GAMEL2UFV034, 1,L
58402,GAMEL3UFV034,58404,GAMELE-CE034, 1,L
58404,GAMELE-CE034,58402,GAMEL3UFV034, 1,L
58403,GAMEL4UFV034,58404,GAMELE-CE034, 1,L
58404,GAMELE-CE034,58403,GAMEL4UFV034, 1,L
58405,GAMELE-CE230,58404,GAMELE-CE034, 1, 
58404,GAMELE-CE034,58405,GAMELE-CE230, 1, 
58406,MAURT6UFV034,58410,MAURIT-CE034, 1,L
58410,MAURIT-CE034,58406,MAURT6UFV034, 1,L
58407,MAURT7UFV034,58410,MAURIT-CE034, 1,L
58410,MAURIT-CE034,58407,MAURT7UFV034, 1,L
58408,MAURT8UFV034,58410,MAURIT-CE034, 1,L
58410,MAURIT-CE034,58408,MAURT8UFV034, 1,L
58409,MAURT9UFV034,58410,MAURIT-CE034, 1,L
58410,MAURIT-CE034,58409,MAURT9UFV034, 1,L
58411,ARATCM-CE230,58410,MAURIT-CE034, 1, 
58410,MAURIT-CE034,58411,ARATCM-CE230, 1, 
58411,ARATCM-CE230,  220,BOM-NO-PE230, 3, 
  220,BOM-NO-PE230,58411,ARATCM-CE230, 3, 
58411,ARATCM-CE230,  220,BOM-NO-PE230,30,D
  220,BOM-NO-PE230,58411,ARATCM-CE230,30,D
58411,ARATCM-CE230,  221,MILAGR-CE230, 2, 
  221,MILAGR-CE230,58411,ARATCM-CE230, 2, 
